"lowInc_0_autos_noAV","lowInc_autos_lt_workers_noAV","lowInc_autos_lt_workers_AV","lowInc_autos_ge_workers_noAV","lowInc_autos_ge_workers_AV","medInc_0_autos_noAV","medInc_autos_lt_workers_noAV","medInc_autos_lt_workers_AV","medInc_autos_ge_workers_noAV","medInc_autos_ge_workers_AV","highInc_0_autos_noAV","highInc_autos_lt_workers_noAV","highInc_autos_lt_workers_AV","highInc_autos_ge_workers_noAV","highInc_autos_ge_workers_AV","veryHighInc_0_autos_noAV","veryHighInc_autos_lt_workers_noAV","veryHighInc_autos_lt_workers_AV","veryHighInc_autos_ge_workers_noAV","veryHighInc_autos_ge_workers_AV","destChoiceAlt","taz","subzone"
6.141554,5.32098,5.324137,4.698491,4.710107,6.686949,5.852016,5.855206,5.220428,5.230691,7.606329,6.782953,6.787458,6.169702,6.184304,8.185238,7.356772,7.36131,6.740921,6.755931,0,1,0
6.532678,5.43942,5.441467,4.73192,4.742401,7.107811,5.989742,5.991305,5.260942,5.260942,8.040628,6.921363,6.923923,6.208831,6.208852,8.631795,7.50315,7.506095,6.782971,6.783045,1,1,1
6.450496,5.402242,5.404457,4.720243,4.72016,7.020804,5.947209,5.949117,5.246707,5.256129,7.951859,6.878381,6.881835,6.195128,6.208761,8.541236,7.458186,7.460909,6.76825,6.78205,2,1,2
6.131134,5.309213,5.312595,4.683747,4.695466,6.678011,5.84264,5.844855,5.206824,5.217129,7.5982,6.774766,6.779284,6.158908,6.173581,8.173842,7.343451,7.347709,6.72482,6.739876,3,2,0
6.504197,5.419528,5.421762,4.713709,4.724291,7.076735,5.969831,5.971315,5.243312,5.243307,8.013316,6.904199,6.906797,6.194175,6.194181,8.595051,7.478683,7.48158,6.762425,6.762467,4,2,1
6.424438,5.384341,5.386703,4.70299,4.70297,6.993154,5.929799,5.931641,5.230317,5.239932,7.928114,6.863341,6.866765,6.18158,6.195348,8.508959,7.436697,7.439647,6.749014,6.763179,5,2,2
6.014393,5.197011,5.200507,4.56978,4.582134,6.56028,5.725605,5.728792,5.087404,5.087388,7.499405,6.680322,6.684783,6.063525,6.063478,8.067019,7.239203,7.244171,6.620312,6.620246,6,3,0
6.429821,5.322302,5.324608,4.604467,4.604435,7.001454,5.869659,5.871225,5.129511,5.139176,7.954703,6.824367,6.827185,6.103556,6.117444,8.531341,7.391513,7.394584,6.663308,6.677637,7,3,1
6.342992,5.282609,5.285252,4.592095,4.603692,6.909868,5.825057,5.826925,5.114553,5.124715,7.862349,6.779292,6.782649,6.0893,6.103745,8.437091,7.344336,7.347853,6.648131,6.663057,8,3,2
6.239311,5.415344,5.418356,4.788092,4.788086,6.785625,5.948081,5.950433,5.31116,5.311125,7.693106,6.865779,6.869381,6.247383,6.247379,8.267403,7.435107,7.439694,6.814758,6.814691,9,4,0
