"lowInc_0_autos_noAV","lowInc_autos_lt_workers_noAV","lowInc_autos_lt_workers_AV","lowInc_autos_ge_workers_noAV","lowInc_autos_ge_workers_AV","medInc_0_autos_noAV","medInc_autos_lt_workers_noAV","medInc_autos_lt_workers_AV","medInc_autos_ge_workers_noAV","medInc_autos_ge_workers_AV","highInc_0_autos_noAV","highInc_autos_lt_workers_noAV","highInc_autos_lt_workers_AV","highInc_autos_ge_workers_noAV","highInc_autos_ge_workers_AV","veryHighInc_0_autos_noAV","veryHighInc_autos_lt_workers_noAV","veryHighInc_autos_lt_workers_AV","veryHighInc_autos_ge_workers_noAV","veryHighInc_autos_ge_workers_AV","destChoiceAlt","taz","subzone"
18.410896,18.456465,18.460823,17.90658,17.945942,18.543791,18.523373,18.606892,18.148144,18.156368,18.549202,18.657171,18.655334,18.256432,18.267944,18.651073,18.735836,18.738245,18.389675,18.388672,0,1,0
18.431318,18.456928,18.477062,17.920887,17.925468,18.49308,18.603086,18.573475,18.130314,18.129869,18.610252,18.654545,18.682913,18.253668,18.25099,18.65237,18.717989,18.69306,18.383434,18.403,1,1,1
18.419323,18.463179,18.455698,17.898531,17.916893,18.539518,18.53681,18.60689,18.142622,18.170393,18.610476,18.692829,18.663956,18.251501,18.268166,18.666023,18.708029,18.731276,18.372463,18.40963,2,1,2
18.483316,18.470516,18.528772,17.972225,17.9743,18.574005,18.61446,18.629978,18.17436,18.195246,18.600361,18.661789,18.698904,18.273649,18.333036,18.695564,18.757629,18.802914,18.416954,18.443304,3,2,0
18.515717,18.524609,18.508801,17.922434,17.965614,18.557695,18.609161,18.637245,18.155037,18.192499,18.635885,18.712397,18.675858,18.284622,18.340805,18.726452,18.767061,18.761038,18.400139,18.451393,4,2,1
18.498255,18.532818,18.493418,17.969063,17.985384,18.599104,18.639454,18.627115,18.160053,18.19426,18.654356,18.669641,18.707451,18.28853,18.313837,18.719019,18.770767,18.788877,18.406057,18.433292,5,2,2
18.574158,18.482975,18.517923,17.917366,17.965939,18.594383,18.600685,18.64381,18.172848,18.173252,18.643921,18.682564,18.694807,18.293049,18.301035,18.724098,18.765287,18.784725,18.401007,18.427229,6,3,0
18.525499,18.503099,18.530905,17.944159,18.010092,18.594887,18.625597,18.627922,18.199404,18.203896,18.6311,18.699966,18.691528,18.269669,18.301937,18.728062,18.776739,18.755951,18.425076,18.430271,7,3,1
18.495123,18.510929,18.489779,17.944677,17.999943,18.589102,18.593655,18.620916,18.165663,18.209906,18.616035,18.716131,18.684443,18.276449,18.311974,18.683674,18.776333,18.776724,18.418602,18.423374,8,3,2
18.592825,18.570305,18.629881,18.004591,18.007427,18.621027,18.672705,18.67605,18.196934,18.227011,18.702301,18.723791,18.746592,18.344328,18.369787,18.766947,18.795256,18.815193,18.4328,18.492868,9,4,0
