"lowInc_0_autos_noAV","lowInc_autos_lt_workers_noAV","lowInc_autos_lt_workers_AV","lowInc_autos_ge_workers_noAV","lowInc_autos_ge_workers_AV","medInc_0_autos_noAV","medInc_autos_lt_workers_noAV","medInc_autos_lt_workers_AV","medInc_autos_ge_workers_noAV","medInc_autos_ge_workers_AV","highInc_0_autos_noAV","highInc_autos_lt_workers_noAV","highInc_autos_lt_workers_AV","highInc_autos_ge_workers_noAV","highInc_autos_ge_workers_AV","veryHighInc_0_autos_noAV","veryHighInc_autos_lt_workers_noAV","veryHighInc_autos_lt_workers_AV","veryHighInc_autos_ge_workers_noAV","veryHighInc_autos_ge_workers_AV","destChoiceAlt","taz","subzone"
11.662793,10.77545,10.768392,10.175547,10.156051,12.075466,11.119935,11.11734,10.516284,10.507813,12.197351,11.249905,11.24546,10.6893,10.678015,12.46701,11.484951,11.481779,10.929591,10.921627,0,1,0
12.592395,11.031117,11.028094,10.25494,10.239594,12.950048,11.378628,11.377069,10.598727,10.598722,13.12184,11.533207,11.530622,10.776046,10.776069,13.352283,11.763182,11.761343,11.01557,11.015622,1,1,1
12.401987,10.929962,10.925884,10.216063,10.216012,12.761776,11.27563,11.273709,10.558208,10.558126,12.929638,11.422772,11.419797,10.733779,10.723368,13.161552,11.653893,11.651188,10.973621,10.96606,2,1,2
11.625434,10.739,10.731814,10.139162,10.118919,12.041414,11.088534,11.085236,10.483872,10.475129,12.172966,11.22988,11.2253,10.66855,10.657054,12.440457,11.458856,11.455257,10.903761,10.895556,3,2,0
12.544811,10.992795,10.989706,10.217257,10.201306,12.904361,11.343074,11.341415,10.564273,10.564264,13.087066,11.508682,11.506023,10.753057,10.753048,13.313116,11.732979,11.731033,10.987486,10.987514,4,2,1
12.357348,10.892505,10.888329,10.178983,10.178973,12.719145,11.241411,11.239331,10.524703,10.516833,12.898349,11.399739,11.396627,10.711749,10.701132,13.125898,11.625077,11.622401,10.946483,10.9389,5,2,2
11.451083,10.578738,10.570238,9.998253,9.974782,11.881169,10.931106,10.927678,10.345271,10.345252,12.04172,11.107264,11.101759,10.565295,10.565247,12.313413,11.334514,11.330729,10.800233,10.800182,6,3,0
12.476803,10.874082,10.870685,10.088889,10.088874,12.834655,11.225901,11.224079,10.438048,10.42994,13.042414,11.423704,11.420905,10.661056,10.650205,13.264833,11.645704,11.64361,10.894799,10.886905,7,3,1
12.27742,10.76004,10.755404,10.044751,10.024361,12.637313,11.110956,11.108608,10.39267,10.383727,12.843081,11.302628,11.299091,10.614519,10.602746,13.066915,11.525645,11.522966,10.848861,10.840382,8,3,2
11.758548,10.865989,10.859489,10.259297,10.259294,12.175226,11.215766,11.212951,10.604036,10.603999,12.288025,11.333353,11.328739,10.762521,10.762506,12.545918,11.559747,11.556911,10.995159,10.995111,9,4,0
12.682785,11.12017,11.117364,10.339326,10.33934,13.041158,11.470798,11.469337,10.686444,10.679828,13.198084,11.612025,11.609699,10.84926,10.840081,13.423814,11.83548,11.833527,11.081648,11.075027,10,4,1
12.491935,11.019032,11.015239,10.300121,10.283858,12.853121,11.368357,11.366508,10.645844,10.638668,13.007397,11.502621,11.499637,10.806867,10.806891,13.233362,11.726157,11.724264,11.039381,11.032212,11,4,2
11.451906,10.581054,10.572374,10.007637,10.007618,11.883121,10.935597,10.931641,10.355757,10.355733,12.047851,11.114681,11.109185,10.577521,10.577528,12.318616,11.340556,11.336692,10.811158,10.801787,12,5,0
12.464854,10.873578,10.870257,10.09521,10.076758,12.822855,11.225468,11.223692,10.44471,10.43637,13.036242,11.424655,11.422113,10.668497,10.668499,13.259409,11.646475,11.644413,10.901293,10.893273,13,5,1
12.269651,10.760327,10.75567,10.052344,10.052338,12.629623,11.111629,11.10936,10.401003,10.40094,12.840183,11.304869,11.301312,10.623862,10.623858,13.064556,11.527393,11.524365,10.856982,10.857016,14,5,2
11.212934,10.362132,10.351375,9.820491,9.820477,11.661607,10.722885,10.718104,10.172632,10.160318,11.874692,10.94912,10.942927,10.441996,10.427225,12.145537,11.175593,11.170995,10.676974,10.666362,15,6,0
