"lowInc_0_autos_noAV","lowInc_autos_lt_workers_noAV","lowInc_autos_lt_workers_AV","lowInc_autos_ge_workers_noAV","lowInc_autos_ge_workers_AV","medInc_0_autos_noAV","medInc_autos_lt_workers_noAV","medInc_autos_lt_workers_AV","medInc_autos_ge_workers_noAV","medInc_autos_ge_workers_AV","highInc_0_autos_noAV","highInc_autos_lt_workers_noAV","highInc_autos_lt_workers_AV","highInc_autos_ge_workers_noAV","highInc_autos_ge_workers_AV","veryHighInc_0_autos_noAV","veryHighInc_autos_lt_workers_noAV","veryHighInc_autos_lt_workers_AV","veryHighInc_autos_ge_workers_noAV","veryHighInc_autos_ge_workers_AV","destChoiceAlt","taz","subzone"
6.558003,5.788422,5.788399,5.275564,5.275594,8.139251,7.343821,7.344713,6.804568,6.80454,7.881593,7.100165,7.100423,6.581077,6.581152,7.857172,7.069801,7.070082,6.543691,6.54383,0,1,0
7.060935,5.952033,5.951991,5.3081,5.308123,8.710725,7.552307,7.552344,6.852955,6.852954,8.51581,7.337461,7.337213,6.636029,6.63606,8.486525,7.306059,7.306347,6.600286,6.600378,1,1,1
6.915156,5.880807,5.880679,5.291304,5.29125,8.550973,7.46367,7.463849,6.82812,6.828037,8.346843,7.238686,7.239089,6.608067,6.608119,8.31738,7.207307,7.206754,6.57147,6.571384,2,1,2
6.543547,5.772945,5.773071,5.257777,5.257816,8.132236,7.336413,7.336105,6.792233,6.792224,7.874127,7.092765,7.092863,6.570137,6.570209,7.844929,7.055411,7.05507,6.525915,6.525949,3,2,0
7.050354,5.938603,5.938648,5.290743,5.290721,8.69137,7.539141,7.539044,6.839214,6.839208,8.49192,7.322292,7.322048,6.62273,6.622736,8.451922,7.281898,7.282022,6.579529,6.579573,4,2,1
6.903788,5.866557,5.866493,5.273703,5.273689,8.535061,7.452242,7.452271,6.815086,6.815109,8.32808,7.22611,7.226373,6.595859,6.595891,8.288867,7.18675,7.18635,6.55209,6.552214,5,2,2
6.387535,5.627712,5.627711,5.129822,5.129795,7.984148,7.192266,7.192912,6.661885,6.661865,7.74538,6.97284,6.97235,6.463619,6.463558,7.707112,6.924236,6.924291,6.4096,6.40952,6,3,0
6.961102,5.819101,5.81912,5.167674,5.167651,8.614959,7.427728,7.427657,6.71656,6.716577,8.435321,7.234596,7.234438,6.523987,6.523894,8.38903,7.185985,7.186129,6.471709,6.471654,7,3,1
6.800101,5.736865,5.736907,5.14814,5.148147,8.442471,7.328598,7.32857,6.688537,6.688617,8.256731,7.126399,7.126364,6.493225,6.493144,8.209765,7.077309,7.077488,6.44017,6.44012,8,3,2
6.670393,5.894656,5.89467,5.373373,5.373368,8.254836,7.454065,7.454106,6.905583,6.905552,7.987676,7.197751,7.196989,6.668595,6.66859,7.950583,7.156464,7.157046,6.622039,6.621959,9,4,0
7.183735,6.062953,6.063005,5.407936,5.407957,8.826265,7.663024,7.663035,6.955439,6.955346,8.610857,7.43163,7.431617,6.723973,6.723922,8.57155,7.390234,7.390007,6.67897,6.67906,10,4,1
7.032693,5.989312,5.989191,5.390101,5.390098,8.664739,7.573245,7.573301,6.929832,6.929843,8.442919,7.333334,7.333247,6.695714,6.695743,8.402355,7.290895,7.291713,6.649961,6.649939,11,4,2
6.392415,5.633404,5.633332,5.14172,5.141702,7.971379,7.181777,7.181534,6.656982,6.656965,7.741615,6.969127,6.968802,6.4645,6.464501,7.691556,6.909461,6.909503,6.401009,6.400964,12,5,0
6.963309,5.825161,5.825167,5.179044,5.17901,8.589509,7.412817,7.41269,6.709746,6.709698,8.415626,7.224219,7.22438,6.52243,6.522435,8.358302,7.165114,7.165162,6.460722,6.460654,13,5,1
6.804658,5.742813,5.742818,5.159777,5.15976,8.422219,7.315287,7.315404,6.682818,6.682748,8.241841,7.118999,7.118801,6.492914,6.49291,8.184073,7.059497,7.058758,6.430263,6.430302,14,5,2
6.185012,5.440197,5.440278,4.975288,4.975276,7.778772,6.997861,6.997662,6.49388,6.493819,7.57974,6.816,6.816034,6.332342,6.332365,7.507171,6.739799,6.739673,6.253766,6.253706,15,6,0
6.755535,5.627121,5.627111,5.008685,5.008691,8.406381,7.227051,7.227031,6.542685,6.542699,8.269088,7.073123,7.072845,6.38719,6.387143,8.200485,6.999905,6.999959,6.310852,6.310769,16,6,1
6.598532,5.54735,5.547319,4.991378,4.991382,8.236452,7.129844,7.129877,6.517509,6.517532,8.091578,6.96644,6.966348,6.35901,6.359085,8.022031,6.891462,6.891236,6.281702,6.28158,17,6,2
6.185531,5.441708,5.441679,4.97468,4.974689,7.768071,6.987839,6.987489,6.481614,6.481637,7.573997,6.810336,6.810057,6.324665,6.324655,7.49875,6.731302,6.731029,6.24401,6.243986,18,7,0
6.794077,5.646466,5.646522,5.012525,5.012523,8.415681,7.23025,7.230466,6.534675,6.534657,8.273704,7.075676,7.075659,6.382302,6.382389,8.198835,6.99795,6.997723,6.303383,6.303395,19,7,1
