"lowInc_0_autos_noAV","lowInc_autos_lt_workers_noAV","lowInc_autos_lt_workers_AV","lowInc_autos_ge_workers_noAV","lowInc_autos_ge_workers_AV","medInc_0_autos_noAV","medInc_autos_lt_workers_noAV","medInc_autos_lt_workers_AV","medInc_autos_ge_workers_noAV","medInc_autos_ge_workers_AV","highInc_0_autos_noAV","highInc_autos_lt_workers_noAV","highInc_autos_lt_workers_AV","highInc_autos_ge_workers_noAV","highInc_autos_ge_workers_AV","veryHighInc_0_autos_noAV","veryHighInc_autos_lt_workers_noAV","veryHighInc_autos_lt_workers_AV","veryHighInc_autos_ge_workers_noAV","veryHighInc_autos_ge_workers_AV","destChoiceAlt","taz","subzone"
11.338723,11.877409,11.902869,11.569777,11.600801,11.516014,11.951234,11.980536,11.621477,11.655533,11.608139,11.988105,12.009368,11.638595,11.674221,11.722226,12.013221,12.037004,11.65317,11.688791,0,1,0
11.335984,11.877287,11.902623,11.569691,11.600835,11.509583,11.953478,11.979033,11.62172,11.655357,11.608048,11.985023,12.009418,11.639718,11.674007,11.700635,12.013594,12.039591,11.653581,11.688728,1,1,1
11.334226,11.878821,11.902953,11.569789,11.600743,11.517788,11.952421,11.979249,11.620824,11.655518,11.610926,11.987432,12.011029,11.639312,11.674204,11.700562,12.015797,12.040549,11.653986,11.688001,2,1,2
11.414513,11.938925,11.961617,11.62875,11.657985,11.576558,12.011407,12.033734,11.674639,11.706615,11.681851,12.04125,12.061661,11.691229,11.723528,11.762588,12.06667,12.086929,11.704178,11.736183,3,2,0
11.410123,11.939529,11.961234,11.629225,11.658152,11.582554,12.009594,12.032596,11.675063,11.707315,11.664845,12.041231,12.061772,11.690503,11.723113,11.756957,12.065616,12.090968,11.70318,11.736175,4,2,1
11.41145,11.938943,11.961908,11.628772,11.658073,11.585074,12.01059,12.033372,11.674849,11.706492,11.686499,12.040978,12.06387,11.690272,11.722528,11.748909,12.067957,12.089355,11.702681,11.736642,5,2,2
11.406535,11.939649,11.961886,11.632012,11.660723,11.589244,12.013526,12.034922,11.678103,11.709368,11.681281,12.039611,12.060705,11.693951,11.725906,11.761218,12.067698,12.091089,11.705613,11.737802,6,3,0
11.413499,11.93981,11.962849,11.632207,11.660571,11.590536,12.012475,12.035329,11.678134,11.709207,11.659846,12.042073,12.062951,11.693213,11.725512,11.75833,12.068707,12.094604,11.705671,11.73815,7,3,1
11.40657,11.941704,11.962501,11.632006,11.660344,11.582213,12.009897,12.035877,11.678614,11.709168,11.686084,12.041607,12.066494,11.6937,11.725804,11.775114,12.064142,12.089609,11.706137,11.73802,8,3,2
11.480023,11.995463,12.015722,11.681812,11.709793,11.651988,12.062718,12.084639,11.725326,11.756876,11.745309,12.092631,12.112149,11.740618,11.772917,11.807647,12.116713,12.138571,11.753324,11.784462,9,4,0
11.480273,11.995746,12.016506,11.681965,11.709646,11.643188,12.060454,12.08462,11.725814,11.756171,11.725019,12.090386,12.114926,11.740973,11.772177,11.818376,12.115996,12.13997,11.753435,11.785669,10,4,1
11.473983,11.99519,12.016322,11.681927,11.709714,11.646351,12.063892,12.084607,11.725666,11.756942,11.732233,12.091139,12.112449,11.740443,11.771965,11.805958,12.119338,12.138433,11.753333,11.784679,11,4,2
11.461419,11.98652,12.008058,11.67592,11.70437,11.632505,12.057041,12.078379,11.721381,11.752137,11.733618,12.085598,12.10593,11.736254,11.768874,11.798249,12.11146,12.136738,11.749217,11.781081,12,5,0
11.458189,11.986547,12.008338,11.67577,11.704429,11.645641,12.05456,12.077069,11.720962,11.752592,11.728147,12.084227,12.111444,11.736691,11.768508,11.809722,12.112977,12.135453,11.748466,11.781274,13,5,1
11.458358,11.986668,12.007906,11.67577,11.704294,11.62431,12.055648,12.078228,11.721437,11.752352,11.732707,12.084714,12.109202,11.736989,11.767937,11.805971,12.113512,12.133302,11.748593,11.780935,14,5,2
11.388207,11.93322,11.95629,11.630427,11.660007,11.583799,12.005647,12.033534,11.677156,11.710021,11.675825,12.036565,12.063146,11.693849,11.727484,11.771523,12.066967,12.091765,11.706216,11.739684,15,6,0
11.381186,11.933211,11.955109,11.630206,11.660042,11.576797,12.007543,12.031796,11.677578,11.710088,11.694678,12.040423,12.061717,11.6945,11.726578,11.760888,12.067687,12.092903,11.707505,11.739935,16,6,1
11.381052,11.932569,11.955834,11.630397,11.660008,11.583686,12.007935,12.033246,11.678094,11.710677,11.686975,12.043317,12.063738,11.693918,11.726902,11.779799,12.066038,12.094642,11.707528,11.739321,17,6,2
11.408104,11.957113,11.979557,11.652372,11.681952,11.604165,12.031995,12.055124,11.699667,11.731577,11.704913,12.064027,12.084766,11.71664,11.748539,11.793432,12.089428,12.116304,11.728868,11.761738,18,7,0
11.410733,11.957282,11.97964,11.65229,11.681925,11.602002,12.031426,12.05526,11.700049,11.732119,11.70357,12.064073,12.084918,11.716413,11.748169,11.771199,12.092498,12.115473,11.729001,11.760288,19,7,1
11.417444,11.957109,11.979957,11.652379,11.682063,11.598313,12.03108,12.054022,11.70024,11.73185,11.710309,12.064682,12.08668,11.715222,11.747732,11.799803,12.086776,12.11653,11.729982,11.761983,20,7,2
11.376212,11.938108,11.962458,11.635706,11.667173,11.585376,12.013766,12.04029,11.68556,11.719627,11.681208,12.050855,12.074184,11.702899,11.735993,11.781171,12.079395,12.105218,11.716159,11.750838,21,8,0
11.381124,11.938689,11.96146,11.635709,11.667172,11.576441,12.015365,12.039335,11.684684,11.719573,11.686559,12.048078,12.075815,11.70166,11.737194,11.771055,12.078117,12.102813,11.716013,11.749384,22,8,1
11.385194,11.938746,11.962665,11.635991,11.66721,11.585635,12.016202,12.037558,11.685308,11.719705,11.666322,12.047042,12.071216,11.702459,11.737646,11.763453,12.077313,12.105375,11.717046,11.750384,23,8,2
11.297592,11.889118,11.916825,11.598632,11.63308,11.537085,11.977096,12.002578,11.653501,11.690532,11.642251,12.011634,12.042014,11.673111,11.709392,11.752449,12.045323,12.070789,11.68497,11.725571,24,9,0
11.294924,11.889503,11.916114,11.598491,11.633011,11.542459,11.978047,12.001532,11.653416,11.690312,11.641931,12.011432,12.036062,11.672523,11.709277,11.73577,12.044168,12.07244,11.688084,11.724524,25,9,1
11.297447,11.889332,11.916628,11.598727,11.633094,11.527332,11.975256,12.003075,11.653841,11.690247,11.640626,12.01287,12.04142,11.671918,11.708723,11.739633,12.046312,12.072574,11.686854,11.724001,26,9,2
11.292716,11.883844,11.909957,11.591929,11.626381,11.521815,11.968298,11.99835,11.647752,11.684904,11.64269,12.008993,12.035889,11.66676,11.704132,11.725379,12.04297,12.066578,11.680425,11.717684,27,10,0
11.293141,11.882522,11.909527,11.591752,11.626529,11.521833,11.970218,11.998343,11.647458,11.685006,11.651051,12.005707,12.034197,11.666995,11.704817,11.757464,12.045171,12.069338,11.681795,11.718517,28,10,1
11.29276,11.882128,11.91006,11.591889,11.626225,11.524023,11.968631,11.99823,11.647695,11.685145,11.655848,12.00694,12.034245,11.667252,11.704647,11.729056,12.042383,12.070644,11.68209,11.718812,29,10,2
11.413952,11.96151,11.984684,11.657839,11.68811,11.605993,12.03895,12.060442,11.706364,11.738745,11.708381,12.068381,12.092206,11.722765,11.756618,11.791427,12.097119,12.126487,11.736158,11.769402,30,11,0
11.413037,11.961747,11.984122,11.657935,11.688028,11.621524,12.037196,12.061343,11.70613,11.738885,11.687277,12.069423,12.090099,11.722817,11.756394,11.790177,12.100736,12.120821,11.736622,11.768909,31,11,1
11.414707,11.960935,11.984718,11.657844,11.688148,11.598924,12.038217,12.05835,11.706457,11.739137,11.707362,12.069212,12.095029,11.723581,11.756411,11.807863,12.098163,12.120708,11.736278,11.769639,32,11,2
11.454252,11.981565,12.004056,11.671977,11.700414,11.636359,12.051174,12.076033,11.718119,11.748913,11.725608,12.079763,12.106583,11.733168,11.764626,11.8032,12.105055,12.131457,11.745908,11.777468,33,12,0
