"lowInc_0_autos_noAV","lowInc_autos_lt_workers_noAV","lowInc_autos_lt_workers_AV","lowInc_autos_ge_workers_noAV","lowInc_autos_ge_workers_AV","medInc_0_autos_noAV","medInc_autos_lt_workers_noAV","medInc_autos_lt_workers_AV","medInc_autos_ge_workers_noAV","medInc_autos_ge_workers_AV","highInc_0_autos_noAV","highInc_autos_lt_workers_noAV","highInc_autos_lt_workers_AV","highInc_autos_ge_workers_noAV","highInc_autos_ge_workers_AV","veryHighInc_0_autos_noAV","veryHighInc_autos_lt_workers_noAV","veryHighInc_autos_lt_workers_AV","veryHighInc_autos_ge_workers_noAV","veryHighInc_autos_ge_workers_AV","destChoiceAlt","taz","subzone"
11.401826,10.603339,10.622152,10.176855,10.172484,12.124215,11.333978,11.327188,11.054908,11.015188,12.560325,11.905461,11.890281,11.622548,11.656189,12.903103,12.186447,12.207786,11.98306,11.994131,0,1,0
11.856979,10.746743,10.758016,10.336057,10.322458,12.527593,11.465021,11.478598,11.080681,11.102775,13.053184,11.996542,12.02785,11.679912,11.686955,13.32252,12.309627,12.291344,12.025019,12.013085,1,1,1
11.746795,10.605781,10.710539,10.243111,10.246799,12.398555,11.430542,11.38878,11.05545,11.074401,12.935686,11.957322,11.97673,11.634808,11.685972,13.196416,12.263292,12.296881,11.973989,12.000113,2,1,2
11.460215,10.613039,10.639238,10.166502,10.276756,12.096655,11.330338,11.326749,11.020868,11.041671,12.620012,11.877532,11.876562,11.638701,11.652354,12.879835,12.209363,12.240884,12.010311,11.998487,3,2,0
11.870075,10.733267,10.772368,10.31983,10.326378,12.530608,11.449957,11.441481,11.062829,11.110579,13.043724,11.986407,12.034133,11.692807,11.680383,13.297553,12.287218,12.297962,12.029629,12.03009,4,2,1
11.682478,10.732625,10.663156,10.350792,10.294447,12.406979,11.366899,11.411499,11.062613,11.067938,12.939209,11.944211,11.959229,11.658918,11.64959,13.181584,12.252109,12.295563,11.981662,12.01397,5,2,2
11.317365,10.54916,10.603415,10.237856,10.225533,12.046688,11.247862,11.290035,10.957438,10.958316,12.532043,11.867769,11.88114,11.59655,11.615877,12.819997,12.18485,12.173296,11.967116,11.931845,6,3,0
11.781495,10.664895,10.717499,10.287297,10.325111,12.456379,11.417203,11.365449,11.111101,11.051734,13.041227,11.96277,11.978361,11.625801,11.664485,13.257978,12.279188,12.291555,11.986341,11.987828,7,3,1
11.690438,10.629231,10.671107,10.245744,10.264314,12.376168,11.343604,11.346616,11.000327,11.039386,12.845409,11.892724,11.905096,11.642044,11.62535,13.172061,12.205564,12.24034,11.98073,11.981683,8,3,2
11.451508,10.630072,10.625788,10.265089,10.278913,12.230528,11.432454,11.451003,11.072016,11.063814,12.626626,11.944538,11.981187,11.67359,11.699669,12.896149,12.233015,12.286546,12.014556,12.008169,9,4,0
