"taz","walk_subzone","walk_subzone_label","incQ","incQ_label","autoSuff","autoSuff_label","hasAV","num_persons","num_workers","num_workers_students"
1,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,40,6,10
1,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,8,2,2
1,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,6,2,2
1,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,4,0,0
1,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,16,10,12
1,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,4,4,4
1,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,12,8,8
1,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,2,2,2
1,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,4,4,4
1,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,10,6,6
2,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,126,26,38
2,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,4,4,4
2,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,4,0,0
2,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,46,0,18
2,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,16,8,8
2,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,40,14,32
2,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,18,10,12
2,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,16,10,10
2,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,4,2,2
2,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,8,6,6
2,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,6,4,6
2,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,58,28,32
3,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,310,64,88
3,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,2,0,0
3,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,32,10,12
3,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,122,60,74
3,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,8,8,8
3,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,8,2,2
3,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,102,68,84
3,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,8,8,8
3,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,20,16,16
3,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,62,36,40
3,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,38,38,38
3,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,26,22,22
4,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,136,32,46
4,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,12,4,4
4,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,28,16,16
4,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,18,6,6
4,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,32,22,22
4,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,10,8,8
4,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,22,14,14
4,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,4,2,2
4,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,36,36,36
4,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,20,10,10
5,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,588,116,224
5,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,6,2,2
5,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,80,8,16
5,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,206,132,142
5,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,44,14,18
5,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,4,4,4
5,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,70,38,40
5,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,124,104,106
5,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,20,16,16
5,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,2,2,2
5,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,54,34,36
5,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,96,76,78
5,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,88,72,78
5,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,92,62,68
6,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,2208,736,1438
6,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,4,4,4
6,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,18,6,8
6,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,190,52,106
6,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,790,600,674
6,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,6,6,6
6,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,36,32,34
6,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,68,42,44
6,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,610,508,570
6,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,208,170,176
6,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,2,0,2
6,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,86,48,72
6,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,344,320,326
6,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,4,4,4
6,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,278,246,254
6,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,66,58,58
7,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,3434,554,1068
7,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,14,8,10
7,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,24,4,4
7,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,246,22,42
7,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,1148,690,756
7,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,104,66,68
7,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,12,2,2
7,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,116,50,54
7,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,784,650,688
7,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,108,84,94
7,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,6,2,2
7,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,124,100,104
7,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,568,454,472
7,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,456,418,426
7,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,2,2,2
7,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,152,100,110
8,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,5944,738,1142
8,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,4,4,4
8,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,20,8,8
8,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,310,40,48
8,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,1430,430,632
8,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,94,84,92
8,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,10,2,2
8,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,138,26,42
8,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,1332,830,1078
8,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,136,84,128
8,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,4,4,4
8,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,120,54,58
8,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,804,594,666
8,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,12,8,10
8,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,868,736,760
8,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,2,0,0
8,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,206,84,110
9,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,5012,822,1840
9,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,8,2,4
9,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,40,16,24
9,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,18,2,2
9,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,472,72,136
9,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,2012,1072,1290
9,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,30,12,14
9,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,564,288,346
9,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,18,6,8
9,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,206,82,104
9,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,1366,1082,1190
9,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,18,12,14
9,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,324,234,284
9,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,8,8,8
9,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,244,204,208
9,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,1022,832,864
9,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,4,4,4
9,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,1088,946,980
9,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,8,2,4
9,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,326,198,220
10,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,3564,730,1140
10,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,34,24,26
10,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,6,0,0
10,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,296,40,76
10,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,1848,978,1236
10,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,14,6,10
10,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,294,264,284
10,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,168,70,92
10,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,1772,1232,1592
10,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,6,6,6
10,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,398,240,388
10,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,152,102,108
10,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,1178,944,1038
10,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,1400,1224,1302
10,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,266,148,176
11,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,2310,580,768
11,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,40,28,36
11,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,12,2,2
11,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,292,66,84
11,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,1244,830,1042
11,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,8,8,8
11,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,324,238,282
11,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,12,8,10
11,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,92,44,46
11,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,944,724,894
11,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,380,270,352
11,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,6,6,6
11,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,136,120,124
11,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,512,462,482
11,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,4,4,4
11,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,942,846,886
11,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,2,2,2
11,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,134,108,112
12,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,592,326,382
12,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,8,8,8
12,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,14,4,4
12,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,46,16,24
12,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,258,208,222
12,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,48,42,46
12,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,18,16,16
12,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,226,192,214
12,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,76,66,74
12,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,20,20,20
12,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,116,112,114
12,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,182,180,180
12,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,2,2,2
12,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,30,18,18
13,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,146,96,110
13,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,4,4,4
13,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,34,14,16
13,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,64,62,62
13,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,16,16,16
13,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,18,16,16
13,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,36,34,36
13,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,52,46,48
13,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,10,10,10
13,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,28,28,28
13,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,36,36,36
13,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,32,32,32
14,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,482,224,294
14,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,4,4,4
14,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,2,2,2
14,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,160,32,102
14,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,164,104,130
14,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,4,4,4
14,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,20,18,20
14,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,44,20,32
14,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,102,70,92
14,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,6,4,6
14,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,68,54,68
14,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,26,20,22
14,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,104,94,96
14,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,4,4,4
14,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,144,138,142
14,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,54,34,38
15,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,174,92,120
15,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,42,14,28
15,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,68,64,66
15,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,12,12,12
15,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,6,6,6
15,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,38,36,36
15,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,28,28,28
15,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,6,6,6
15,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,36,34,36
15,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,40,40,40
15,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,36,34,36
16,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,6452,2974,4102
16,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,136,90,124
16,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,40,14,14
16,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,482,148,198
16,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,2698,1942,2214
16,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,258,214,244
16,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,12,8,8
16,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,298,190,220
16,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,2150,1712,1986
16,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,4,4,4
16,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,714,562,688
16,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,10,6,6
16,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,316,226,238
16,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,1680,1492,1530
16,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,4,4,4
16,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,1622,1530,1544
16,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,2,2,2
16,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,396,256,292
17,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,3000,1268,1686
17,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,22,8,12
17,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,150,82,100
17,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,42,16,18
17,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,574,196,266
17,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,1222,876,994
17,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,14,6,10
17,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,406,258,312
17,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,16,14,14
17,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,262,176,182
17,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,864,776,794
17,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,8,8,8
17,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,344,314,324
17,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,4,4,4
17,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,354,276,282
17,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,488,446,452
17,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,4,4,4
17,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,1234,1186,1200
17,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,8,6,6
17,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,282,188,200
18,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,2980,1962,2328
18,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,6,6,6
18,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,116,102,116
18,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,18,10,10
18,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,326,204,240
18,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,1224,1084,1158
18,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,14,14,14
18,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,414,368,400
18,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,170,152,152
18,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,1184,1056,1142
18,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,28,24,28
18,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,560,478,546
18,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,4,4,4
18,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,216,196,202
18,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,966,938,942
18,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,8,8,8
18,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,1768,1706,1720
18,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,4,2,4
18,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,252,218,228
19,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,1458,782,1016
19,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,88,76,84
19,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,22,10,14
19,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,368,178,228
19,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,702,578,624
19,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,292,242,286
19,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,14,10,12
19,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,262,198,202
19,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,646,562,616
19,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,4,4,4
19,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,596,512,590
19,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,4,4,4
19,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,310,250,266
19,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,422,380,390
19,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,28,26,26
19,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,1580,1534,1554
19,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,2,0,0
19,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,382,292,306
20,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,2060,1076,1198
20,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,4,4,4
20,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,150,146,150
20,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,14,4,4
20,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,330,104,152
20,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,734,588,676
20,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,12,12,12
20,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,272,260,260
20,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,34,14,32
20,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,348,138,328
20,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,880,594,814
20,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,12,8,12
20,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,464,260,458
20,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,6,2,2
20,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,136,124,124
20,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,396,340,366
20,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,8,6,6
20,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,1614,1302,1344
20,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,160,124,138
21,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,2328,252,326
21,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,12,8,12
21,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,26,0,0
21,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,378,34,50
