"lowInc_0_autos_noAV","lowInc_autos_lt_workers_noAV","lowInc_autos_lt_workers_AV","lowInc_autos_ge_workers_noAV","lowInc_autos_ge_workers_AV","medInc_0_autos_noAV","medInc_autos_lt_workers_noAV","medInc_autos_lt_workers_AV","medInc_autos_ge_workers_noAV","medInc_autos_ge_workers_AV","highInc_0_autos_noAV","highInc_autos_lt_workers_noAV","highInc_autos_lt_workers_AV","highInc_autos_ge_workers_noAV","highInc_autos_ge_workers_AV","veryHighInc_0_autos_noAV","veryHighInc_autos_lt_workers_noAV","veryHighInc_autos_lt_workers_AV","veryHighInc_autos_ge_workers_noAV","veryHighInc_autos_ge_workers_AV","destChoiceAlt","taz","subzone"
10.451718,11.241977,11.204529,10.927756,10.878082,10.8372,11.363179,11.350724,10.99827,10.975949,11.054853,11.436211,11.41936,11.024561,11.012551,11.249541,11.492945,11.487933,11.048749,11.041984,0,1,0
10.446401,11.241723,11.204559,10.927734,10.878109,10.827104,11.366138,11.349758,10.998806,10.975577,11.054099,11.431266,11.419873,11.026199,11.011494,11.22195,11.492582,11.493045,11.049664,11.041783,1,1,1
10.450968,11.242565,11.204884,10.927806,10.877872,10.848343,11.363281,11.350636,10.997644,10.975564,11.05432,11.434741,11.422421,11.025839,11.012108,11.228862,11.495618,11.494776,11.049726,11.041167,2,1,2
10.524289,11.304065,11.269274,10.984982,10.939197,10.893417,11.422089,11.40757,11.050684,11.030828,11.103657,11.485538,11.469802,11.077123,11.064529,11.269232,11.543248,11.539055,11.099583,11.09217,3,2,0
10.522198,11.304159,11.269282,10.985213,10.939227,10.891129,11.420744,11.406348,11.051156,11.031214,11.091118,11.485729,11.474451,11.077149,11.063429,11.272061,11.539294,11.54476,11.098723,11.091694,4,2,1
10.523768,11.303864,11.269624,10.985095,10.93918,10.895504,11.421922,11.406229,11.050817,11.030256,11.10279,11.485456,11.474317,11.075941,11.063673,11.265251,11.543639,11.542328,11.097713,11.092083,5,2,2
10.54713,11.327476,11.293236,11.006481,10.962263,10.922909,11.442816,11.429376,11.07042,11.050803,11.108911,11.504054,11.48913,11.095315,11.083207,11.282933,11.561625,11.556491,11.115422,11.109861,6,3,0
10.553658,11.326903,11.294095,11.00663,10.962348,10.909427,11.440948,11.428967,11.070878,11.05085,11.089453,11.503606,11.492794,11.095027,11.082495,11.272284,11.562314,11.559527,11.115568,11.11065,7,3,1
10.546922,11.327832,11.293754,11.006598,10.962208,10.910289,11.438368,11.429052,11.070967,11.050551,11.099634,11.504425,11.497726,11.095392,11.081898,11.289093,11.559292,11.55646,11.115785,11.109594,8,3,2
10.618702,11.382367,11.349939,11.058325,11.016582,10.972238,11.491393,11.480021,11.119,11.101007,11.16583,11.554125,11.54281,11.142804,11.132936,11.318876,11.607884,11.601561,11.164208,11.15768,9,4,0
