"lowInc_0_autos_noAV","lowInc_autos_lt_workers_noAV","lowInc_autos_lt_workers_AV","lowInc_autos_ge_workers_noAV","lowInc_autos_ge_workers_AV","medInc_0_autos_noAV","medInc_autos_lt_workers_noAV","medInc_autos_lt_workers_AV","medInc_autos_ge_workers_noAV","medInc_autos_ge_workers_AV","highInc_0_autos_noAV","highInc_autos_lt_workers_noAV","highInc_autos_lt_workers_AV","highInc_autos_ge_workers_noAV","highInc_autos_ge_workers_AV","veryHighInc_0_autos_noAV","veryHighInc_autos_lt_workers_noAV","veryHighInc_autos_lt_workers_AV","veryHighInc_autos_ge_workers_noAV","veryHighInc_autos_ge_workers_AV","destChoiceAlt","taz","subzone"
18.059294,18.764589,18.789017,18.442169,18.480656,18.205708,18.782665,18.857172,18.520023,18.53315,18.204617,18.846159,18.865591,18.527727,18.549814,18.2729,18.872156,18.887394,18.539312,18.548338,0,1,0
18.079163,18.775063,18.773867,18.464211,18.46097,18.167326,18.847229,18.82382,18.508274,18.501486,18.244499,18.83139,18.874805,18.514341,18.547005,18.271467,18.843422,18.849442,18.522017,18.561159,1,1,1
18.067711,18.743372,18.772585,18.430864,18.462027,18.204769,18.795338,18.845835,18.512472,18.541914,18.242908,18.873034,18.871874,18.500387,18.550371,18.285437,18.85659,18.882412,18.554115,18.582773,2,1,2
18.13925,18.763964,18.822973,18.49958,18.518257,18.24645,18.865282,18.890495,18.559233,18.563847,18.249285,18.868225,18.907543,18.541313,18.594181,18.29335,18.894707,18.934904,18.571962,18.59993,3,2,0
18.166681,18.820982,18.821356,18.474865,18.498693,18.215675,18.852663,18.886105,18.528286,18.577412,18.278587,18.91394,18.878006,18.562431,18.604071,18.335068,18.895559,18.922607,18.586077,18.60117,4,2,1
18.15143,18.827854,18.79583,18.504354,18.524088,18.279238,18.873774,18.87569,18.544022,18.577013,18.294262,18.878399,18.912943,18.55929,18.577663,18.351589,18.912214,18.92915,18.567583,18.604244,5,2,2
18.210735,18.796555,18.83585,18.463083,18.517244,18.276299,18.840523,18.889858,18.568878,18.556688,18.305803,18.885063,18.900505,18.572781,18.591543,18.352951,18.91934,18.926441,18.565527,18.601892,6,3,0
18.178038,18.800734,18.838963,18.4811,18.548853,18.267849,18.873121,18.880447,18.580873,18.571051,18.285818,18.906797,18.899563,18.540222,18.58996,18.330795,18.90687,18.917044,18.580866,18.596361,7,3,1
18.142096,18.805555,18.807999,18.4855,18.545454,18.257025,18.839146,18.871454,18.535522,18.5986,18.253908,18.916119,18.88875,18.549759,18.607609,18.302935,18.912149,18.917963,18.589277,18.600931,8,3,2
18.230858,18.849735,18.914024,18.562136,18.549631,18.288887,18.894865,18.912134,18.592571,18.607954,18.362476,18.939178,18.950485,18.612776,18.63599,18.405386,18.944902,18.953037,18.630522,18.6549,9,4,0
18.213377,18.892183,18.864725,18.548588,18.585278,18.322828,18.928343,18.924246,18.605181,18.627047,18.367785,18.964167,18.966211,18.622036,18.635052,18.399908,18.964485,19.01021,18.623045,18.644348,10,4,1
18.217722,18.867626,18.860991,18.526806,18.564632,18.340132,18.899242,18.92852,18.624197,18.626219,18.343382,18.935614,18.968971,18.616262,18.637602,18.383995,18.945351,18.962456,18.616907,18.653816,11,4,2
18.220121,18.829386,18.878914,18.545242,18.549828,18.315138,18.911659,18.926254,18.613516,18.632956,18.35401,18.95466,18.993299,18.621559,18.667694,18.385166,18.942566,18.980089,18.634491,18.650156,12,5,0
18.224148,18.869875,18.882608,18.540676,18.5907,18.30596,18.924505,18.916969,18.592222,18.619261,18.379936,18.955774,18.989134,18.617573,18.653162,18.398767,18.92643,18.968824,18.609297,18.637224,13,5,1
18.219322,18.861692,18.887732,18.541262,18.569006,18.289633,18.91844,18.930719,18.604914,18.619995,18.351902,18.938454,18.976542,18.628269,18.636183,18.404995,18.968681,18.991184,18.598372,18.669386,14,5,2
18.097273,18.772436,18.817459,18.463951,18.503094,18.180429,18.83675,18.861406,18.548931,18.56286,18.233337,18.872953,18.909283,18.561834,18.581219,18.320971,18.892578,18.90394,18.588291,18.582829,15,6,0
18.07613,18.783543,18.791739,18.450737,18.499142,18.191771,18.837486,18.856085,18.539736,18.548521,18.229559,18.886673,18.871105,18.551414,18.602524,18.290674,18.896631,18.919138,18.570751,18.587074,16,6,1
18.138443,18.812607,18.798527,18.47551,18.497366,18.21405,18.838198,18.854515,18.529711,18.560207,18.214043,18.856827,18.879164,18.562565,18.588331,18.309212,18.881777,18.904293,18.560968,18.589144,17,6,2
18.141602,18.818567,18.847242,18.4986,18.513708,18.226053,18.868883,18.901524,18.551395,18.607557,18.297314,18.893404,18.93939,18.56876,18.614067,18.327652,18.910385,18.940611,18.577225,18.622236,18,7,0
18.19492,18.812954,18.822937,18.515371,18.565964,18.214729,18.87265,18.892723,18.54797,18.578178,18.203562,18.891323,18.91658,18.583673,18.610886,18.288706,18.917976,18.951239,18.595236,18.618082,19,7,1
18.133781,18.805277,18.807192,18.497086,18.549423,18.221666,18.851702,18.857342,18.554945,18.600847,18.291912,18.901157,18.904736,18.58584,18.63294,18.351816,18.915739,18.944962,18.582708,18.589933,20,7,2
18.097872,18.765781,18.803755,18.504343,18.532604,18.200712,18.862793,18.883659,18.558746,18.595497,18.259789,18.889914,18.888479,18.563519,18.579285,18.322702,18.906336,18.917315,18.571562,18.619169,21,8,0
18.124657,18.783592,18.81608,18.477003,18.544352,18.238033,18.869202,18.906445,18.558041,18.587265,18.276794,18.895164,18.916224,18.541067,18.607656,18.31398,18.888292,18.931858,18.590387,18.604742,22,8,1
18.045715,18.809361,18.848602,18.522104,18.50152,18.218164,18.85277,18.885397,18.574644,18.581226,18.263453,18.866045,18.881289,18.558044,18.593857,18.324453,18.895901,18.920921,18.571167,18.626162,23,8,2
17.959066,18.710247,18.740135,18.424717,18.459259,18.117775,18.787937,18.807276,18.51543,18.52829,18.171295,18.827412,18.85803,18.529821,18.557621,18.237751,18.851511,18.852991,18.548088,18.569044,24,9,0
17.998152,18.720795,18.758318,18.443069,18.509489,18.145477,18.787682,18.834805,18.485054,18.545309,18.192272,18.829464,18.845366,18.514467,18.574905,18.206852,18.8225,18.866179,18.544241,18.582125,25,9,1
18.015678,18.732092,18.750063,18.472137,18.48163,18.106571,18.811529,18.846428,18.498632,18.539585,18.193935,18.833878,18.85116,18.523949,18.540707,18.222475,18.858669,18.854574,18.535879,18.58441,26,9,2
18.033331,18.730259,18.767122,18.434185,18.48667,18.137753,18.820372,18.829128,18.499151,18.546595,18.193579,18.830454,18.862534,18.532894,18.57629,18.231087,18.859955,18.872074,18.552044,18.570086,27,10,0
18.009668,18.732834,18.743107,18.424063,18.47097,18.132925,18.808672,18.816629,18.504578,18.552958,18.190966,18.832775,18.861616,18.515663,18.560087,18.262472,18.846218,18.891947,18.553747,18.574221,28,10,1
18.041462,18.752235,18.757627,18.4639,18.449045,18.136435,18.80707,18.826122,18.512241,18.552771,18.178381,18.840101,18.853968,18.538261,18.558161,18.276199,18.837513,18.883387,18.534212,18.566719,29,10,2
18.143404,18.841009,18.852533,18.534714,18.564745,18.270666,18.883896,18.92074,18.596731,18.606676,18.314491,18.927774,18.941471,18.604622,18.624258,18.371809,18.946516,18.958719,18.622175,18.639704,30,11,0
18.131721,18.830997,18.869972,18.526426,18.540403,18.288893,18.908195,18.913996,18.596899,18.611731,18.363211,18.928064,18.930508,18.602209,18.623432,18.331598,18.931366,18.96607,18.623913,18.663643,31,11,1
18.166624,18.827738,18.831379,18.531122,18.564466,18.257128,18.911734,18.909725,18.567795,18.611761,18.32024,18.9095,18.929619,18.601807,18.620806,18.32271,18.962616,18.956789,18.614845,18.647247,32,11,2
18.209555,18.866247,18.880819,18.569584,18.568153,18.300512,18.930798,18.925331,18.600082,18.61586,18.361324,18.95126,18.993708,18.618845,18.634371,18.386547,18.953453,19.000557,18.622639,18.644943,33,12,0
18.181807,18.861286,18.87944,18.558287,18.567165,18.312834,18.895617,18.953495,18.576984,18.637926,18.381321,18.973579,18.977898,18.613529,18.649052,18.418661,18.987581,18.982492,18.602085,18.642515,34,12,1
18.248991,18.859768,18.872398,18.535965,18.586372,18.347042,18.904348,18.938948,18.613909,18.625988,18.340393,18.921696,18.956074,18.620504,18.640001,18.399445,18.968864,18.970484,18.628973,18.644991,35,12,2
18.203266,18.835003,18.865513,18.520256,18.558645,18.295773,18.895004,18.912266,18.572138,18.600082,18.308945,18.896122,18.934145,18.577387,18.617897,18.363214,18.946318,18.93635,18.609148,18.639399,36,13,0
18.204781,18.853247,18.843489,18.504221,18.551727,18.329199,18.868639,18.891993,18.567625,18.601576,18.321146,18.902145,18.932341,18.557438,18.629707,18.382481,18.930872,18.970806,18.605593,18.634657,37,13,1
18.193382,18.837044,18.826273,18.540857,18.55785,18.296019,18.915833,18.913147,18.543327,18.610693,18.352997,18.915617,18.923239,18.574825,18.63151,18.358379,18.934259,18.928547,18.605936,18.64378,38,13,2
18.111088,18.776403,18.812914,18.46339,18.498825,18.19385,18.840393,18.884647,18.495054,18.520754,18.259834,18.913204,18.890417,18.550253,18.554644,18.329865,18.908888,18.904688,18.551775,18.580862,39,14,0
18.129789,18.790493,18.779514,18.483429,18.497416,18.206879,18.856936,18.83264,18.508591,18.550468,18.252171,18.855764,18.878872,18.54567,18.581049,18.306847,18.902874,18.876204,18.553408,18.556782,40,14,1
18.128931,18.776451,18.827015,18.472319,18.50643,18.182806,18.802084,18.846527,18.50498,18.560202,18.26956,18.820372,18.886879,18.554775,18.55648,18.294052,18.883688,18.881983,18.539774,18.572268,41,14,2
18.005907,18.674688,18.692425,18.361807,18.399385,18.064178,18.745125,18.785646,18.42902,18.457293,18.141415,18.770657,18.797316,18.462505,18.520254,18.212309,18.825384,18.794426,18.455118,18.506168,42,15,0
18.029703,18.683815,18.716887,18.373936,18.393505,18.132246,18.713757,18.763702,18.431158,18.47226,18.172255,18.764065,18.802284,18.477673,18.510132,18.246227,18.781923,18.825766,18.48525,18.504805,43,15,1
17.985519,18.668962,18.697882,18.373966,18.406286,18.111025,18.750525,18.772314,18.452156,18.454195,18.129433,18.791903,18.815577,18.488838,18.491714,18.218512,18.805824,18.825109,18.479012,18.523016,44,15,2
18.120228,18.748066,18.762714,18.421913,18.488405,18.198067,18.779726,18.82576,18.49255,18.527191,18.214712,18.852625,18.866692,18.474514,18.522734,18.286036,18.828503,18.872618,18.521378,18.571913,45,16,0
18.05308,18.727339,18.759806,18.426096,18.437529,18.159374,18.813215,18.803782,18.500809,18.526863,18.214657,18.77549,18.8473,18.52759,18.526634,18.249479,18.858723,18.885672,18.536877,18.536997,46,16,1
18.081709,18.730444,18.753866,18.449909,18.431114,18.168909,18.808378,18.816748,18.463064,18.526344,18.205505,18.813173,18.829365,18.499361,18.516159,18.270916,18.866358,18.896843,18.538944,18.570461,47,16,2
17.87818,18.596045,18.60673,18.308762,18.327202,17.968912,18.667625,18.680948,18.370548,18.400486,18.021441,18.709129,18.720407,18.381498,18.405998,18.109146,18.716703,18.734747,18.398678,18.443218,48,17,0
17.82666,18.612953,18.616823,18.32007,18.340115,17.983786,18.667492,18.677599,18.374599,18.386757,18.059881,18.680412,18.718575,18.379019,18.425264,18.113817,18.696171,18.719255,18.405142,18.440704,49,17,1
17.843813,18.578447,18.58209,18.295042,18.316151,17.982857,18.65468,18.691254,18.356903,18.395119,18.053024,18.697485,18.721884,18.398428,18.41522,18.087309,18.71916,18.744463,18.404131,18.456511,50,17,2
17.87978,18.612532,18.627119,18.334169,18.362133,17.966234,18.666313,18.718164,18.402302,18.432333,18.071005,18.723328,18.759653,18.420202,18.451836,18.118763,18.754183,18.791435,18.448681,18.464031,51,18,0
17.897865,18.600615,18.620289,18.345016,18.349154,18.000216,18.680727,18.706236,18.408037,18.428984,18.076092,18.726204,18.716635,18.4028,18.454672,18.125837,18.722603,18.760372,18.433437,18.461721,52,18,1
17.896215,18.63302,18.640429,18.360491,18.339384,17.997555,18.68569,18.712013,18.409616,18.417646,18.044968,18.72154,18.73851,18.421078,18.458096,18.164715,18.75135,18.762621,18.450953,18.475769,53,18,2
17.668089,18.484329,18.545343,18.279457,18.290279,17.881023,18.635681,18.630295,18.323442,18.379353,17.955105,18.641977,18.664049,18.35549,18.404873,17.998953,18.686161,18.719982,18.394957,18.425922,54,19,0
17.738035,18.505056,18.558973,18.256636,18.304779,17.88625,18.59717,18.64245,18.346607,18.383642,17.96653,18.658392,18.661757,18.376759,18.413141,18.028854,18.687412,18.704588,18.380463,18.438856,55,19,1
17.65995,18.505445,18.554363,18.253506,18.24802,17.852329,18.623699,18.648083,18.333286,18.370512,17.969208,18.634224,18.669226,18.354586,18.40296,17.96933,18.690622,18.729076,18.387365,18.403177,56,19,2
17.969324,18.657124,18.692356,18.393131,18.415714,18.104271,18.766134,18.763449,18.450384,18.49239,18.13098,18.793222,18.806862,18.472889,18.519304,18.171165,18.781038,18.822559,18.510941,18.539711,57,20,0
17.909519,18.64839,18.671864,18.376673,18.413525,18.088758,18.748171,18.791128,18.45466,18.497293,18.113623,18.789146,18.812065,18.485189,18.513525,18.167797,18.789196,18.842947,18.48777,18.533346,58,20,1
