"lowInc_0_autos_noAV","lowInc_autos_lt_workers_noAV","lowInc_autos_lt_workers_AV","lowInc_autos_ge_workers_noAV","lowInc_autos_ge_workers_AV","medInc_0_autos_noAV","medInc_autos_lt_workers_noAV","medInc_autos_lt_workers_AV","medInc_autos_ge_workers_noAV","medInc_autos_ge_workers_AV","highInc_0_autos_noAV","highInc_autos_lt_workers_noAV","highInc_autos_lt_workers_AV","highInc_autos_ge_workers_noAV","highInc_autos_ge_workers_AV","veryHighInc_0_autos_noAV","veryHighInc_autos_lt_workers_noAV","veryHighInc_autos_lt_workers_AV","veryHighInc_autos_ge_workers_noAV","veryHighInc_autos_ge_workers_AV","destChoiceAlt","taz","subzone"
11.706836,10.799102,10.791914,10.195968,10.17743,12.064593,11.103535,11.101129,10.491744,10.483907,12.165827,11.211249,11.206497,10.645445,10.634246,12.284952,11.297024,11.293625,10.737903,10.730028,0,1,0
12.4721,10.984454,10.980569,10.247775,10.232081,12.903175,11.345605,11.344077,10.567977,10.567978,13.056571,11.479297,11.476453,10.726096,10.726117,13.137899,11.559828,11.557827,10.817328,10.817383,1,1,1
12.294868,10.907168,10.902307,10.221735,10.221682,12.71774,11.247608,11.245757,10.530073,10.529988,12.866413,11.373019,11.369761,10.686282,10.675896,12.94912,11.454501,11.451585,10.777976,10.770441,2,1,2
11.666187,10.759195,10.75181,10.156113,10.136728,12.024443,11.066179,11.063,10.453478,10.445327,12.132209,11.182706,11.177767,10.617084,10.605574,12.24978,11.262662,11.258846,10.70447,10.696283,3,2,0
12.453997,10.955774,10.951896,10.211526,10.195255,12.873734,11.316207,11.314595,10.532708,10.5327,13.03273,11.457898,11.454991,10.700163,10.700153,13.105742,11.531078,11.528955,10.785605,10.785638,4,2,1
12.275414,10.874768,10.869867,10.183785,10.183774,12.689277,11.215986,11.213998,10.493544,10.486242,12.844356,11.350063,11.346674,10.659336,10.648693,12.919201,11.424712,11.421857,10.745564,10.737984,5,2,2
11.484138,10.588358,10.579516,10.006473,9.983786,11.855014,10.899052,10.89572,10.305946,10.305929,11.993157,11.051943,11.046006,10.506891,10.506847,12.112052,11.126916,11.12283,10.591362,10.591303,6,3,0
12.368018,10.817851,10.813464,10.070574,10.070558,12.794677,11.188536,11.186778,10.397267,10.389696,12.978303,11.362955,11.359879,10.600358,10.589396,13.047145,11.431351,11.429061,10.682595,10.674614,7,3,1
12.176052,10.725034,10.719459,10.03862,10.01816,12.597772,11.075095,11.07282,10.352393,10.344022,12.779434,11.243273,11.239429,10.554665,10.542793,12.849675,11.312729,11.309837,10.637907,10.629346,8,3,2
11.799067,10.887478,10.880792,10.277589,10.277585,12.158429,11.194255,11.191573,10.574838,10.5748,12.249769,11.289565,11.284612,10.713946,10.713937,12.355636,11.364335,11.361272,10.79651,10.796457,9,4,0
12.590756,11.082255,11.078708,10.333908,10.333924,13.007236,11.442432,11.441018,10.655112,10.648967,13.141131,11.560987,11.558434,10.797853,10.788642,13.211922,11.630944,11.628813,10.878978,10.87232,10,4,1
12.408632,11.000954,10.996481,10.305672,10.289526,12.820546,11.341908,11.340132,10.615314,10.60864,12.951526,11.453461,11.450232,10.756511,10.756538,13.022751,11.523886,11.521806,10.838243,10.831073,11,4,2
11.480228,10.585608,10.576431,10.01099,10.010972,11.852168,10.899023,10.895135,10.311907,10.311887,11.995759,11.056148,11.050146,10.515441,10.515449,12.107345,11.123663,11.119371,10.593687,10.584109,12,5,0
12.366204,10.819825,10.815396,10.07546,10.055964,12.786809,11.189595,11.187832,10.402277,10.394383,12.974502,11.365468,11.362624,10.606848,10.606853,13.038589,11.427694,11.425424,10.682992,10.674758,13,5,1
12.177095,10.725299,10.719557,10.043317,10.043309,12.593431,11.075828,11.073608,10.357933,10.357871,12.778679,11.246255,11.24235,10.56204,10.562037,12.843829,11.309165,11.305895,10.63902,10.639056,14,5,2
11.235795,10.357108,10.345686,9.818397,9.818383,11.624094,10.678132,10.673452,10.122992,10.111215,11.817266,10.884416,10.877637,10.376215,10.361135,11.92469,10.948279,10.943187,10.452578,10.441664,15,6,0
12.118669,10.583621,10.577681,9.874583,9.850776,12.567043,10.965385,10.963089,10.204691,10.195105,12.803044,11.191194,11.187381,10.459939,10.459908,12.862364,11.248959,11.24606,10.534129,10.534058,16,6,1
11.929132,10.492801,10.485317,9.846413,9.846417,12.37108,10.852439,10.849487,10.164087,10.164106,12.604582,11.072412,11.067612,10.418465,10.418516,12.665517,11.130872,11.127102,10.49368,10.493591,17,6,2
11.235654,10.358701,10.347186,9.818332,9.818338,11.624004,10.679272,10.674484,10.122388,10.1106,11.821648,10.888613,10.881533,10.378901,10.363679,11.925344,10.949673,10.944403,10.453372,10.442384,18,7,0
12.166417,10.608479,10.602714,9.882453,9.882448,12.587977,10.982521,10.980381,10.210975,10.210978,12.814514,11.204439,11.20074,10.466633,10.466686,12.867738,11.257324,11.254311,10.537973,10.537983,19,7,1
11.974104,10.509202,10.501855,9.850472,9.850493,12.39257,10.865206,10.862248,10.16736,10.15676,12.617713,11.083658,11.078939,10.423534,10.409491,12.671206,11.138062,11.13413,10.496176,10.485897,20,7,2
11.264326,10.386053,10.374701,9.850334,9.822213,11.651385,10.708504,10.704181,10.155661,10.144051,11.846779,10.912462,10.905705,10.404587,10.404628,11.946683,10.969369,10.964337,10.474831,10.474877,21,8,0
12.21116,10.640037,10.634327,9.915131,9.915141,12.637656,11.018917,11.016708,10.24613,10.246116,12.85477,11.233541,11.22993,10.493926,10.493913,12.903556,11.282959,11.280171,10.56129,10.561315,22,8,1
12.015507,10.538239,10.530954,9.882679,9.857091,12.438738,10.898185,10.895365,10.201373,10.190946,12.654948,11.110041,11.105474,10.449774,10.436068,12.705283,11.160781,11.157271,10.518489,10.50839,23,8,2
11.171303,10.29999,10.287368,9.789926,9.759938,11.570055,10.625405,10.620465,10.093176,10.09313,11.779743,10.846381,10.839111,10.359272,10.35926,11.870343,10.895621,10.890573,10.423141,10.423181,24,9,0
12.148821,10.587863,10.581703,9.863148,9.863174,12.561495,10.964204,10.961877,10.192801,10.192817,12.794861,11.191201,11.187387,10.456149,10.442855,12.836542,11.233444,11.230448,10.517522,10.507627,25,9,1
11.959682,10.47909,10.47114,9.827404,9.800357,12.370743,10.840979,10.837901,10.145191,10.14514,12.60133,11.065989,11.061087,10.409869,10.409842,12.645073,11.110012,11.106023,10.472393,10.472393,26,9,2
11.134129,10.269065,10.255939,9.767419,9.767406,11.5326,10.591832,10.586628,10.067875,10.067904,11.750724,10.822739,10.81566,10.343548,10.343487,11.849455,10.878819,10.873122,10.413147,10.413071,27,10,0
12.08496,10.521481,10.514676,9.825939,9.825928,12.499723,10.893588,10.890991,10.148696,10.138,12.737515,11.12976,11.125668,10.421818,10.407731,12.780454,11.176379,11.173047,10.488358,10.477823,28,10,1
11.891314,10.419533,10.410824,9.796277,9.767627,12.30442,10.77524,10.771725,10.108203,10.108144,12.540504,11.010036,11.00477,10.382513,10.382566,12.585651,11.058927,11.054489,10.450474,10.450473,29,10,2
11.35286,10.468414,10.457737,9.925385,9.92539,11.736011,10.788495,10.78443,10.229268,10.229218,11.911593,10.972848,10.966267,10.45857,10.458612,12.012052,11.032836,11.027935,10.531267,10.531187,30,11,0
12.245975,10.69881,10.693384,9.983553,9.960964,12.665817,11.070521,11.068433,10.310211,10.301128,12.873935,11.269056,11.265698,10.53946,10.526958,12.929759,11.323701,11.320985,10.609865,10.609895,31,11,1
12.056104,10.604156,10.597209,9.95415,9.954138,12.473034,10.958054,10.95517,10.269682,10.269763,12.678815,11.15202,11.147585,10.498973,10.498981,12.736802,11.20773,11.204021,10.570404,10.570368,32,11,2
11.693296,10.786674,10.779168,10.192023,10.172303,12.057798,11.093225,11.090404,10.488534,10.480259,12.163586,11.209568,11.204602,10.649684,10.637991,12.26824,11.280411,11.276525,10.729151,10.720831,33,12,0
12.521906,10.992665,10.988935,10.249949,10.233535,12.939723,11.354838,11.353413,10.570946,10.570955,13.093592,11.49402,11.49138,10.734509,10.734506,13.165873,11.561922,11.559963,10.812943,10.813003,34,12,1
12.335157,10.906541,10.901727,10.220792,10.220768,12.74711,11.248708,11.246838,10.530006,10.529964,12.899747,11.380902,11.377709,10.692427,10.681738,12.972574,11.448677,11.445995,10.771242,10.763541,35,12,2
11.797675,10.886252,10.879485,10.278771,10.2611,12.155591,11.189173,11.186494,10.572696,10.565185,12.241651,11.284034,11.279326,10.712085,10.701287,12.352474,11.362358,11.358819,10.798035,10.790255,36,13,0
12.575609,11.075596,11.072022,10.333217,10.318328,12.987281,11.430584,11.429063,10.650188,10.650203,13.122205,11.548948,11.546219,10.793061,10.793089,13.196246,11.621608,11.619537,10.877298,10.877292,37,13,1
12.3954,10.996265,10.991758,10.305886,10.305862,12.802975,11.332279,11.330529,10.611773,10.605047,12.934164,11.443537,11.440189,10.753083,10.743025,13.009562,11.517288,11.514734,10.837999,10.830725,38,13,2
11.78556,10.874226,10.867423,10.266892,10.249267,12.1413,11.17474,11.171786,10.559134,10.559195,12.226705,11.268438,11.264304,10.698663,10.698653,12.349039,11.353848,11.350342,10.790113,10.790267,39,14,0
12.520203,11.046042,11.042233,10.314739,10.314785,12.930869,11.396322,11.394771,10.62813,10.628155,13.067146,11.513773,11.511065,10.770974,10.761462,13.147508,11.592853,11.590633,10.860911,10.854071,40,14,1
12.346987,10.972508,10.967908,10.290464,10.274132,12.752951,11.304088,11.302242,10.593526,10.586634,12.885332,11.414242,11.410901,10.734819,10.724713,12.966669,11.49441,11.492118,10.825467,10.818141,41,14,2
11.599485,10.698098,10.690062,10.114304,10.093822,11.963713,11.001212,10.99791,10.407742,10.407692,12.070616,11.127328,11.121971,10.580705,10.580725,12.206725,11.218125,11.214082,10.677463,10.677482,42,15,0
12.423814,10.903417,10.899144,10.170692,10.170674,12.841659,11.263203,11.261409,10.488544,10.481413,13.000455,11.409863,11.406869,10.663682,10.653126,13.083036,11.493378,11.490982,10.758529,10.750854,43,15,1
12.23893,10.818219,10.812929,10.142355,10.123595,12.652097,11.157913,11.155948,10.448518,10.440626,12.807455,11.298713,11.29499,10.622762,10.611215,12.892434,11.383588,11.380713,10.718369,10.71842,44,15,2
11.55721,10.65753,10.648905,10.081767,10.081775,11.914904,10.95637,10.952822,10.371626,10.371559,12.042385,11.094758,11.088904,10.559043,10.546131,12.168852,11.18131,11.177199,10.654058,10.644925,45,16,0
12.39451,10.874272,10.870326,10.139963,10.121788,12.804299,11.228908,11.227201,10.453986,10.446499,12.987734,11.39281,11.390137,10.643911,10.633096,13.072704,11.474809,11.472728,10.737425,10.729506,46,16,1
12.212799,10.785699,10.78044,10.11083,10.110833,12.616406,11.121172,11.118937,10.413341,10.413403,12.797351,11.276752,11.273207,10.602089,10.602031,12.883038,11.359447,11.35681,10.696162,10.696177,47,16,2
11.125242,10.260226,10.246946,9.747552,9.747555,11.508214,10.570723,10.565454,10.042315,10.029058,11.726288,10.801435,10.79374,10.323398,10.30663,11.865992,10.892604,10.886909,10.423564,10.411666,48,17,0
12.119911,10.536639,10.53104,9.816599,9.790959,12.528016,10.902906,10.900693,10.136823,10.126292,12.780201,11.146814,11.143353,10.415226,10.415216,12.860271,11.227469,11.224832,10.511771,10.501712,49,17,1
11.924213,10.427921,10.420295,9.782292,9.78228,12.329951,10.776461,10.773362,10.090528,10.090403,12.580608,11.016292,11.011412,10.370094,10.370066,12.662479,11.098914,11.095037,10.468194,10.468266,50,17,2
11.075783,10.215996,10.201921,9.719233,9.686377,11.467398,10.532098,10.52632,10.016052,10.002228,11.689744,10.77152,10.763211,10.303453,10.286181,11.816837,10.8499,10.843723,10.39283,10.38042,51,18,0
12.110254,10.514451,10.50854,9.794245,9.767539,12.522532,10.88795,10.885674,10.118912,10.118921,12.771532,11.132006,11.128559,10.400625,10.400579,12.83852,11.199771,11.197065,10.485966,10.485949,52,18,1
11.913114,10.39879,10.390658,9.75728,9.75729,12.32345,10.755321,10.752088,10.06902,10.056833,12.570718,10.997282,10.992222,10.353234,10.337531,12.640235,11.066903,11.063338,10.440404,10.429001,53,18,2
10.904157,10.063491,10.04615,9.612037,9.574285,11.308607,10.384151,10.377403,9.907093,9.891313,11.576063,10.665658,10.656247,10.232157,10.213034,11.698909,10.740522,10.733401,10.31857,10.304844,54,19,0
11.934199,10.3498,10.342368,9.673856,9.673883,12.337781,10.716122,10.713298,9.990032,9.990055,12.635514,11.005349,11.001151,10.312304,10.312307,12.700053,11.069794,11.06641,10.394933,10.395001,55,19,1
11.738029,10.238238,10.228079,9.642916,9.642908,12.140233,10.589752,10.585754,9.948816,9.934585,12.436511,10.875668,10.869996,10.272361,10.254731,12.503267,10.942023,10.937444,10.356643,10.343863,56,19,2
11.003881,10.150303,10.135186,9.679863,9.645844,11.412179,10.477448,10.471313,9.981444,9.967315,11.657735,10.737154,10.728992,10.283823,10.283787,11.775402,10.805262,10.798829,10.36373,10.363659,57,20,0
12.028022,10.434934,10.427468,9.744386,9.744378,12.443463,10.81197,10.809056,10.069331,10.057706,12.698048,11.070579,11.066168,10.367257,10.352233,12.749535,11.126057,11.122622,10.443264,10.432133,58,20,1
11.828104,10.323308,10.313668,9.712041,9.68088,12.242409,10.684209,10.68049,10.025743,10.012982,12.496935,10.943282,10.937666,10.325728,10.325766,12.550253,11.001821,10.997517,10.403495,10.403537,59,20,2
