"lowInc_0_autos_noAV","lowInc_autos_lt_workers_noAV","lowInc_autos_lt_workers_AV","lowInc_autos_ge_workers_noAV","lowInc_autos_ge_workers_AV","medInc_0_autos_noAV","medInc_autos_lt_workers_noAV","medInc_autos_lt_workers_AV","medInc_autos_ge_workers_noAV","medInc_autos_ge_workers_AV","highInc_0_autos_noAV","highInc_autos_lt_workers_noAV","highInc_autos_lt_workers_AV","highInc_autos_ge_workers_noAV","highInc_autos_ge_workers_AV","veryHighInc_0_autos_noAV","veryHighInc_autos_lt_workers_noAV","veryHighInc_autos_lt_workers_AV","veryHighInc_autos_ge_workers_noAV","veryHighInc_autos_ge_workers_AV","destChoiceAlt","taz","subzone"
6.684967,5.85506,5.855052,5.231065,5.231091,7.958499,7.118792,7.119386,6.48488,6.484853,7.784129,6.953172,6.953336,6.338409,6.338466,7.739138,6.914506,6.914628,6.308546,6.308651,0,1,0
7.075583,5.977073,5.977045,5.264887,5.264906,8.384841,7.261096,7.26112,6.526601,6.526602,8.217176,7.094381,7.094206,6.378135,6.378156,8.190472,7.062416,7.062613,6.350103,6.350169,1,1,1
6.992098,5.938762,5.938683,5.252936,5.252892,8.29605,7.217157,7.21727,6.511869,6.511799,8.127366,7.050498,7.05077,6.364131,6.364173,8.098755,7.016932,7.016529,6.335463,6.335393,2,1,2
6.668778,5.837365,5.83744,5.210469,5.210501,7.94584,7.105359,7.10516,6.467635,6.467623,7.771971,6.940689,6.94083,6.323562,6.323624,7.721623,6.895541,6.895316,6.287266,6.287298,3,2,0
7.055439,5.9595,5.959523,5.244401,5.244383,8.357883,7.242788,7.24273,6.508018,6.508015,8.194974,7.079216,7.079018,6.362388,6.362389,8.158587,7.038979,7.039072,6.327417,6.327456,4,2,1
6.973198,5.921389,5.921341,5.232411,5.232399,8.272192,7.200325,7.200361,6.493787,6.493804,8.108098,7.03626,7.036453,6.348675,6.348707,8.070437,6.995111,6.994862,6.313233,6.313334,5,2,2
6.546118,5.717467,5.717474,5.088882,5.088862,7.819483,6.978962,6.979385,6.339003,6.338992,7.664855,6.836698,6.836454,6.219273,6.219231,7.605045,6.781078,6.781162,6.174903,6.174839,6,3,0
6.968524,5.851725,5.851734,5.126604,5.126587,8.268115,7.130157,7.130127,6.383842,6.383859,8.121205,6.986394,6.986274,6.261546,6.261469,8.077622,6.937725,6.937838,6.218808,6.218767,7,3,1
6.879621,5.809857,5.809881,5.11327,5.113276,8.17486,7.083753,7.083747,6.368032,6.368093,8.027638,6.940018,6.93997,6.246603,6.246539,7.981988,6.889637,6.889708,6.203409,6.203372,8,3,2
6.778785,5.946817,5.946819,5.318873,5.318871,8.056094,7.214555,7.21456,6.576392,6.576365,7.868827,7.034782,7.034318,6.415429,6.415424,7.816651,6.988515,6.988894,6.378237,6.378169,9,4,0
7.180445,6.074727,6.074759,5.354805,5.354822,8.484582,7.35883,7.358836,6.619179,6.619103,8.304563,7.178938,7.178942,6.456467,6.456425,8.268602,7.138547,7.138344,6.420735,6.420804,10,4,1
7.09494,6.034873,6.034797,5.342146,5.342144,8.395508,7.314369,7.314417,6.604088,6.604097,8.21496,7.134422,7.134341,6.441982,6.442003,8.176611,7.092062,7.092617,6.405783,6.405772,11,4,2
6.555212,5.727426,5.727383,5.097944,5.09793,7.811723,6.972657,6.972538,6.332605,6.332594,7.661604,6.834023,6.833874,6.216819,6.216831,7.592349,6.769503,6.769557,6.165257,6.165221,12,5,0
6.96824,5.858811,5.858814,5.135103,5.135078,8.248586,7.120055,7.119965,6.376597,6.376564,8.107195,6.980319,6.98043,6.258386,6.258389,8.055698,6.923468,6.923494,6.208643,6.208593,13,5,1
6.881698,5.81797,5.817976,5.121992,5.121982,8.158293,7.074756,7.07482,6.361218,6.361165,8.016201,6.935472,6.935342,6.243771,6.243769,7.962633,6.876791,6.876332,6.19339,6.193421,14,5,2
6.392509,5.565468,5.565507,4.937598,4.937589,7.646357,6.808032,6.807946,6.166842,6.166802,7.525148,6.699106,6.699116,6.083851,6.083866,7.438491,6.621117,6.621093,6.020648,6.020608,15,6,0
6.785349,5.68653,5.686525,4.9711,4.971104,8.066058,6.944346,6.944334,6.206841,6.206851,7.953611,6.834914,6.834735,6.121458,6.121419,7.890116,6.76463,6.76466,6.059918,6.059855,16,6,1
6.700974,5.648427,5.648413,4.959187,4.959189,7.976819,6.901614,6.901644,6.192644,6.192661,7.863813,6.792336,6.792285,6.108049,6.108102,7.797884,6.719921,6.71981,6.046067,6.045988,17,6,2
6.389381,5.564387,5.56437,4.935121,4.935127,7.632701,6.795625,6.795475,6.153961,6.153976,7.515552,6.690618,6.690498,6.075032,6.075023,7.425544,6.609845,6.609799,6.010112,6.010102,18,7,0
6.803552,5.694343,5.694372,4.971793,4.971791,8.067169,6.93943,6.939568,6.19684,6.19683,7.957843,6.833307,6.833299,6.115074,6.115135,7.889722,6.759673,6.75952,6.05156,6.05157,19,7,1
6.716417,5.653799,5.653821,4.958821,4.958836,7.976599,6.894983,6.894951,6.18176,6.181736,7.86687,6.789085,6.789063,6.100985,6.100955,7.795448,6.713592,6.713314,6.036952,6.036935,20,7,2
6.423565,5.599273,5.599285,4.967541,4.967556,7.6602,6.82493,6.825097,6.181967,6.181995,7.540286,6.717772,6.717828,6.098913,6.098954,7.447746,6.638035,6.638035,6.031926,6.031982,21,8,0
6.840158,5.729174,5.729167,5.004569,5.004576,8.104754,6.972161,6.972145,6.22623,6.226213,7.98849,6.861398,6.861451,6.139965,6.139954,7.913698,6.785499,6.785624,6.073962,6.073991,22,8,1
6.75212,5.68841,5.68841,4.991458,4.991465,8.012269,6.926503,6.926557,6.21062,6.210623,7.895769,6.816687,6.816739,6.125405,6.125477,7.818912,6.739579,6.739643,6.059142,6.059169,23,8,2
6.387604,5.559103,5.559104,4.929241,4.929237,7.596032,6.757997,6.758088,6.117385,6.117345,7.492348,6.668283,6.668177,6.051943,6.051942,7.379101,6.571691,6.572011,5.970909,5.97095,24,9,0
6.789776,5.688015,5.688018,4.966662,4.966683,8.023495,6.903409,6.903498,6.161909,6.161924,7.926127,6.8107,6.810762,6.093369,6.093413,7.836514,6.719558,6.719695,6.013814,6.013902,25,9,1
6.705768,5.648318,5.648309,4.953569,4.953593,7.935854,6.859301,6.859293,6.146459,6.146422,7.837875,6.767232,6.767246,6.078956,6.078943,7.745792,6.674835,6.67469,5.99889,5.998899,26,9,2
6.364245,5.537886,5.537859,4.912575,4.91256,7.551708,6.71603,6.716003,6.079634,6.079653,7.453364,6.632464,6.632941,6.021561,6.021517,7.347152,6.544241,6.544307,5.94861,5.948537,27,10,0
