"lowInc_0_autos_noAV","lowInc_autos_lt_workers_noAV","lowInc_autos_lt_workers_AV","lowInc_autos_ge_workers_noAV","lowInc_autos_ge_workers_AV","medInc_0_autos_noAV","medInc_autos_lt_workers_noAV","medInc_autos_lt_workers_AV","medInc_autos_ge_workers_noAV","medInc_autos_ge_workers_AV","highInc_0_autos_noAV","highInc_autos_lt_workers_noAV","highInc_autos_lt_workers_AV","highInc_autos_ge_workers_noAV","highInc_autos_ge_workers_AV","veryHighInc_0_autos_noAV","veryHighInc_autos_lt_workers_noAV","veryHighInc_autos_lt_workers_AV","veryHighInc_autos_ge_workers_noAV","veryHighInc_autos_ge_workers_AV","destChoiceAlt","taz","subzone"
12.572681,13.234323,13.21104,12.864077,12.829396,12.855786,13.31926,13.314301,12.915344,12.900014,13.017262,13.380387,13.368174,12.935784,12.927785,13.196986,13.428416,13.423127,12.955393,12.950965,0,1,0
12.570293,13.234003,13.210858,12.864064,12.829439,12.84844,13.321304,13.311793,12.915791,12.899852,13.021148,13.376238,13.3663,12.937127,12.927195,13.1734,13.428598,13.425273,12.956247,12.951138,1,1,1
12.570768,13.235184,13.211144,12.864132,12.82929,12.854159,13.320854,13.311658,12.914643,12.899811,13.025237,13.379427,13.369979,12.936645,12.927394,13.170793,13.431339,13.428134,12.956673,12.950042,2,1,2
12.624979,13.281511,13.258972,12.909402,12.876972,12.890291,13.367913,13.35747,12.957782,12.943916,13.068972,13.42039,13.409452,12.978873,12.97021,13.213081,13.469571,13.461599,12.997802,12.991951,3,2,0
12.621691,13.281733,13.258999,12.909681,12.877058,12.891919,13.365697,13.356037,12.958296,12.944465,13.04636,13.420675,13.411064,12.97823,12.969597,13.202655,13.466747,13.471992,12.996596,12.992228,4,2,1
12.622458,13.281526,13.259311,12.909461,12.877015,12.898386,13.367457,13.357119,12.958059,12.943671,13.074286,13.420397,13.413585,12.977633,12.969166,13.191869,13.472395,13.466778,12.9959,12.992578,5,2,2
12.614646,13.274641,13.251993,12.903047,12.870255,12.892358,13.361792,13.350306,12.952044,12.937919,13.057616,13.408836,13.401464,12.972533,12.964132,13.203038,13.462383,13.462254,12.98924,12.985304,6,3,0
12.620863,13.274984,13.252589,12.903195,12.870208,12.894827,13.361064,13.351378,12.952073,12.937724,13.029225,13.411258,13.405206,12.971674,12.963675,13.200856,13.466318,13.467314,12.989758,12.985396,7,3,1
12.616068,13.27606,13.252423,12.903092,12.870054,12.885708,13.357628,13.352107,12.952569,12.937637,13.061945,13.413237,13.41007,12.972106,12.963794,13.222651,13.458187,13.460423,12.990556,12.985682,8,3,2
12.695893,13.34612,13.324067,12.971308,12.940808,12.965648,13.426935,13.417891,13.017421,13.005092,13.129692,13.47962,13.470539,13.036645,13.02998,13.255589,13.526023,13.523414,13.054913,13.050131,9,4,0
12.695597,13.346246,13.324765,12.971375,12.940682,12.953855,13.425811,13.418367,13.017806,13.00431,13.1063,13.476557,13.474418,13.03728,13.029348,13.262463,13.524604,13.527617,13.055405,13.051606,10,4,1
12.691854,13.345822,13.324523,12.971319,12.940709,12.960229,13.429377,13.417692,13.017734,13.005034,13.116603,13.477713,13.470279,13.036376,13.029203,13.25497,13.530289,13.522367,13.05494,13.0508,11,4,2
12.696357,13.346097,13.324363,12.971785,12.940467,12.960696,13.429324,13.418981,13.018783,13.004903,13.128387,13.47733,13.469674,13.037489,13.030398,13.254948,13.525809,13.528588,13.0556,13.050932,12,5,0
12.694215,13.346259,13.324578,12.971645,12.940472,12.977603,13.425704,13.416823,13.018399,13.005265,13.125355,13.476318,13.478255,13.038073,13.030183,13.268535,13.532729,13.528643,13.054857,13.051225,13,5,1
12.694513,13.346272,13.324232,12.971662,12.940427,12.954556,13.426941,13.418094,13.018607,13.005276,13.129753,13.477176,13.474004,13.038551,13.029439,13.264793,13.530886,13.5227,13.05497,13.0512,14,5,2
12.632949,13.288392,13.265428,12.919164,12.885884,12.926984,13.374548,13.368969,12.968019,12.954293,13.08669,13.425908,13.425211,12.989006,12.981084,13.240862,13.483961,13.484569,13.006778,13.002561,15,6,0
12.626813,13.288445,13.26455,12.919049,12.885884,12.91903,13.375415,13.367077,12.968367,12.954289,13.110069,13.433468,13.423653,12.989746,12.980484,13.231161,13.484448,13.484512,13.008472,13.003019,16,6,1
12.628731,13.287994,13.265145,12.919114,12.885869,12.925403,13.376696,13.368064,12.968931,12.954985,13.102577,13.435516,13.425172,12.98926,12.980641,13.256002,13.481624,13.48675,13.007935,13.002541,17,6,2
12.666572,13.325922,13.303506,12.954781,12.923052,12.955765,13.412924,13.402466,13.002704,12.989032,13.125465,13.467096,13.458103,13.023668,13.014679,13.268587,13.515494,13.51922,13.04076,13.036494,18,7,0
12.669623,13.325863,13.303602,12.954739,12.92305,12.95037,13.412222,13.403496,13.002936,12.989598,13.124778,13.466713,13.457232,13.023496,13.014422,13.253973,13.521064,13.516185,13.040968,13.03452,19,7,1
12.675003,13.325807,13.303819,12.954783,12.923102,12.94954,13.411998,13.400669,13.003322,12.989255,13.128098,13.466553,13.461883,13.021787,13.01375,13.280287,13.511578,13.519072,13.042037,13.037085,20,7,2
12.671407,13.329843,13.308018,12.959275,12.927765,12.970347,13.415935,13.408232,13.007267,12.993898,13.128911,13.474665,13.466419,13.028002,13.018428,13.285547,13.525142,13.525064,13.045827,13.041431,21,8,0
12.676397,13.33024,13.307186,12.959273,12.927769,12.959918,13.417094,13.40658,13.006436,12.993947,13.139016,13.468605,13.469003,13.026668,13.019658,13.274303,13.522672,13.521979,13.045239,13.039538,22,8,1
12.678942,13.330228,13.308179,12.95946,12.927781,12.964802,13.418353,13.404934,13.007195,12.994052,13.111759,13.467152,13.463119,13.027514,13.020015,13.265323,13.521661,13.525688,13.046581,13.040601,23,8,2
12.637609,13.296535,13.271571,12.930081,12.893714,12.948351,13.390878,13.378302,12.982646,12.96775,13.11361,13.445517,13.444332,13.005081,12.995361,13.276424,13.502807,13.501378,13.021775,13.020656,24,9,0
12.637009,13.296721,13.271085,12.929995,12.893672,12.953495,13.39154,13.377359,12.982404,12.967226,13.111204,13.444555,13.435157,13.004954,12.995133,13.264846,13.500688,13.502339,13.024961,13.019238,25,9,1
12.639546,13.296334,13.271592,12.930133,12.893711,12.936535,13.388223,13.379565,12.982844,12.96715,13.113272,13.447589,13.443861,13.003824,12.994268,13.269337,13.504024,13.50077,13.023367,13.017731,26,9,2
12.645948,13.303953,13.277881,12.937353,12.900868,12.941923,13.393575,13.384994,12.990169,12.974986,13.118228,13.454659,13.447776,13.011888,13.003091,13.262455,13.512446,13.506343,13.030038,13.024961,27,10,0
12.64641,13.303212,13.277622,12.937277,12.900956,12.941557,13.395676,13.385904,12.989615,12.97523,13.126772,13.449925,13.446455,13.011852,13.003634,13.295532,13.516146,13.510195,13.031155,13.025652,28,10,1
12.646112,13.302936,13.278018,12.937348,12.900786,12.946552,13.393919,13.386329,12.98997,12.974899,13.136025,13.451943,13.446786,13.012111,13.003467,13.267183,13.510572,13.51127,13.031276,13.025724,29,10,2
12.71174,13.360494,13.338904,12.988192,12.957487,12.9919,13.448091,13.435391,13.035361,13.021802,13.151506,13.496656,13.490065,13.054968,13.047452,13.287528,13.547775,13.554679,13.07278,13.068562,30,11,0
12.710971,13.36032,13.338776,12.988296,12.95745,13.004892,13.446604,13.437311,13.034977,13.021953,13.129093,13.49755,13.488558,13.054914,13.047171,13.28799,13.553716,13.546498,13.07273,13.067447,31,11,1
12.710415,13.360075,13.339033,12.98824,12.95748,12.987266,13.447624,13.433345,13.035447,13.022161,13.158873,13.498673,13.494253,13.055431,13.047536,13.31235,13.547358,13.544641,13.073043,13.06828,32,11,2
12.698318,13.348754,13.328019,12.974656,12.944205,12.966721,13.428172,13.420926,13.021101,13.007256,13.123587,13.475243,13.476981,13.039639,13.031048,13.257327,13.525784,13.526671,13.056822,13.052253,33,12,0
12.697513,13.349002,13.327784,12.974395,12.944112,12.968501,13.430577,13.419046,13.02012,13.007077,13.124548,13.478145,13.472878,13.039529,13.0306,13.260488,13.533298,13.52676,13.056488,13.05238,34,12,1
