lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
21.85022,15.17739,12.04969,21.82828,15.17361,12.26327,21.83349,15.18547,12.34512,21.96543,15.31778,12.48416,0,1,0
21.8737,15.38815,12.81165,21.85383,15.39763,12.9483,21.85946,15.41148,13.00081,21.9901,15.53344,13.11192,1,1,1
21.8667,15.32933,12.63696,21.84622,15.3354,12.78688,21.85172,15.34875,12.84467,21.98275,15.47336,12.96094,2,1,2
21.94461,15.26663,12.07055,21.9184,15.25732,12.27869,21.91943,15.26477,12.35858,22.03918,15.38575,12.49542,3,2,0
21.96485,15.4515,12.79267,21.94064,15.45579,12.93152,21.94216,15.46612,12.9847,22.06108,15.58015,13.09654,4,2,1
21.95881,15.39943,12.62474,21.93401,15.40016,12.77591,21.93538,15.40974,12.83403,22.05455,15.52559,12.95058,5,2,2
21.87943,15.2044,12.0483,21.84846,15.19153,12.2577,21.84496,15.19515,12.33756,21.95407,15.30645,12.4731,6,3,0
21.90097,15.39961,12.78064,21.87235,15.40268,12.92197,21.86955,15.41059,12.97602,21.97823,15.51797,13.09074,7,3,1
21.89454,15.34483,12.61095,21.86523,15.34376,12.76427,21.86222,15.35056,12.82305,21.97103,15.45895,12.94166,8,3,2
22.01955,15.33872,12.10273,21.99231,15.32745,12.30616,21.9921,15.33337,12.38445,22.10658,15.44936,12.51958,9,4,0
22.03971,15.52336,12.84485,22.01428,15.52442,12.97557,22.01453,15.53295,13.02605,22.12831,15.643,13.13671,10,4,1
22.03369,15.47135,12.6735,22.00773,15.46918,12.81695,22.00784,15.47703,12.8725,22.12183,15.58863,12.98772,11,4,2
21.84781,15.1761,12.06396,21.81414,15.16153,12.27246,21.80775,15.16283,12.35172,21.90593,15.26419,12.48495,12,5,0
21.86726,15.35327,12.72112,21.83623,15.35727,12.87642,21.83071,15.36427,12.93493,21.92899,15.4658,13.05462,13,5,1
21.86145,15.30323,12.56471,21.82964,15.30236,12.72992,21.82386,15.30787,12.79241,21.92211,15.40935,12.91474,14,5,2
21.7533,15.0862,12.03145,21.71231,15.06633,12.24219,21.69898,15.06192,12.32155,21.78073,15.14868,12.45312,15,6,0
21.76994,15.23881,12.589,21.73183,15.23993,12.76186,21.71956,15.24277,12.82554,21.80185,15.33299,12.94767,16,6,1
21.76497,15.19533,12.4515,21.726,15.19084,12.63196,21.71342,15.19176,12.69884,21.79555,15.28107,12.82293,17,6,2
21.71208,15.04817,12.03006,21.67108,15.02918,12.24172,21.65768,15.02509,12.32139,21.73772,15.11051,12.45281,18,7,0
21.73175,15.2259,12.64459,21.69373,15.22756,12.80723,21.68142,15.23043,12.86742,21.76199,15.31899,12.98667,19,7,1
21.72588,15.17572,12.49609,21.68698,15.17196,12.66816,21.67434,15.17302,12.7322,21.75476,15.26076,12.85389,20,7,2
21.74818,15.08208,12.03886,21.70943,15.06439,12.24855,21.6974,15.06121,12.32765,21.77301,15.1424,12.45791,21,8,0
21.77056,15.28267,12.72903,21.73466,15.28393,12.87726,21.72372,15.28752,12.93407,21.80019,15.37428,13.05446,22,8,1
21.76389,15.22649,12.56669,21.72714,15.22285,12.7261,21.71588,15.22471,12.7871,21.7921,15.31005,12.90938,23,8,2
21.53936,14.88887,12.01587,21.49685,14.87218,12.22952,21.47941,14.86605,12.30942,21.52296,14.92016,12.43673,24,9,0
21.57744,15.20729,12.89771,21.53833,15.20778,13.01596,21.52256,15.20996,13.06513,21.56944,15.28356,13.18833,25,9,1
21.56614,15.12177,12.70396,21.52604,15.11819,12.83722,21.50979,15.11842,12.89148,21.55569,15.1875,13.01537,26,9,2
21.33496,14.70374,12.0022,21.29485,14.69479,12.22216,21.27837,14.69186,12.30398,21.31432,14.7416,12.43177,27,10,0
21.3762,15.03944,12.82132,21.34003,15.04864,12.95153,21.32544,15.05429,13.00463,21.36552,15.1266,13.12958,28,10,1
21.36398,14.94983,12.6373,21.32666,14.95479,12.78236,21.31152,14.95846,12.84045,21.35041,15.02562,12.96589,29,10,2
21.7362,15.07281,12.06174,21.70278,15.06075,12.27267,21.69513,15.0618,12.35237,21.77633,15.14814,12.48284,30,11,0
21.7549,15.24228,12.64969,21.72426,15.24973,12.81572,21.71756,15.25696,12.87751,21.79939,15.34735,12.99926,31,11,1
21.74931,15.19429,12.50626,21.71785,15.19658,12.6811,21.71087,15.2022,12.7465,21.79252,15.29152,12.87001,32,11,2
21.9108,15.23582,12.08168,21.88208,15.22491,12.28922,21.88007,15.22983,12.3685,21.98658,15.33864,12.50256,33,12,0
21.93017,15.41287,12.75894,21.90358,15.41667,12.90415,21.90219,15.42541,12.95959,22.00843,15.53164,13.07604,34,12,1
21.92439,15.36287,12.5989,21.89717,15.36279,12.75557,21.89559,15.37054,12.81555,22.00191,15.47744,12.93541,35,12,2
21.90993,15.23527,12.08488,21.88544,15.22841,12.29396,21.88759,15.23719,12.37405,22.00616,15.35709,12.50989,36,13,0
21.93044,15.42183,12.78881,21.90794,15.42832,12.9296,21.91057,15.43977,12.98344,22.02842,15.55355,13.09687,37,13,1
21.92432,15.36932,12.62404,21.90123,15.37231,12.77715,21.90372,15.38307,12.83591,22.02178,15.49844,12.95362,38,13,2
21.85833,15.18597,12.06518,21.83682,15.18268,12.27812,21.84196,15.19449,12.35966,21.96999,15.32316,12.49757,39,14,0
21.88026,15.38396,12.78734,21.86091,15.3949,12.93098,21.86653,15.40926,12.98583,21.9936,15.5302,13.10085,40,14,1
21.87372,15.32846,12.6194,21.85373,15.3357,12.77536,21.8592,15.34941,12.83515,21.98656,15.47235,12.95448,41,14,2
21.70888,15.0446,12.0213,21.68923,15.04556,12.24176,21.69616,15.05993,12.32572,21.82916,15.1933,12.46538,42,15,0
21.73428,15.26935,12.76585,21.71743,15.28809,12.91813,21.72501,15.30585,12.97595,21.85697,15.43113,13.09484,43,15,1
21.72671,15.20694,12.59409,21.70904,15.22116,12.75826,21.71642,15.23807,12.82082,21.84869,15.36539,12.94354,44,15,2
21.67574,15.01547,12.03926,21.65448,15.01582,12.25828,21.6596,15.02882,12.34133,21.78611,15.15618,12.47846,45,16,0
21.69632,15.2002,12.65397,21.67795,15.22018,12.82504,21.68386,15.23798,12.88912,21.80995,15.36183,13.01434,46,16,1
21.69018,15.14817,12.50543,21.67096,15.16302,12.68572,21.67663,15.17957,12.75355,21.80285,15.30433,12.88116,47,16,2
21.29702,14.6694,11.99523,21.27771,14.68084,12.22743,21.28381,14.69809,12.3143,21.4055,14.82171,12.45168,48,17,0
21.32785,14.92836,12.64472,21.31297,14.96499,12.82371,21.3204,14.98884,12.89142,21.44224,15.11309,13.02387,49,17,1
21.31868,14.85732,12.48972,21.3025,14.88773,12.67868,21.30954,14.90997,12.75008,21.43134,15.03407,12.8835,50,17,2
21.16009,14.54757,11.98501,21.13284,14.55598,12.21736,21.12956,14.56672,12.30378,21.21285,14.65834,12.43806,51,18,0
21.18933,14.79124,12.55234,21.16693,14.82695,12.74118,21.16542,14.84671,12.81219,21.25049,14.94853,12.94586,52,18,1
21.18063,14.72403,12.41292,21.15681,14.75293,12.61043,21.15478,14.77047,12.68458,21.23933,14.8698,12.81838,53,18,2
20.86938,14.29418,11.95944,20.82962,14.30147,12.19195,20.8121,14.30443,12.27769,20.83629,14.35167,12.4081,54,19,0
20.89713,14.51904,12.40131,20.86206,14.54975,12.59457,20.84643,14.561,12.66543,20.8739,14.62448,12.79158,55,19,1
20.88887,14.4566,12.28774,20.85242,14.48138,12.48963,20.83624,14.49055,12.56383,20.86275,14.55,12.69094,56,19,2
21.19665,14.58021,11.99015,21.15877,14.57751,12.21507,21.14414,14.57794,12.29851,21.18427,14.63296,12.42788,57,20,0
21.23355,14.88107,12.68253,21.2001,14.89985,12.83653,21.18729,14.90835,12.89533,21.23063,14.98015,13.01755,58,20,1
21.2226,14.79976,12.5198,21.18785,14.81339,12.68673,21.17451,14.81999,12.75019,21.21692,14.88785,12.87379,59,20,2
21.58811,14.93612,12.04592,21.55848,14.93082,12.26287,21.55434,14.93631,12.34449,21.64544,15.03213,12.4766,60,21,0
21.60979,15.12843,12.64163,21.58324,15.14334,12.80987,21.58011,15.15471,12.87248,21.67162,15.25283,12.99454,61,21,1
21.60332,15.07441,12.4967,21.57586,15.08407,12.67446,21.57243,15.09393,12.74088,21.66382,15.19145,12.86499,62,21,2
21.7211,15.05471,12.00556,21.69872,15.05268,12.2261,21.70334,15.06478,12.31001,21.8328,15.19497,12.44991,63,22,0
21.75094,15.31507,12.85518,21.73083,15.3256,12.98257,21.7359,15.33931,13.03246,21.8639,15.45833,13.14341,64,22,1
21.74206,15.24368,12.66636,21.72129,15.2511,12.80879,21.72622,15.26441,12.86448,21.85465,15.38619,12.98049,65,22,2
21.30469,14.66641,11.89989,21.28531,14.676,12.14021,21.29155,14.69284,12.23015,21.419,14.82191,12.37285,66,23,0
21.3395,14.95765,12.66408,21.32502,14.99491,12.83934,21.33269,15.01874,12.90556,21.46031,15.14852,13.04284,67,23,1
21.32917,14.87866,12.48901,21.31325,14.90927,12.67542,21.3205,14.93144,12.74586,21.44807,15.06105,12.88411,68,23,2
21.71655,15.05022,12.00126,21.69071,15.04498,12.22092,21.69185,15.05393,12.30429,21.81241,15.17604,12.44303,69,24,0
21.74005,15.25996,12.71925,21.71662,15.26999,12.86643,21.71837,15.28217,12.92241,21.83812,15.39765,13.03861,70,24,1
21.73304,15.20141,12.55204,21.7089,15.20751,12.71216,21.71047,15.21887,12.77324,21.83046,15.33604,12.89371,71,24,2
21.72244,15.0554,12.00054,21.69047,15.04434,12.21871,21.68618,15.04832,12.30119,21.79701,15.1616,12.43848,72,25,0
21.73602,15.18141,12.47552,21.70636,15.18766,12.66002,21.70286,15.19718,12.7292,21.81395,15.31222,12.86257,73,25,1
21.73196,15.14517,12.35488,21.70161,15.1467,12.54657,21.69788,15.15472,12.61864,21.80889,15.26929,12.75287,74,25,2
21.81208,15.14025,12.02631,21.77922,15.12668,12.23857,21.77392,15.12908,12.31915,21.87917,15.23699,12.45463,75,26,0
21.82799,15.28719,12.59176,21.79768,15.29247,12.76389,21.79322,15.30065,12.82796,21.89857,15.40897,12.95354,76,26,1
21.82323,15.24524,12.4527,21.79217,15.24546,12.63284,21.78746,15.2521,12.70028,21.89278,15.36031,12.8279,77,26,2
21.71636,15.04961,11.99898,21.68034,15.03473,12.21453,21.67183,15.03486,12.29583,21.76822,15.135,12.43063,78,27,0
21.72769,15.15565,12.40731,21.69436,15.16206,12.61076,21.68693,15.17033,12.68716,21.78417,15.27707,12.82725,79,27,1
21.7243,15.12494,12.3011,21.69017,15.12546,12.50725,21.68242,15.1315,12.58474,21.77941,15.23644,12.72365,80,27,2
21.72868,15.06193,12.01132,21.69053,15.04493,12.2245,21.67992,15.04308,12.30485,21.76977,15.13722,12.43812,81,28,0
21.74096,15.17645,12.44762,21.70525,15.17817,12.63691,21.69558,15.1832,12.70776,21.78613,15.28265,12.84127,82,28,1
21.73729,15.14338,12.33526,21.70085,15.13995,12.52979,21.6909,15.14311,12.60275,21.78124,15.24111,12.73621,83,28,2
21.81295,15.14221,12.04348,21.77403,15.12313,12.25234,21.76273,15.12011,12.33125,21.85093,15.21245,12.4633,84,29,0
21.82917,15.29164,12.61017,21.79294,15.29243,12.7799,21.78266,15.29655,12.84384,21.87121,15.39105,12.96534,85,29,1
21.82432,15.24902,12.47087,21.78729,15.24449,12.6484,21.77671,15.24671,12.71538,21.86516,15.34063,12.83905,86,29,2
21.58972,14.93357,12.00315,21.54402,14.91252,12.21607,21.52463,14.90402,12.29561,21.5759,14.96443,12.42391,87,30,0
21.60844,15.10213,12.55355,21.56598,15.10348,12.7263,21.54785,15.10313,12.78926,21.60044,15.17215,12.90938,88,30,1
21.60285,15.05438,12.41747,21.55943,15.04981,12.59832,21.54093,15.04733,12.6647,21.59313,15.11412,12.78653,89,30,2
21.53637,14.88289,11.98238,21.49136,14.86349,12.19851,21.47327,14.85658,12.27918,21.5336,14.92536,12.40921,90,31,0
21.55173,15.02271,12.44121,21.50973,15.02478,12.62806,21.49282,15.02577,12.69642,21.55427,15.10218,12.82196,91,31,1
21.54714,14.9827,12.32399,21.50424,14.97897,12.51717,21.48698,14.97786,12.58823,21.5481,15.05224,12.71476,92,31,2
21.52433,14.87053,11.96617,21.47902,14.85087,12.18329,21.46095,14.84399,12.26431,21.52581,14.91682,12.39529,93,32,0
21.53785,14.99448,12.3809,21.4956,14.99751,12.57901,21.4788,14.99958,12.65223,21.5449,15.08122,12.78368,94,32,1
21.5338,14.95881,12.27326,21.49064,14.95564,12.47561,21.47347,14.9553,12.55058,21.5392,15.03458,12.68193,95,32,2
21.25555,14.6223,11.90417,21.20792,14.60708,12.13116,21.187,14.60056,12.21519,21.24168,14.66674,12.3478,96,33,0
21.27613,14.80251,12.39791,21.2323,14.81156,12.5859,21.21296,14.81429,12.65495,21.26939,14.89124,12.78342,97,33,1
21.26999,14.75167,12.27334,21.22503,14.75437,12.46955,21.20523,14.7547,12.54184,21.26114,14.82889,12.6712,98,33,2
21.06876,14.45137,11.85446,21.02087,14.44108,12.08833,20.99931,14.43623,12.17447,21.05144,14.50206,12.30851,99,34,0
21.09377,14.66381,12.372,21.05046,14.68038,12.56243,21.03084,14.68588,12.63245,21.08521,14.76437,12.76206,100,34,1
21.08632,14.60456,12.24253,21.04166,14.61427,12.44197,21.02146,14.61716,12.51541,21.07518,14.6925,12.64597,101,34,2
21.48294,14.83085,11.94193,21.44319,14.81732,12.16639,21.43079,14.81593,12.25016,21.51593,14.90702,12.38524,102,35,0
21.49737,14.96239,12.37318,21.46093,14.97323,12.57851,21.44989,14.98124,12.65498,21.53624,15.08111,12.79418,103,35,1
21.49305,14.92464,12.26191,21.45563,14.92886,12.47146,21.44418,14.93435,12.54955,21.53018,15.03189,12.68783,104,35,2
21.59918,14.93736,11.94523,21.56545,14.92641,12.16719,21.55895,14.9291,12.25066,21.6611,15.03482,12.38756,105,36,0
21.61332,15.06766,12.41007,21.58224,15.0763,12.60204,21.57671,15.08574,12.67392,21.67941,15.19547,12.80946,106,36,1
21.60909,15.03025,12.29157,21.57722,15.03356,12.48999,21.57141,15.04118,12.5644,21.67394,15.14983,12.70025,107,36,2
21.5353,14.87875,11.94173,21.50793,14.87534,12.16917,21.50748,14.88412,12.25482,21.62429,15.00324,12.39437,108,37,0
21.5527,15.03625,12.46434,21.52821,15.05304,12.65237,21.52872,15.06796,12.72298,21.64573,15.1883,12.85762,109,37,1
21.5475,14.99146,12.33384,21.52216,15.00287,12.52999,21.52238,15.01617,12.60378,21.63933,15.13618,12.73946,110,37,2
21.08417,14.46205,11.83004,21.0508,14.46481,12.07733,21.0439,14.47254,12.16879,21.14158,14.57699,12.31075,111,38,0
21.11197,14.69692,12.40963,21.08324,14.72613,12.60424,21.07802,14.74244,12.67675,21.17663,14.85179,12.81198,112,38,1
21.10369,14.63193,12.26781,21.0736,14.6545,12.47286,21.06788,14.66868,12.54924,21.16623,14.77682,12.68585,113,38,2
21.06864,14.45083,11.84778,21.02828,14.44756,12.08747,21.015,14.44984,12.17585,21.09989,14.54318,12.31387,114,39,0
21.09205,14.65087,12.34134,21.05592,14.67268,12.53893,21.0443,14.68397,12.61219,21.13047,14.78471,12.74678,115,39,1
21.08507,14.59484,12.2168,21.04769,14.61018,12.42329,21.03558,14.61917,12.49982,21.12138,14.71804,12.63515,116,39,2
20.40881,13.88419,11.77788,20.36204,13.90244,12.03099,20.33851,13.90789,12.1231,20.37197,13.96987,12.26134,117,40,0
20.46377,14.27712,12.38981,20.42686,14.33072,12.58557,20.40789,14.35067,12.65853,20.44865,14.44024,12.79637,118,40,1
20.44757,14.17435,12.2418,20.40782,14.2201,12.44866,20.38754,14.2369,12.52544,20.42621,14.32057,12.66335,119,40,2
20.89115,14.29198,11.81313,20.8529,14.29698,12.06313,20.84068,14.30281,12.1549,20.92252,14.3953,12.29548,120,41,0
20.92915,14.59614,12.45747,20.89735,14.63308,12.64856,20.8878,14.65098,12.72096,20.97255,14.75868,12.86271,121,41,1
20.91788,14.51403,12.30341,20.8842,14.54337,12.50562,20.87387,14.55845,12.58178,20.95778,14.66263,12.7233,122,41,2
12.40616,12.13198,11.63023,12.58326,12.39422,11.90941,12.65394,12.48792,12.00954,12.74166,12.6278,12.15301,123,42,0
16.92891,13.04716,12.05395,17.05871,13.23181,12.28386,17.1075,13.30015,12.36816,17.24422,13.43858,12.50976,124,42,1
16.57605,12.84844,11.94434,16.70607,13.04487,12.18527,16.75498,13.11723,12.27321,16.89146,13.2559,12.41524,125,42,2
19.66519,13.32074,11.71973,19.59947,13.37057,11.97802,19.55731,13.38366,12.07163,19.54123,13.4369,12.21082,126,43,0
19.73405,13.73095,12.14924,19.68191,13.80532,12.36173,19.64673,13.82895,12.43939,19.64319,13.90727,12.57318,127,43,1
19.71384,13.62432,12.03836,19.65784,13.6933,12.26104,19.62069,13.71464,12.34234,19.61362,13.7876,12.47737,128,43,2
19.96104,13.53864,11.75706,19.89717,13.56997,12.01065,19.85726,13.57559,12.10261,19.84981,13.62318,12.24005,129,44,0
20.02261,13.93635,12.23884,19.9709,13.99853,12.44433,19.93715,14.0175,12.51949,19.94036,14.09275,12.65209,130,44,1
20.0045,13.8325,12.11677,19.9493,13.88785,12.33253,19.9138,13.90392,12.41138,19.91399,13.97325,12.54506,131,44,2
20.14773,13.6798,11.77191,20.08365,13.69867,12.02079,20.04354,13.69865,12.11126,20.03385,13.7384,12.24715,132,45,0
20.20939,14.09315,12.32351,20.15737,14.14769,12.52006,20.12332,14.16307,12.59175,20.1241,14.23298,12.72122,133,45,1
20.19125,13.98582,12.18719,20.13578,14.03257,12.39434,20.1,14.04466,12.46995,20.09782,14.10824,12.60077,134,45,2
21.01474,14.40856,11.88845,20.95887,14.39397,12.11818,20.9298,14.38408,12.20277,20.96132,14.4341,12.33448,135,46,0
21.04106,14.62889,12.39149,20.99018,14.64249,12.57944,20.96334,14.64394,12.64802,20.99775,14.70935,12.77396,136,46,1
21.03322,14.56761,12.26499,20.98087,14.57406,12.46171,20.95338,14.57267,12.53371,20.98694,14.63428,12.66091,137,46,2
20.19273,13.72134,11.80542,20.11798,13.73059,12.04878,20.06898,13.72395,12.13748,20.04143,13.75195,12.27167,138,47,0
20.24499,14.08133,12.29282,20.18112,14.12531,12.49031,20.13788,14.13455,12.56235,20.12095,14.19494,12.69208,139,47,1
20.22957,13.98606,12.16957,20.16256,14.02213,12.37681,20.11766,14.02783,12.45248,20.09771,14.08113,12.58319,140,47,2
20.18909,13.71737,11.79972,20.1032,13.71785,12.03988,20.04416,13.70436,12.12742,20.00384,13.72462,12.26064,141,48,0
20.23846,14.06022,12.26585,20.16349,14.09667,12.46267,20.11055,14.1005,12.53421,20.08126,14.15413,12.6627,142,48,1
20.22388,13.96893,12.14708,20.14574,13.99708,12.35326,20.09105,13.997,12.42834,20.05861,14.04325,12.55788,143,48,2
20.09236,13.63839,11.7754,20.0164,13.65178,12.02081,19.9659,13.64654,12.11017,19.93771,13.67716,12.24506,144,49,0
20.14619,14.00233,12.24759,20.08173,14.05058,12.44881,20.03741,14.06151,12.52231,20.0205,14.12478,12.6535,145,49,1
20.13031,13.90615,12.12753,20.06253,13.94649,12.33826,20.01645,13.95382,12.41525,19.99632,14.00997,12.54726,146,49,2
19.64977,13.31197,11.72327,19.56996,13.35263,11.97555,19.51652,13.35959,12.06725,19.48677,13.40655,12.20481,147,50,0
19.72568,13.75492,12.18219,19.66199,13.82506,12.38812,19.6173,13.8453,12.46325,19.603,13.92128,12.59532,148,50,1
19.70346,13.64111,12.06495,19.6352,13.70495,12.28096,19.58806,13.7224,12.35978,19.56946,13.79238,12.49309,149,50,2
19.15543,12.99829,11.6873,19.0836,13.08282,11.94741,19.03773,13.11061,12.04174,19.02083,13.18305,12.18215,150,51,0
19.27166,13.54468,12.14187,19.22301,13.64511,12.35368,19.18923,13.67969,12.43133,19.19347,13.77509,12.56665,151,51,1
19.23812,13.4094,12.02556,19.18311,13.50667,12.24792,19.14605,13.53992,12.32931,19.14464,13.63087,12.46578,152,51,2
17.68542,12.35074,11.57359,17.65376,12.55316,11.84976,17.64132,12.62884,11.94943,17.66406,12.75154,12.0949,153,52,0
17.99171,13.00763,11.93203,17.99977,13.16717,12.16131,18.00162,13.22465,12.24422,18.05164,13.34177,12.38081,154,52,1
17.90909,12.85128,11.83712,17.90775,13.01877,12.07743,17.90628,13.07971,12.16438,17.95008,13.19789,12.30312,155,52,2
18.47426,12.72651,11.73337,18.4146,12.86811,11.98579,18.37496,12.91905,12.0778,18.31426,13.00541,12.21652,156,53,0
18.67388,13.35001,12.13786,18.64942,13.4821,12.34844,18.62719,13.52845,12.42518,18.60867,13.62844,12.55729,157,53,1
18.61795,13.19982,12.0325,18.58445,13.3337,12.25256,18.55783,13.38092,12.33284,18.52892,13.47834,12.46649,158,53,2
17.26782,12.41537,11.65603,17.19016,12.62505,11.92493,17.13278,12.70121,12.02308,17.06695,12.83004,12.17235,159,54,0
17.75492,13.11062,12.03301,17.75925,13.27756,12.25819,17.74599,13.33726,12.34061,17.76776,13.46019,12.481,160,54,1
17.63173,12.94738,11.93384,17.61948,13.122,12.16915,17.59774,13.18474,12.2553,17.60355,13.30877,12.39781,161,54,2
17.51354,12.4439,11.6511,17.45109,12.64221,11.91744,17.40725,12.7145,12.01443,17.34018,12.83478,12.16159,162,55,0
17.93433,13.15693,12.05015,17.93891,13.31678,12.27108,17.92907,13.3743,12.35199,17.94318,13.49536,12.49198,163,55,1
17.82536,12.99058,11.946,17.81557,13.15723,12.17728,17.79873,13.21742,12.26194,17.79687,13.33834,12.40362,164,55,2
17.61497,12.4397,11.63664,17.54315,12.63191,11.90346,17.49226,12.70115,12.00016,17.42225,12.8169,12.14589,165,56,0
17.97151,13.10579,12.00882,17.96127,13.26366,12.23235,17.94289,13.31996,12.31387,17.94694,13.43869,12.45331,166,56,1
17.87704,12.94776,11.91075,17.85289,13.11193,12.14434,17.82743,13.17065,12.22947,17.81601,13.28883,12.37042,167,56,2
17.78078,12.48873,11.67174,17.70423,12.67139,11.93443,17.64969,12.73668,12.02959,17.59204,12.8484,12.1727,168,57,0
18.09364,13.137,12.03681,18.0743,13.29101,12.25843,18.0506,13.34558,12.33915,18.0562,13.46233,12.47687,169,57,1
18.00944,12.98222,11.94037,17.97672,13.14155,12.17158,17.94604,13.19815,12.25574,17.93784,13.31394,12.39476,170,57,2
18.32539,12.65241,11.68797,18.25309,12.80134,11.94726,18.20237,12.85385,12.0413,18.13982,12.94698,12.18291,171,58,0
18.55138,13.3056,12.10398,18.51999,13.43859,12.31659,18.49105,13.4848,12.39398,18.47783,13.59115,12.52956,172,58,1
18.48865,13.14992,11.99607,18.44698,13.28584,12.21917,18.41269,13.33323,12.3004,18.38767,13.43712,12.43738,173,58,2
17.85409,12.51703,11.66697,17.77865,12.69452,11.92901,17.72422,12.75836,12.02446,17.65323,12.86838,12.16927,174,59,0
18.19824,13.2432,12.09405,18.18326,13.39067,12.3085,18.16142,13.44287,12.38692,18.16221,13.55772,12.52417,175,59,1
18.10665,13.07457,11.9837,18.07787,13.22728,12.20877,18.04886,13.28154,12.29108,18.03449,13.39553,12.43008,176,59,2
18.29289,12.66181,11.71421,18.22471,12.81381,11.97008,18.17754,12.86813,12.06327,18.11056,12.96229,12.20445,177,60,0
18.52814,13.31648,12.12556,18.50181,13.452,12.33684,18.47628,13.49927,12.41379,18.45949,13.60314,12.54725,178,60,1
18.46305,13.16053,12.01867,18.42628,13.29908,12.24001,18.39547,13.34766,12.32071,18.36678,13.44973,12.45597,179,60,2
18.41905,12.69829,11.70638,18.35361,12.84198,11.96253,18.30869,12.89315,12.05569,18.24581,12.98261,12.19662,180,61,0
18.63777,13.35694,12.13577,18.61179,13.48971,12.34676,18.58723,13.53634,12.42377,18.57242,13.64116,12.55878,181,61,1
18.57691,13.20026,12.02491,18.54094,13.33503,12.24595,18.51135,13.3825,12.32664,18.48495,13.48451,12.46301,182,61,2
18.4562,12.696,11.69724,18.3837,12.83457,11.95435,18.33318,12.88302,12.04764,18.28417,12.9733,12.18801,183,62,0
18.68299,13.39396,12.15775,18.6523,13.52249,12.36591,18.62397,13.56697,12.44169,18.62045,13.67222,12.57556,184,62,1
18.62006,13.23025,12.04018,18.57887,13.36055,12.25898,18.54509,13.40574,12.33866,18.5307,13.50834,12.474,185,62,2
18.48467,12.71885,11.71461,18.41553,12.85698,11.97016,18.36799,12.90571,12.06309,18.31348,12.99419,12.20325,186,63,0
18.6933,13.37394,12.14573,18.66252,13.50317,12.35572,18.63485,13.54785,12.43207,18.62276,13.64909,12.56461,187,63,1
18.63504,13.21792,12.0345,18.59447,13.34878,12.25461,18.56185,13.3942,12.33474,18.53942,13.4931,12.46902,188,63,2
18.99271,12.94926,11.74209,18.91337,13.04395,11.99199,18.8578,13.07385,12.08293,18.79897,13.13955,12.22044,189,64,0
19.13227,13.53066,12.18847,19.08094,13.63565,12.39282,19.04063,13.66981,12.46704,19.01294,13.75774,12.59728,190,64,1
19.09233,13.38849,12.07392,19.03345,13.49149,12.28827,18.9891,13.52484,12.36626,18.9533,13.60855,12.49815,191,64,2
18.91751,12.90249,11.7256,18.84344,13.00488,11.97795,18.79315,13.03879,12.06958,18.75706,13.11416,12.20776,192,65,0
19.05471,13.46355,12.14492,19.0073,13.57231,12.353,18.97108,13.60858,12.42858,18.96181,13.70275,12.56075,193,65,1
19.01541,13.32536,12.03627,18.96081,13.43287,12.25428,18.92085,13.46867,12.33354,18.90455,13.55919,12.4671,194,65,2
19.25577,13.08021,11.73523,19.17137,13.15011,11.9851,19.11314,13.16914,12.076,19.07549,13.23029,12.21335,195,66,0
19.36229,13.59622,12.17547,19.30054,13.68661,12.38099,19.25489,13.71485,12.45587,19.23965,13.80145,12.58797,196,66,1
19.33144,13.46706,12.06225,19.26344,13.5533,12.27755,19.21435,13.5797,12.35605,19.19308,13.66127,12.48934,197,66,2
19.43585,13.19652,11.76215,19.34626,13.24977,12.00789,19.28294,13.26037,12.09755,19.22892,13.30766,12.23366,198,67,0
19.53019,13.68728,12.21156,19.46118,13.76626,12.413,19.40956,13.78866,12.48627,19.37729,13.86453,12.61581,199,67,1
19.50275,13.56333,12.09636,19.42801,13.637,12.3075,19.37316,13.657,12.38445,19.33496,13.72716,12.51547,200,67,2
19.54862,13.26571,11.76406,19.45559,13.3079,12.00886,19.3893,13.31284,12.09822,19.33277,13.3538,12.23394,201,68,0
19.63522,13.73889,12.22123,19.56191,13.812,12.42277,19.50696,13.83131,12.49594,19.47092,13.90266,12.62474,202,68,1
19.60997,13.61862,12.10436,19.53112,13.68528,12.31532,19.47303,13.70164,12.39209,19.43136,13.76688,12.52245,203,68,2
19.87856,13.49176,11.79739,19.78188,13.50666,12.03777,19.71298,13.49809,12.12554,19.65831,13.52444,12.25908,204,69,0
19.94542,13.90593,12.26487,19.86409,13.95699,12.46126,19.80419,13.96608,12.53261,19.76542,14.02616,12.65971,205,69,1
19.92579,13.79842,12.14581,19.84008,13.84159,12.3517,19.77764,13.84691,12.42667,19.73442,13.89994,12.55521,206,69,2
19.81387,13.43882,11.76923,19.72066,13.45959,12.01264,19.65473,13.45438,12.10136,19.60525,13.48561,12.23616,207,70,0
19.88515,13.87185,12.24795,19.80821,13.92886,12.44641,19.75176,13.94148,12.51884,19.71957,14.00922,12.64972,208,70,1
