"lowInc_0_autos_noAV","lowInc_autos_lt_workers_noAV","lowInc_autos_lt_workers_AV","lowInc_autos_ge_workers_noAV","lowInc_autos_ge_workers_AV","medInc_0_autos_noAV","medInc_autos_lt_workers_noAV","medInc_autos_lt_workers_AV","medInc_autos_ge_workers_noAV","medInc_autos_ge_workers_AV","highInc_0_autos_noAV","highInc_autos_lt_workers_noAV","highInc_autos_lt_workers_AV","highInc_autos_ge_workers_noAV","highInc_autos_ge_workers_AV","veryHighInc_0_autos_noAV","veryHighInc_autos_lt_workers_noAV","veryHighInc_autos_lt_workers_AV","veryHighInc_autos_ge_workers_noAV","veryHighInc_autos_ge_workers_AV","destChoiceAlt","taz","subzone"
11.486686,12.01597,12.034018,11.69001,11.71443,11.563868,12.115269,12.139001,11.794867,11.824733,11.660889,12.162379,12.183543,11.830691,11.862431,11.822826,12.208278,12.231191,11.860988,11.893634,0,1,0
11.486583,12.015973,12.034,11.690002,11.714426,11.56183,12.116005,12.13844,11.794946,11.824766,11.661893,12.160879,12.184018,11.831143,11.862283,11.80566,12.208275,12.232476,11.861305,11.893697,1,1,1
11.486441,12.016059,12.034019,11.69001,11.714424,11.564733,12.115736,12.138414,11.794722,11.824825,11.662659,12.162078,12.184428,11.831,11.862434,11.807099,12.20967,12.232803,11.861624,11.893088,2,1,2
11.561257,12.087458,12.103652,11.762991,11.784931,11.63741,12.181586,12.201097,11.859498,11.886208,11.744504,12.225171,12.244532,11.893116,11.921293,11.87986,12.270185,12.289245,11.921651,11.950238,3,2,0
11.560978,12.087494,12.103601,11.763011,11.784943,11.638904,12.181106,12.201024,11.859542,11.88645,11.733665,12.225309,12.244525,11.892921,11.921126,11.877555,12.269482,12.292429,11.921002,11.950148,4,2,1
11.561119,12.087445,12.10365,11.762985,11.784935,11.640018,12.18141,12.201153,11.859542,11.886223,11.746152,12.224985,12.245581,11.892736,11.920847,11.869525,12.271114,12.291094,11.920638,11.950401,5,2,2
11.561929,12.092635,12.108947,11.770144,11.792185,11.643551,12.186077,12.205585,11.86527,11.891929,11.745895,12.22781,12.247704,11.898314,11.926355,11.882221,12.273946,12.295559,11.925649,11.954469,6,3,0
11.562212,12.092621,12.108985,11.770152,11.792171,11.643638,12.186038,12.205627,11.865258,11.891877,11.735904,12.22928,12.248764,11.89797,11.926285,11.881962,12.274997,12.297582,11.925631,11.954715,7,3,1
11.562,12.09273,12.108969,11.770137,11.792166,11.641048,12.185133,12.205921,11.865373,11.891891,11.748407,12.22918,12.250424,11.898241,11.926374,11.893278,12.271908,12.294447,11.926047,11.9546,8,3,2
11.631893,12.151864,12.167267,11.826635,11.847587,11.712738,12.240008,12.258893,11.916674,11.942373,11.815527,12.282012,12.300222,11.948019,11.97534,11.938417,12.325559,12.345127,11.97493,12.002447,9,4,0
11.631928,12.151897,12.167303,11.826652,11.847579,11.709563,12.239338,12.258707,11.9168,11.942148,11.802687,12.281366,12.301982,11.948097,11.975052,11.945532,12.325203,12.346063,11.97506,12.003252,10,4,1
11.631606,12.151853,12.167293,11.826654,11.847588,11.710654,12.240551,12.258874,11.916706,11.942388,11.808416,12.281319,12.30053,11.948038,11.974903,11.937403,12.327168,12.344348,11.975052,12.002668,11,4,2
11.628897,12.15018,12.165954,11.825226,11.846684,11.704535,12.241021,12.259783,11.918727,11.944595,11.807376,12.282595,12.301923,11.95076,11.978482,11.933187,12.327536,12.349004,11.978262,12.006293,12,5,0
