"taz","walk_subzone","walk_subzone_label","incQ","incQ_label","autoSuff","autoSuff_label","hasAV","num_persons","num_workers","num_workers_students"
1,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,39,11,15
1,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,27,9,9
1,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,17,5,9
1,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,3,2,3
1,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,2,2,2
1,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,3,2,3
1,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,9,6,7
1,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,6,2,2
1,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,1,1,1
1,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,2,2,2
1,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,2,2,2
1,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,5,5,5
1,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1,1,1
1,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,5,5,5
2,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,207,43,98
2,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,3,1,3
2,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,138,19,50
2,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,56,7,33
2,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,32,13,13
2,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,44,15,24
2,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,30,12,24
2,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,36,22,26
2,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,3,1,3
2,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,21,10,21
2,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,35,19,24
2,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,26,17,21
2,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,20,12,15
2,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,7,4,4
2,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,31,21,23
2,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,24,9,12
2,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,113,61,77
3,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,259,74,104
3,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,2,2,2
3,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,56,9,17
3,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,12,3,3
3,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,70,37,49
3,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,2,2,2
3,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,11,9,10
3,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,37,15,18
3,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,10,7,9
3,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,36,27,30
3,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,3,2,2
3,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,12,10,12
3,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,6,3,3
3,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,10,9,9
3,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,25,20,23
3,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,6,6,6
3,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,35,29,34
3,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,4,2,2
3,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,11,6,7
4,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,120,31,47
4,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,2,2,2
4,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,61,13,21
4,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,36,12,15
4,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,21,8,11
4,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,2,2,2
4,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,2,2,2
4,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,34,16,22
4,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,15,10,10
4,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,5,4,4
4,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,4,4,4
4,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,11,7,8
4,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,13,10,10
4,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,9,7,7
4,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,6,5,6
4,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,21,20,21
4,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,11,8,8
4,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,51,37,39
5,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,490,146,225
5,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,8,6,6
5,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,167,36,55
5,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,75,25,37
5,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,118,76,83
5,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,12,10,11
5,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,8,8,8
5,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,64,30,33
5,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,48,28,30
5,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,35,28,30
5,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,7,6,6
5,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,8,6,8
5,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,11,8,8
5,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,16,14,14
5,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,13,11,11
5,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,13,11,12
5,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,79,69,71
5,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,9,8,8
5,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,41,26,31
6,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,1804,563,1254
6,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,34,17,24
6,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,18,11,15
6,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,318,82,175
6,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,135,44,103
6,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,825,636,720
6,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,161,114,134
6,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,148,105,129
6,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,166,98,103
6,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,107,73,78
6,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,283,240,258
6,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,52,43,44
6,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,144,121,123
6,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,31,16,24
6,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,62,43,55
6,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,145,131,139
6,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,44,38,42
6,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,176,154,170
6,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,8,6,6
6,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,33,30,30
7,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,3409,871,1374
7,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,30,20,22
7,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,12,8,10
7,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,487,84,130
7,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,225,61,90
7,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,1217,789,886
7,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,114,69,82
7,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,135,110,119
7,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,141,64,67
7,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,119,76,84
7,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,415,342,365
7,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,41,28,38
7,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,75,54,71
7,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,35,23,25
7,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,54,46,47
7,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,198,162,173
7,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,57,47,50
7,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,326,293,301
7,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,8,4,5
7,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,51,33,36
8,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,6391,1260,1830
8,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,70,43,51
8,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,32,24,30
8,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,1041,127,180
8,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,394,75,114
8,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,1133,606,804
8,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,169,151,162
8,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,209,188,199
8,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,178,62,79
8,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,102,48,68
8,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,432,284,381
8,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,90,57,83
8,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,157,95,148
8,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,31,17,18
8,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,32,25,25
8,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,215,164,185
8,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,80,65,69
8,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,500,425,453
8,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,5,3,3
8,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,18,8,10
9,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,5162,1563,2522
9,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,160,92,108
9,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,149,77,100
9,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,884,184,289
9,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,398,112,187
9,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,1585,990,1201
9,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,453,237,277
9,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,297,207,252
9,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,255,127,144
9,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,154,96,116
9,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,623,493,566
9,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,145,97,122
9,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,240,177,220
9,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,53,45,46
9,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,100,79,84
9,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,273,223,239
9,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,125,106,109
9,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,545,458,481
9,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,13,8,9
9,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,66,41,47
10,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,2010,625,895
10,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,67,50,60
10,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,59,40,54
10,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,615,132,181
10,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,284,94,138
10,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,521,310,379
10,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,146,116,136
10,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,157,142,150
10,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,187,84,106
10,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,82,52,65
10,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,438,285,404
10,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,184,116,181
10,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,349,218,337
10,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,45,30,30
10,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,79,59,67
10,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,205,165,186
10,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,144,133,138
10,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,813,694,749
10,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,13,8,9
10,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,101,62,75
11,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,2139,728,941
11,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,80,48,74
11,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,34,20,33
11,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,577,131,189
11,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,255,86,109
11,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,823,571,717
11,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,278,169,238
11,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,290,167,249
11,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,139,84,96
11,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,93,72,77
11,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,581,461,534
11,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,267,204,243
11,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,457,357,420
11,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,65,55,57
11,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,109,90,103
11,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,210,185,196
11,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,131,108,118
11,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,616,526,560
11,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,10,10,10
11,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,70,59,63
12,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,562,337,394
12,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,28,22,27
12,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,20,17,20
12,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,129,57,71
12,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,68,36,42
12,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,100,86,91
12,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,30,23,26
12,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,12,11,12
12,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,22,16,16
12,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,13,11,11
12,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,101,84,95
12,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,40,37,40
12,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,59,45,57
12,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,14,12,12
12,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,20,17,17
12,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,116,109,110
12,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,31,28,30
12,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,203,198,199
12,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,14,12,13
12,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,32,29,30
13,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,6,0,1
13,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,5,1,1
13,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,2,0,2
13,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,1,0,0
13,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,1,1,1
13,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,2,2,2
13,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,6,5,5
13,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,10,9,10
13,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1,1,1
13,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,11,11,11
14,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,177,67,104
14,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,2,2,2
14,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,4,4,4
14,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,83,20,38
14,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,55,23,36
14,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,28,18,19
14,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,11,9,10
14,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,2,0,2
14,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,29,16,22
14,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,34,18,27
14,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,34,28,30
14,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,7,5,7
14,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,22,14,22
14,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,21,16,19
14,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,24,19,21
14,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,38,31,34
14,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,15,14,14
14,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,65,62,63
14,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,18,16,17
14,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,135,111,116
15,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,61,17,28
15,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,3,1,2
