"lowInc_0_autos_noAV","lowInc_autos_lt_workers_noAV","lowInc_autos_lt_workers_AV","lowInc_autos_ge_workers_noAV","lowInc_autos_ge_workers_AV","medInc_0_autos_noAV","medInc_autos_lt_workers_noAV","medInc_autos_lt_workers_AV","medInc_autos_ge_workers_noAV","medInc_autos_ge_workers_AV","highInc_0_autos_noAV","highInc_autos_lt_workers_noAV","highInc_autos_lt_workers_AV","highInc_autos_ge_workers_noAV","highInc_autos_ge_workers_AV","veryHighInc_0_autos_noAV","veryHighInc_autos_lt_workers_noAV","veryHighInc_autos_lt_workers_AV","veryHighInc_autos_ge_workers_noAV","veryHighInc_autos_ge_workers_AV","destChoiceAlt","taz","subzone"
11.915627,12.267608,12.267892,11.867477,11.867437,11.957515,12.295342,12.296814,11.895198,11.895174,11.986944,12.309646,12.30831,11.90527,11.905439,12.031468,12.32148,12.321454,11.913976,11.914053,0,1,0
11.915113,12.267578,12.267854,11.867449,11.867435,11.955565,12.296291,12.29627,11.895309,11.895191,11.986992,12.308662,12.308533,11.905597,11.905226,12.02301,12.32224,12.322238,11.914104,11.914051,1,1,1
11.914873,12.267883,12.267907,11.86748,11.867414,11.958173,12.295871,12.296299,11.895023,11.895285,11.987737,12.309248,12.309053,11.905493,11.905416,12.0232,12.322656,12.322423,11.914309,11.913686,2,1,2
11.934761,12.287011,12.287041,11.887651,11.88768,11.973778,12.315715,12.315392,11.914845,11.914744,12.010013,12.32825,12.327003,11.924914,11.924902,12.044843,12.340995,12.340028,11.933452,11.933124,3,2,0
11.933928,12.287103,12.287006,11.887723,11.887718,11.974968,12.315122,12.315099,11.914881,11.915049,12.003201,12.328082,12.327159,11.924684,11.924774,12.04212,12.340816,12.341483,11.933061,11.933212,4,2,1
11.934225,12.286981,12.287074,11.88763,11.887707,11.975457,12.315312,12.315315,11.914872,11.914772,12.009831,12.328123,12.328011,11.924608,11.924448,12.040132,12.341368,12.341023,11.933001,11.933369,5,2,2
11.941029,12.29426,12.294331,11.895287,11.895326,11.982554,12.322466,12.322057,11.92208,11.922074,12.012911,12.333723,12.332981,11.931885,11.931954,12.048755,12.347351,12.347692,11.939883,11.939873,6,3,0
11.94182,12.294298,12.294431,11.895327,11.895279,11.982947,12.322313,12.322233,11.922071,11.922026,12.007631,12.334631,12.333822,11.931577,11.931825,12.046771,12.34777,12.348881,11.939821,11.93998,7,3,1
11.941205,12.294589,12.294454,11.895282,11.895256,11.979587,12.321518,12.322473,11.922172,11.921961,12.015848,12.334546,12.334935,11.931755,11.931931,12.052986,12.346144,12.346883,11.940121,11.939925,8,3,2
11.960999,12.314488,12.314334,11.915598,11.915662,12.005207,12.342388,12.342349,11.942375,11.942724,12.03887,12.355295,12.354246,11.952268,11.952645,12.069618,12.368237,12.367757,11.960832,11.960732,9,4,0
11.961534,12.314526,12.314445,11.915628,11.915643,12.002071,12.341813,12.342273,11.942575,11.942501,12.03286,12.354561,12.355443,11.952338,11.952523,12.073504,12.368024,12.368641,11.960817,11.961212,10,4,1
11.96054,12.314395,12.314377,11.915623,11.915636,12.003648,12.342842,12.342329,11.942472,11.94279,12.034214,12.354911,12.354316,11.952291,11.952359,12.069015,12.368979,12.368118,11.960844,11.96079,11,4,2
11.995626,12.34961,12.349541,11.953272,11.953291,12.035465,12.376801,12.376358,11.978937,11.97888,12.06927,12.388219,12.387448,11.98811,11.988486,12.099971,12.40066,12.401734,11.996239,11.996111,12,5,0
11.995272,12.349593,12.349628,11.953254,11.953298,12.038923,12.375939,12.376009,11.978816,11.978971,12.068474,12.387732,12.389432,11.988355,11.988374,12.103209,12.40143,12.401573,11.996028,11.996346,13,5,1
