"lowInc_0_autos_noAV","lowInc_autos_lt_workers_noAV","lowInc_autos_lt_workers_AV","lowInc_autos_ge_workers_noAV","lowInc_autos_ge_workers_AV","medInc_0_autos_noAV","medInc_autos_lt_workers_noAV","medInc_autos_lt_workers_AV","medInc_autos_ge_workers_noAV","medInc_autos_ge_workers_AV","highInc_0_autos_noAV","highInc_autos_lt_workers_noAV","highInc_autos_lt_workers_AV","highInc_autos_ge_workers_noAV","highInc_autos_ge_workers_AV","veryHighInc_0_autos_noAV","veryHighInc_autos_lt_workers_noAV","veryHighInc_autos_lt_workers_AV","veryHighInc_autos_ge_workers_noAV","veryHighInc_autos_ge_workers_AV","destChoiceAlt","taz","subzone"
7.131891,6.295501,6.296955,5.643807,5.651432,7.782581,6.948287,6.950227,6.308104,6.316261,8.325664,7.499878,7.502496,6.877495,6.88775,8.351388,7.525156,7.528219,6.905273,6.916445,0,1,0
7.551064,6.437037,6.437832,5.688499,5.694981,8.24215,7.10671,7.107661,6.357017,6.357018,8.7956,7.658834,7.660209,6.92467,6.924686,8.834249,7.69058,7.692472,6.954517,6.954573,1,1,1
7.464715,6.394601,6.395515,5.673199,5.673187,8.150198,7.059103,7.060247,6.34009,6.347416,8.702583,7.610888,7.612797,6.908345,6.917683,8.739653,7.640972,7.642671,6.937457,6.947511,2,1,2
7.127294,6.289255,6.290728,5.633872,5.641478,7.774959,6.939658,6.941146,6.295609,6.303751,8.319754,7.493373,7.49599,6.868382,6.878626,8.340899,7.513044,7.515849,6.890502,6.901639,3,2,0
7.526405,6.421507,6.422326,5.674362,5.680897,8.211969,7.087409,7.088338,6.340194,6.340194,8.767366,7.641802,7.643193,6.911024,6.911024,8.798019,7.666827,7.668694,6.934996,6.935029,4,2,1
7.442894,6.381258,6.382188,5.660271,5.660267,8.12329,7.042339,7.043474,6.324572,6.331992,8.677828,7.596335,7.598226,6.896015,6.905419,8.707697,7.620252,7.622114,6.919338,6.929639,5,2,2
7.019036,6.181857,6.183389,5.521233,5.52915,7.661705,6.827525,6.829469,6.179664,6.179658,8.224088,7.401297,7.403822,6.774341,6.774313,8.234346,7.409477,7.412784,6.786067,6.786014,6,3,0
7.461702,6.331746,6.332558,5.568357,5.568352,8.141983,6.99297,6.993917,6.230663,6.237927,8.712865,7.565646,7.567137,6.822521,6.831783,8.735498,7.58099,7.582945,6.836467,6.846683,7,3,1
7.370682,6.286617,6.287572,5.552058,5.559131,8.045761,6.943067,6.944193,6.212863,6.220577,8.616443,7.515739,7.517539,6.805624,6.815369,8.637348,7.529217,7.531457,6.818866,6.829603,8,3,2
7.23364,6.395476,6.396874,5.739991,5.73999,7.883464,7.047219,7.048748,6.402552,6.402538,8.414362,7.585424,7.587478,6.958529,6.958529,8.43465,7.604959,7.608116,6.981035,6.980973,9,4,0
7.65363,6.536346,6.537127,5.783615,5.783618,8.340162,7.204047,7.204939,6.450548,6.457364,8.878934,7.742214,7.743629,7.004454,7.013057,8.910924,7.76798,7.769486,7.028947,7.038397,10,4,1
7.56623,6.493642,6.494522,5.768487,5.775237,8.248067,7.156537,7.15761,6.433792,6.441032,8.786465,7.694593,7.696168,6.988359,6.988375,8.816624,7.718378,7.720751,7.012196,7.022026,11,4,2
7.025396,6.18868,6.190207,5.524738,5.524734,7.662398,6.828828,6.830509,6.179502,6.1795,8.225044,7.402396,7.40503,6.774529,6.774536,8.227067,7.40202,7.405439,6.779283,6.791408,12,5,0
7.46252,6.337958,6.33878,5.572587,5.579413,8.132983,6.992445,6.993378,6.230712,6.238132,8.707574,7.566384,7.568063,6.82329,6.823291,8.721639,7.57359,7.575543,6.830318,6.84081,13,5,1
7.373568,6.293274,6.294242,5.55611,5.556106,8.039639,6.943446,6.944625,6.212996,6.212971,8.613291,7.517318,7.519086,6.806333,6.806329,8.625914,7.522722,7.524616,6.812575,6.812592,14,5,2
6.887638,6.0502,6.051821,5.38322,5.383218,7.517441,6.684677,6.686461,6.033377,6.042382,8.103436,7.282828,7.28577,6.655874,6.667302,8.08821,7.26762,7.271298,6.646613,6.659441,15,6,0
7.302979,6.188445,6.189335,5.427389,5.434417,7.974369,6.838573,6.839649,6.081049,6.088795,8.57257,7.437451,7.439106,6.701028,6.701004,8.573868,7.43019,7.432355,6.694018,6.693967,16,6,1
7.216367,6.146669,6.147703,5.412124,5.412125,7.881503,6.791687,6.79295,6.064384,6.064392,8.478943,7.390336,7.392354,6.685157,6.68519,8.478481,7.380901,7.383338,6.677472,6.677412,17,6,2
6.880629,6.04452,6.046133,5.376132,5.376135,7.506469,6.674827,6.67658,6.023072,6.032197,8.094792,7.275324,7.278209,6.648084,6.659595,8.077137,7.257945,7.261658,6.637258,6.650257,18,7,0
7.316177,6.19215,6.193028,5.423967,5.423967,7.975156,6.83533,6.836442,6.073401,6.073392,8.575427,7.436149,7.437883,6.695553,6.695597,8.572229,7.425824,7.427862,6.686606,6.686616,19,7,1
7.227186,6.147901,6.148925,5.407501,5.414916,7.881579,6.786987,6.788206,6.055917,6.064108,8.481106,7.387619,7.389633,6.679017,6.689505,8.475684,7.375468,7.377784,6.669406,6.681286,20,7,2
6.913295,6.076675,6.078275,5.4064,5.414708,7.535229,6.703972,6.705867,6.05089,6.060047,8.119661,7.301215,7.304061,6.671102,6.671135,8.09894,7.284091,7.287392,6.658159,6.658211,21,8,0
7.346201,6.221617,6.222495,5.453237,5.453238,8.005124,6.863428,6.864487,6.100909,6.100897,8.595876,7.457734,7.459548,6.717643,6.717638,8.58852,7.445786,7.448099,6.706612,6.706627,22,8,1
7.256773,6.177705,6.178731,5.437007,5.444443,7.910572,6.814932,6.816197,6.083444,6.091697,8.500936,7.409872,7.411935,6.701289,6.711841,8.491725,7.396405,7.398938,6.689653,6.701549,23,8,2
6.866576,6.027509,6.029096,5.358193,5.366451,7.467272,6.63376,6.635664,5.98274,5.982717,8.067615,7.247076,7.249855,6.619085,6.619085,8.029636,7.215699,7.21946,6.593421,6.593452,24,9,0
