year,shrs1,shrs2,shrs3,shrs4,shrq1,shrq2,shrq3,shrq4,shrw0,shrw1,shrw2,shrw3,shra1,shra2,shra3,shra4,shrn,shry
2010,0.266171134,0.311210816,0.163982783,0.258635266,0.267726529,0.260929679,0.22762594,0.243717852,0.181425112,0.367707641,0.340528881,0.110338366,0.246835,0.211506,0.418158,0.123502,0.66649612,0.33350388
2015,0.245568716,0.314453087,0.173643175,0.266335023,0.278673466,0.248609002,0.216635831,0.256081701,0.183635599,0.356862748,0.343827023,0.11567463,0.232318,0.216133,0.410373,0.141176,0.68611024,0.31388976
2020,0.245533331,0.314446019,0.173655582,0.266365068,0.266972401,0.23592987,0.220129038,0.276968691,0.183635599,0.356862748,0.343827023,0.11567463,0.235592,0.207027,0.402582,0.154800,0.68168734,0.31831266
2025,0.245530197,0.314444313,0.173656929,0.266368561,0.268750814,0.232680304,0.215076628,0.283492254,0.183635599,0.356862748,0.343827023,0.11567463,0.230929,0.202366,0.394509,0.172197,0.68798641,0.31201359
2030,0.245519222,0.314441551,0.173660929,0.266378298,0.267237963,0.226546569,0.214458296,0.291757172,0.183635599,0.356862748,0.343827023,0.11567463,0.226859,0.206751,0.379586,0.186804,0.69348630,0.30651370
2035,0.245538148,0.314443462,0.173654683,0.266363706,0.277353372,0.228532098,0.20626182,0.287852711,0.183635599,0.356862748,0.343827023,0.11567463,0.226842,0.207917,0.371108,0.194132,0.69350937,0.30649063
2040,0.245461984,0.314431415,0.173680869,0.266425731,0.249744042,0.20899645,0.223217953,0.318041556,0.183635599,0.356862748,0.343827023,0.115674629,0.227903,0.206149,0.369946,0.196003,0.69207600,0.30792400
2045,0.245391592,0.314419413,0.173705393,0.266483601,0.22829046,0.193581741,0.232295294,0.345832506,0.183635599,0.356862748,0.343827023,0.11567463,0.230288,0.204574,0.369314,0.195824,0.68885311,0.31114689
2050,0.245327041,0.314407813,0.173728128,0.266537018,0.210255418,0.180221523,0.239913292,0.369609767,0.183635599,0.356862748,0.343827023,0.11567463,0.233862,0.203618,0.365613,0.196908,0.68402409,0.31597591
