"lowInc_0_autos_noAV","lowInc_autos_lt_workers_noAV","lowInc_autos_lt_workers_AV","lowInc_autos_ge_workers_noAV","lowInc_autos_ge_workers_AV","medInc_0_autos_noAV","medInc_autos_lt_workers_noAV","medInc_autos_lt_workers_AV","medInc_autos_ge_workers_noAV","medInc_autos_ge_workers_AV","highInc_0_autos_noAV","highInc_autos_lt_workers_noAV","highInc_autos_lt_workers_AV","highInc_autos_ge_workers_noAV","highInc_autos_ge_workers_AV","veryHighInc_0_autos_noAV","veryHighInc_autos_lt_workers_noAV","veryHighInc_autos_lt_workers_AV","veryHighInc_autos_ge_workers_noAV","veryHighInc_autos_ge_workers_AV","destChoiceAlt","taz","subzone"
11.822232,11.044979,11.050858,10.680203,10.678544,12.36717,11.586805,11.601586,11.333933,11.306344,12.481016,11.80647,11.823148,11.58428,11.591402,12.74981,12.034907,12.060618,11.815804,11.831623,0,1,0
12.219983,11.152642,11.112438,10.794669,10.750759,12.734509,11.718194,11.718523,11.358571,11.379943,12.943895,11.898412,11.943066,11.625019,11.590136,13.152659,12.135779,12.15301,11.851559,11.844028,1,1,1
12.09732,11.000842,11.098904,10.739646,10.734141,12.627643,11.673346,11.656669,11.357404,11.353779,12.814217,11.867414,11.871984,11.583499,11.582479,13.010478,12.109861,12.097325,11.814488,11.836244,2,1,2
11.902369,11.045385,11.004797,10.71697,10.724488,12.356821,11.579833,11.590954,11.326863,11.317778,12.545608,11.794577,11.8144,11.602872,11.573695,12.739697,12.050286,12.055503,11.812654,11.808849,3,2,0
12.211373,11.143378,11.206516,10.7622,10.763005,12.74528,11.709076,11.690325,11.381577,11.368855,12.915916,11.917837,11.917298,11.619772,11.60487,13.119725,12.125392,12.09702,11.86114,11.845968,4,2,1
12.063307,11.098264,11.072109,10.795006,10.732901,12.610817,11.660316,11.683338,11.365935,11.334708,12.811814,11.881988,11.869746,11.620055,11.565555,12.977739,12.087987,12.090178,11.825649,11.831854,5,2,2
11.748004,10.978218,11.019902,10.707527,10.687862,12.321559,11.523516,11.544647,11.283771,11.25311,12.480447,11.789497,11.784123,11.541496,11.592293,12.656896,12.012515,11.993219,11.785592,11.812724,6,3,0
12.174282,11.054932,11.112346,10.724395,10.773281,12.688545,11.6895,11.618212,11.399466,11.333746,12.883976,11.88647,11.877503,11.586552,11.602917,13.071745,12.101147,12.071634,11.84489,11.811982,7,3,1
12.047182,11.012568,11.094406,10.721476,10.702336,12.583433,11.606978,11.588079,11.280654,11.292009,12.7369,11.814365,11.788858,11.589875,11.549253,12.956358,12.025296,12.05038,11.80935,11.804578,8,3,2
11.882879,11.045611,11.087057,10.72869,10.752792,12.505151,11.681466,11.707084,11.36785,11.354032,12.545482,11.888395,11.877002,11.615275,11.636009,12.747547,12.065669,12.110073,11.841252,11.837655,9,4,0
