household_id,building_id
22937,1127076
2246961,1550808
1787664,392774
265112,590351
251831,1296519
1482216,1696003
2515316,612888
1730507,160732
580067,1420884
1851219,625617
2489659,597997
1320150,813852
1851258,377767
643658,965185
23232,1539353
2120072,1260161
773485,394699
2488854,43076
2490152,1590558
1363515,755874
65554,290950
1624543,931071
2566486,402411
2487661,633356
2359719,302757
91910,977008
1138281,355918
457484,214421
1884475,329349
2590253,1361697
1948545,1766100
947906,796207
1949782,1261647
1871435,1573977
1251629,881731
1981542,1363960
1161208,308195
1482224,1359841
1319036,1098439
534336,366390
535667,1539639
457754,472931
856737,851543
896828,1681741
1406844,535370
2606634,580414
1820887,628697
2548209,81570
784503,778477
2021286,244129
2548253,836731
66123,354641
148284,1160311
1372296,1597992
1893902,857896
2221571,441224
66158,353263
814575,1228690
2246982,1557189
542416,280249
1981384,1336748
2201517,854047
2120115,1539306
1200890,815759
203883,285921
1893913,590681
2119751,979879
1200381,441322
2549328,983394
542360,1411297
1407314,478053
700713,614085
2120816,1261199
1138267,124714
2515730,1590070
579962,1543986
1407880,1833071
1850390,1646435
1137701,901386
2245899,774869
1981253,1516161
1139435,819359
2583436,1792243
402277,515952
700701,1468456
1200533,235008
2280704,44695
2487897,928684
2221523,1592175
389646,1285023
2119334,353054
1826343,625588
2516055,116553
699971,890137
579964,756385
907723,2030
2282053,432600
148462,1083924
2162294,1419476
579816,1349363
2280309,358740
2420028,767046
1872357,830373
1981329,268479
306254,564589
654765,1766835
533589,1691442
1820852,809615
2548762,1103676
2565191,926163
1623963,1354568
1949681,700108
1788081,172195
2287009,1813515
2157333,653436
2281838,1519245
208355,543865
1098008,1370975
1118300,1809678
896985,429261
1161220,1216959
1971452,1539163
1787668,483162
2246984,1722086
2119773,202515
1201809,1181944
2156831,1266558
1320072,1504439
2587872,29047
1730046,710047
2122131,352317
2583490,1422101
2565152,929350
1850188,605103
619236,1539040
773219,1790898
2021717,1283156
1482554,1609236
1363168,1429539
2157178,1127548
2515763,1572736
458279,798510
814565,1781193
896889,1746215
457701,1630168
2022760,1670063
535592,121939
2419713,1772175
1098215,1308826
2246680,1539083
535778,518017
2228869,1285550
1971459,1299797
223014,1397396
2122010,93874
2119339,46743
2022641,1519142
2488241,257680
1200329,1687257
2565147,1162418
2119761,489849
2419883,399046
1788053,1666125
2021283,1744724
1981562,616987
1319276,1265964
2529535,1291479
2227414,358695
2121389,1114784
1363602,1800081
2281512,500194
2524873,1539399
1595916,976982
2569455,650519
23076,54865
2549304,1382333
1826491,1573982
1139860,480370
2488805,1354217
2157163,1808925
2250832,617027
535926,1259943
1161175,1352853
2489638,118341
2549343,1704669
2418909,322673
1138277,1333928
533564,991511
1684980,625429
1981339,1799611
2532044,452792
223006,1834531
580081,17858
2419935,924545
1076021,1484810
1871824,480493
1921809,1646734
1809565,166009
1520181,1597869
2566880,1815552
1482441,1112106
2120946,248889
774309,296355
2417429,937173
856634,1188003
1407241,1099791
1788037,1225670
2121372,93925
2288829,145975
251880,1261403
1201762,1017488
699710,1760553
536068,1285469
2120204,641837
2120827,1319463
91962,1397642
2176705,1216271
1948562,1801721
1520059,794505
91460,723538
835782,1015633
220034,680955
2156810,160896
1200800,833817
2573646,566388
2368967,1646516
1201735,1251649
2515416,977462
2515617,433477
1577193,1188149
2246683,415969
91411,1538371
1320306,1151498
700454,214525
979047,424780
2250850,254309
2419997,1285357
2280555,1412016
2176563,660625
1532046,1268861
2250801,1005858
1602955,862670
699766,713757
1242771,1646662
1363240,1069648
621900,913767
542423,325759
2157419,370662
1856329,1221513
148429,1457542
1138288,1283355
459365,425655
185811,1246948
535781,741995
2121980,1302508
1155455,795624
2157075,12628
2583377,1065539
2419904,1777654
2490521,717432
1787275,75690
2566448,742361
2247028,723657
2525241,1687103
1871770,273159
1137710,1299840
2515840,1526481
699703,1842718
2121448,310089
66160,502381
2419988,1111634
835968,1820425
1971364,1350688
2529549,40451
23028,1298980
2489612,267715
1826451,1646655
1249764,1163186
2120202,1013968
2247025,876815
2369291,21705
773908,771456
1026262,1080545
1199938,740984
2565252,857101
92028,718580
1482429,144333
1871653,675682
2282065,603239
580366,927868
185834,634535
2490081,1273639
1730449,560473
1852168,763463
2564859,1828692
2488774,1649924
2280619,573526
772702,362634
2490420,1117191
534271,733450
885599,894652
459617,575547
1971458,462500
1481867,1539211
2490400,538938
1981535,161016
774390,1283189
1138215,1186795
1914753,671220
536203,362283
1242142,1071655
2246942,1146652
1907130,1686546
773957,509771
1320145,1614639
1980914,1546914
2119744,1200796
1532135,1354046
65576,156779
1139813,1359080
2021391,1363271
1138624,385595
1828911,1407933
92069,288470
1362749,1808108
1596201,978086
2227076,1776384
148102,1188280
1320157,1703806
1076441,1069557
536075,1588972
389639,1396803
2021495,1645843
1320085,1656983
2282119,909054
1407263,364498
2021480,296643
1850135,545415
908628,164770
1850750,1065690
1425746,1264074
2280573,1120425
1075955,1500029
2281454,565574
2573619,514580
1949679,1820312
91946,1539203
1850130,1588562
2516010,770140
1548921,738276
91943,244180
1948585,1571344
1161189,1000559
148440,785497
91676,1556410
2490162,509292
2120110,1740211
2490579,19956
2490464,359084
2281505,310475
148094,1538697
1201707,841457
2489636,1362701
979079,1611300
1200412,1184774
960691,739588
371491,1201877
2201267,114802
1249649,1234851
2359716,634508
1318740,1751946
970928,411292
1520454,926233
2120124,1481776
1138638,984688
225888,1555909
1501541,612832
297497,1696554
241415,1491960
1599627,1239237
2184742,256774
1500664,1488940
1066709,518906
1704497,75377
1365947,422589
1176369,1499155
822903,1246485
663440,1836651
2249536,424118
376574,1098124
2441098,844724
2259268,1229506
1599557,560966
2386285,391625
2442022,79137
1041706,483504
2208656,1355709
1815180,288040
2499409,778902
1123656,925821
1215130,990264
2442247,1187932
1346480,713523
2493589,1562709
1933626,501977
418784,1704852
1696140,510299
5688,1226474
1837356,1470430
41342,1357480
900346,264820
2386916,1629643
1579099,1841085
1654233,1318681
822931,275985
419075,1633601
1346544,653512
795023,1557079
1974975,6850
2147069,754369
493141,1363319
1704330,1092989
2441789,688139
1416818,1248739
950165,1645843
1041855,291237
165092,417731
2163161,339392
2499377,65293
624888,655112
1435575,1228856
2056730,1499214
663595,1412582
2384620,966491
419020,1172483
306723,774443
1080000,1013408
2442583,560775
1123804,1290059
37798,1667763
2258629,610878
2597420,803440
2159481,740606
2159843,1700571
493078,348138
1747457,166893
1529957,718544
220510,924082
191853,1205685
1270894,550838
1747414,717194
390697,807618
151045,28282
1703876,816938
2235868,925066
964372,710860
2227937,1767859
2441777,1840972
1147634,1608664
2159734,1544763
1205783,608194
225975,1830230
1747226,760112
950350,491438
1250568,1710109
1791815,632535
1703861,1272257
1523463,1660354
2386655,363413
2184627,975622
2442731,282258
41418,4804
1066702,252422
2588267,1285398
358741,795502
900541,1576095
1734515,325856
2236091,1340333
418929,233643
2422231,1198126
1860079,514252
1995867,1062830
2258672,1282153
2225813,1283444
1704431,1453844
2386515,1427793
900559,615434
1041364,1394331
889554,1539008
2386852,1207332
1066712,1238909
2385742,1786821
1966379,929610
649451,976773
1290127,1216962
1673352,238224
2056186,560642
1933722,1565557
1529963,785403
2386734,1583740
2056103,436579
2235856,672264
2056922,1129572
1270550,1700809
2499639,872877
1523615,1539198
1995777,1615105
1041960,969979
2235809,1175638
1289871,44621
1382727,1421401
950355,434923
2441809,60375
923420,1414784
1041847,452116
1704222,1803161
151041,1824907
1123737,218814
2539651,1204285
164859,341840
2386506,1566126
191781,681429
900632,1666591
635563,1481266
2236089,1772922
1529915,739769
889570,267584
151047,388019
348404,988305
1346279,495853
1974942,1322451
1523589,337953
226108,194897
2169669,1578895
277034,466824
2442432,1070097
889641,1080615
2249541,1651823
2163187,246152
1586117,1646526
2387143,145392
1734521,1630657
2056123,282454
2422316,1819140
2386457,1112738
2159616,857886
1586039,991706
839468,1261255
900339,1273210
419080,967502
2056208,273277
2249615,81259
986835,624778
1523508,82187
2441081,544045
1995704,146441
2442068,83799
1290040,1422147
2163181,660191
1215138,1428195
1747568,1832147
1066641,627929
2499548,414544
1529680,226902
1995701,350165
2159569,1342979
1027296,332943
560977,779624
5552,400298
1582856,640948
1176174,815087
2235592,1000378
1982504,1205684
2387008,1285625
1523522,492562
397648,962131
2159425,253048
1586133,1528097
2387092,1583030
1566364,813202
2386911,1665842
2258844,983094
964444,1063711
1835307,41680
70927,314321
211396,233828
1205772,1108784
2518230,1261457
1734489,206102
2493588,1478169
1365963,591287
1523420,1426846
2386373,601684
1123890,968631
2056913,1285616
2530328,1080261
2386606,1646973
2258986,1588853
5623,534165
2422296,1285366
348210,129748
889649,332486
2159668,234952
944367,197250
2159406,406201
493152,990140
946524,1800388
635570,1667654
1539134,295185
1734461,1583752
112700,516456
735404,245575
1382716,1482433
1417498,1681901
2386301,10968
2387489,200964
950290,968346
41439,1146081
2225807,607430
241424,149962
908002,919752
2499194,1261081
2184801,1779566
900567,1160327
1747395,614294
1523527,1488343
2184735,765577
2499614,425152
1668053,1350611
5821,1583705
1123755,1651927
1995092,32033
2227950,1196424
2499621,1340979
2208755,876921
2387502,1285309
2386856,200837
1523504,1660064
338907,1264886
1824229,1006541
1704495,740211
2442226,227819
2159714,671041
2493574,444861
1501544,1706840
2056885,769499
2258937,1170044
1523507,408578
191798,916639
241420,600562
2530299,724023
1366003,510273
1290143,962467
2259238,1358428
2056829,902882
1814720,173387
2333546,341271
1599725,118548
2385732,1592877
1290175,48696
2258838,197419
1815212,125498
225915,711360
2163214,1574361
2184810,984360
1704320,60897
2442058,463354
663531,1778124
2442241,598929
70931,1453568
1628358,703797
418875,1171548
2324062,1261335
2499447,1523223
2442651,1668349
1995932,280574
419077,636289
5635,1404331
2259147,143020
376692,618603
2387124,1838775
2387379,1466633
1365979,1498577
2147209,501391
1033618,1532255
2227924,1550799
1704350,1391292
191777,210817
1888041,151485
2259044,125281
1417488,1178026
560986,146166
1041860,1682807
794999,774859
2184829,1253398
2294972,189194
1523571,1791863
2442752,677189
1033685,1114396
220452,1359923
2442031,787307
1147620,566458
2184825,1114104
1974923,858727
1653650,1080581
2159658,1031130
2386760,636241
2385705,1306130
2258756,907173
839469,146588
358777,1372620
2235847,1080646
1523474,637953
358680,954263
2309534,767414
241409,618257
2386774,1777813
2056225,1828732
418306,786612
950393,359804
794926,1113497
338924,1160031
2387091,1119149
418303,1239353
191786,372267
226070,798020
1147690,168709
2056193,973629
2422139,478554
1599745,1349567
2029294,1646850
2386439,168734
226045,1832029
950383,1653614
2259208,492837
1747401,1468356
1691500,463640
2386818,26923
1033674,1099182
2258335,1179359
1582859,1553938
2235827,1572265
1290112,1146689
1041812,1080651
2441033,625721
2387368,1504802
2249553,539197
1290187,1523385
1270891,1560854
2385718,925723
2332009,1625430
1346302,501092
418973,918441
41366,153100
1435568,578772
2442534,1480488
419073,1456109
2056167,573855
2309436,465044
403484,1246233
2386612,1308254
1041955,636962
1205792,485577
1123917,624720
493052,1554467
1566481,1125224
2309527,23104
418646,1319695
2442686,1479804
2442328,287248
2422220,1381835
282460,1301530
191761,877663
2568848,1432373
2499322,1093757
2442080,106636
889589,547560
2387319,969369
2056865,37702
211441,1114413
2442589,624330
1599637,1700113
1634330,1631006
220495,1747050
1123780,1648385
1501453,1238909
376591,383384
1933715,373465
624899,209583
348196,1539
1520763,484581
41375,407167
1289853,173303
1791809,154608
2570337,1618545
1995804,625378
2442373,641627
2258663,149920
358800,1225988
1529960,924582
1382146,1531274
1529968,1265212
2499199,1596774
1703863,881506
2499499,625352
1529964,1115076
2249738,1789915
5792,1287526
1523611,1376674
2387198,1835133
2056688,1442779
2387037,1189624
1815232,1028239
1523562,263466
2159795,1301995
1995790,78487
2235706,416690
2235858,172801
1734485,1694344
176074,693147
2574203,359391
2386475,671264
1147701,1150441
348409,1329527
1290063,1342933
2386643,1538329
2184744,807829
2442231,121854
1966347,1646894
2249611,1217645
1176692,201050
1176503,79270
1290028,1631885
2441142,1592235
1974973,864491
1909169,1802060
1366012,1216015
1382656,1130162
950342,1215817
2556686,201384
900593,731476
2441092,1699670
2258787,1209974
1033608,492384
225959,1531530
2386894,218437
1995653,132149
1903491,1059793
624900,1499398
2157651,495301
839430,1779046
2386450,603399
1529978,795540
2147110,1081006
2159798,860657
2442514,1613267
225983,994457
1966444,543722
2422253,957022
2442852,198670
1289849,71149
1704247,254955
1882993,219922
1586126,677246
225932,1252346
2259151,809644
2159849,509050
1041896,1328628
1435586,610041
2442831,215346
2442887,79168
1704235,1740145
635523,980144
944346,270839
2235960,688110
1734387,1413653
1346500,813517
1966372,1555023
418757,1771762
2386505,1838986
2442677,457744
282401,269788
418886,100987
1933664,1555562
900460,976707
2227880,1539079
2169684,876559
1734407,414475
1382720,546311
418820,1700424
1734499,665011
610299,453670
1122004,1256680
867113,1203782
1041969,1535216
2387404,773593
1966326,492778
1346547,1080450
2499500,619260
2443011,653737
493155,1577204
1599732,1695357
1734259,1025021
1382733,154934
2259156,154230
418816,1799194
1346297,477831
733792,618226
1933639,1781540
561046,1374556
590458,1472308
2333508,1394226
338818,1426866
2249700,616520
376580,1634113
493163,1836600
418989,175821
560933,1385302
2235710,455353
1704325,795612
795056,919770
2184751,860332
2387130,248464
70949,1646756
2258826,1545246
972098,1483181
2530305,806119
822909,964426
277007,1608788
2168555,1169654
822875,28437
900552,1182626
493205,1119218
1382640,553914
2386384,1577699
1933672,402671
735398,1280753
2387383,1589009
2182998,472398
735395,280351
1704432,1732858
889658,400487
282490,1369913
1933624,561331
2366543,514223
2386744,1204559
2422331,586304
2442436,1681782
226102,646030
981479,545350
2056091,1646756
2442493,645161
2422175,546944
1704176,1201823
2366633,908130
2528230,1709240
2539691,1539749
1933767,200439
2386993,674224
2227918,1013777
1995520,699890
41384,560598
1570892,829171
1815234,1300485
1205788,113527
418873,625471
1435717,483752
1147618,1154947
1734329,841458
1966447,659352
2258812,744143
2442278,844584
2556690,1583510
1599763,332219
40784,774634
225868,441374
2386990,1612497
5739,1201919
1365846,482868
1239438,219979
2386502,350197
2056575,1564831
2442147,1503637
1599565,1277624
418514,321565
1566501,1557047
1586214,287664
418770,655748
2049162,969229
1586166,965118
1501552,270875
1747571,1353648
1734442,76242
1860127,1632709
537080,1373035
2442339,275110
2164939,402077
1033682,492677
1176481,841021
1290009,1832288
1570894,638276
2159404,154121
225920,913618
1079926,1245001
176131,1469258
2499523,653237
1176695,121936
601709,1021240
972078,290569
1520749,1202430
1734490,1246609
2235727,746646
1382663,1251555
41462,465746
2422217,36082
1529974,1013956
1289870,154825
418573,415772
794927,1301371
1250565,588349
2163175,1836150
2258755,776346
2441136,1463111
418982,980155
2386971,289918
2386854,344941
2157636,780189
241431,1246423
1578986,926828
2442794,269740
1520797,201195
2499610,20940
561098,1711968
1529913,1081037
2442976,627894
2227894,402985
1837353,639725
1791817,1263653
1123731,1675146
418638,243974
70935,1410690
733999,106646
2387384,190576
2258770,156290
2538399,1361792
889560,984392
561128,405174
1599656,492660
822215,1283541
776505,1032712
2493601,156872
1704337,671147
2163205,224753
1500679,1630442
1176377,1013909
950325,1032860
946622,1222378
2258899,193564
1791807,883071
1529863,513340
220545,1807135
2236060,264513
2259217,358511
2442858,1759589
5834,270884
2386770,346608
735385,866344
1066671,129594
1704280,1175261
493070,329293
735326,500498
1041826,1836608
2184737,811795
1995868,45185
151006,1531465
1176650,87387
417244,575691
1123931,1259973
1837164,692896
5798,969080
1123901,560932
176075,555666
839495,538842
2384925,1031305
2056808,1560293
1346562,1357301
2386430,1778745
2249620,251797
2056090,363457
1123752,1285307
1346448,809587
1290053,517513
71080,778144
2442587,959417
561129,1003743
226066,1830714
2442744,1646677
1176472,608375
2387103,849347
1176439,1539193
1860464,336506
225925,593112
277045,1182877
1903688,83713
2442818,976781
2056546,1632241
2551958,844453
5704,1470978
150958,671082
1417442,130641
40777,548856
1585668,1212744
2236121,1098693
191829,636724
493011,444778
225977,928838
225927,380826
1995749,1313172
1931104,186068
1435645,1576131
2386611,592795
2309168,638729
71046,1475711
2387244,226324
2056800,679834
1529927,201174
1933542,1166093
889528,1340605
2227956,561869
950263,1706776
2579097,1401150
5807,263325
2235562,968555
1704224,1820415
1501505,1436188
2259104,962405
2493550,1369913
1599583,892766
733746,15363
972102,1539463
1747432,280361
1704302,632822
560951,1554376
1966344,1719874
2235987,85349
1734528,1347873
1290050,1598034
1123866,1645841
1123910,1309749
211183,674349
601676,813972
2056624,1530455
537066,275816
2157654,59669
2056742,282229
41463,999990
981486,1671167
338918,1594175
1599758,1669739
1966463,928954
1903691,1199687
735406,605106
1176135,1177335
2521142,1080683
2225731,223019
2387159,207175
277019,1283119
2184749,362664
1704335,492557
1123921,1440368
2146582,1678981
2387223,1033973
2235817,1437428
993619,436757
2441645,1836554
418295,1791128
1346346,1509875
1116478,1655157
2499363,1170142
1539120,750224
1586067,495088
2442880,1262060
2258679,1539120
2163223,13640
1435686,980039
2159756,937527
176164,1201173
191768,601171
2570325,1790871
1523559,607415
1734563,253287
2146474,1207332
5904,119986
1033716,901386
176071,375963
1041984,872223
1837333,387876
2259074,385275
2387430,259097
2387098,1647004
2056680,478257
735450,1250681
1995976,514164
1734361,1176994
2235750,1408344
2387137,368325
2387090,930792
419111,373904
1215100,1080809
1520778,1688500
561059,1369214
493231,1589709
1041949,1662620
1176132,458752
1837329,1698573
1995765,543712
1837443,1783863
225995,806109
1628357,1280194
2442586,337014
1523443,1028128
1747427,1430484
2499392,135037
2555458,6816
5863,306204
2157637,916161
2094496,387602
137922,1129510
572265,987616
596870,1649087
879787,1694554
1307578,131426
439188,246595
1051567,1828775
248095,1381804
217548,666828
514814,680042
832812,1707444
2173994,960410
1515314,262150
1130330,1813188
1978192,1000657
1855066,1016744
137677,1687186
1601664,1818197
2010586,1261133
1072565,81801
2095208,1525816
81894,948344
1369567,1071295
1307565,91799
1051845,692927
1717082,530182
1767691,727360
2466251,559626
807346,323829
984318,714368
2368110,1510726
938997,10997
2569186,445665
1614777,1285366
611804,1164622
1221650,828298
1613850,1646530
1307555,879297
1221537,223759
514864,268890
2605434,336794
1396595,1597838
1917448,1660396
2094416,1204100
807135,1464920
1690068,1646614
539227,999127
1613875,423188
611805,1725608
82362,903848
2581484,401443
2094529,428179
16753,1632704
2543490,1505194
331913,1601256
1766860,876047
1035874,1608519
2095344,1098423
182615,1466028
1843449,1647867
832817,1376571
514482,1578160
2581290,1026037
984238,249932
1969917,1323822
1795915,784825
621236,646484
2403880,1683247
1580256,1524843
1013863,1046869
1795921,1220449
137911,1150823
848797,1353552
1460836,1199842
2270342,57521
2097600,348742
1574361,1715057
1089197,1430035
59503,39130
217564,1352276
182765,382481
2196158,1261368
2010135,980684
137410,54852
1424037,1202438
217612,545346
2467432,1831690
137701,872493
1035865,171327
182702,1655580
516605,1702501
366928,589628
572189,1452923
1072559,1229506
2094654,913733
684529,1034409
848997,786487
1613761,1162200
1307187,76722
1089152,1162704
1189345,93597
1150731,1057691
1072813,612505
2010401,362033
2094226,120062
2241242,1344088
2011638,813812
1525784,1834927
1978353,1376754
1525698,1173697
1767180,1392378
1942466,575783
2605367,695056
2507299,1246222
1307229,748396
848918,575776
2196115,1032455
2402848,19891
1022393,358851
1843197,1772144
2364707,1228838
1396308,1671072
82262,1125691
832694,671321
880048,1703106
1108060,308203
984351,881580
2270082,813371
1188053,1807622
1613791,110439
1262221,718858
2095060,1837656
1072726,691745
1108309,1072008
2196019,1539727
2353101,1564846
880075,727938
1767551,654823
2270679,1446800
1613772,1228276
539381,1748130
514589,860989
2270592,379496
2507639,277610
1865929,1291454
2095107,1709198
1150368,1261107
1253268,1249429
137635,817339
1460671,255310
1875497,792716
59420,631152
1307368,1320106
1072675,1280078
623663,1393778
438653,675563
1843542,618157
1718166,178765
2215800,873051
1158925,768529
682726,284900
683035,901573
880236,1354860
1548475,371040
2402606,1366956
2196064,1052643
653475,1269565
514720,86494
1580289,983107
1158992,987833
2195881,505456
16977,1639990
682982,1017133
2353447,280497
640393,241872
1358663,1650048
1357684,171856
366703,902907
2368107,1025014
1561106,1682989
2196040,1336327
1670054,200677
879932,634304
1051789,1391735
1768011,1246562
1159165,237851
806767,1539209
1978350,1586963
1865797,336050
2094514,1538967
1717155,1285481
515601,1677132
279175,539583
2094790,1666994
1681463,394978
939021,1175185
2270521,1152158
1767967,1598773
1766582,861128
1717284,1656783
893135,245995
1865589,85016
440852,121938
1221668,1079820
908318,88952
514710,724732
137295,350238
572327,545608
762662,47594
1089091,362559
385490,2010
943675,1669944
2010400,1499103
2241228,646742
1424099,1621167
1460431,894526
1883743,805620
1613829,1285841
984279,391085
1580257,1073275
1130446,236634
1590473,255249
1590520,1646421
1051956,1203103
1766906,496207
438639,689827
136877,1386566
1150724,1819128
385507,976048
291460,1145778
1515411,1787381
1089177,1533606
954994,636651
2010676,1427570
1025553,277161
938988,1721988
1113182,728427
1843217,11258
1461170,1530085
81944,606542
781840,919339
1072624,714511
1072685,333475
968600,230433
248063,842203
291514,1411457
1817348,639511
2093619,1093736
1767956,72121
2010632,302771
1273225,1261489
1568771,295016
2301747,1298930
905108,1343008
2507586,899372
1307668,1835775
1560758,1327559
2094681,682065
2095250,270616
514939,1768891
136933,533853
1307320,906772
1108264,676017
1560968,373242
1150455,343210
1307599,967495
984332,680045
1614187,1722153
762630,1394856
1019058,1381854
1614133,1686257
1803895,560667
1187647,328114
2094454,1601912
762293,643544
848957,1081040
516585,441224
248114,560640
1515207,1696612
2569151,828416
1560925,427136
400920,1055491
572464,1598403
2270064,572165
1117474,35348
893128,507873
353346,1152273
1767571,1440863
2605489,902734
1796085,1373156
1915262,31238
1396336,1344019
2095144,339265
2095000,925574
550333,346655
1718146,1150041
514968,1649715
259703,252470
682999,452197
2270717,594057
1159033,594171
1590624,1377939
1515053,1452830
81802,332397
1767309,1562397
182633,1546043
1397186,1693898
2560535,236839
849008,696067
1767414,1428504
1866052,665785
572582,900222
550249,650969
16876,1666889
1583156,1610708
438764,1798271
1461419,507553
2286500,625531
1717004,92805
1268938,318006
605368,205306
303018,1355010
539269,1751094
1461771,223309
880093,331090
1681432,1466082
2094316,1815231
1089468,69671
200975,1080694
1917420,402017
2010342,1493430
1396283,1093727
879963,545898
1188049,368922
517563,514642
2467590,796032
1773814,637144
550349,591465
1613731,1751372
572443,106153
82248,1417501
353345,124374
1130463,781666
2216006,148070
2467290,1715233
1531153,694371
683055,258916
1601730,1080599
2560501,488584
913839,605358
968613,296025
385666,1161188
82054,452014
1717019,1422141
259708,599862
81956,626032
1878718,1499887
683220,221394
137634,713945
1681444,1425726
439036,16374
439107,1665059
832510,481159
612091,1273243
968373,1355216
1461520,503808
16627,438041
596844,1824720
2154631,1242860
682603,145614
1865991,812681
682667,902907
515520,1522892
82127,678696
763481,302798
832768,1324670
1462791,254944
1221312,1539725
1817272,304568
621292,185090
2010385,1357693
682905,1215988
955115,796947
938973,219633
2094233,821054
157710,913568
439031,1830156
2352815,1810645
515078,730902
1130462,1475998
682829,680947
626198,194896
1461565,693509
335427,1497272
1396593,164500
2196007,550125
2196121,1175126
1978202,1452711
1035907,414319
1188581,427731
1767108,906985
439389,834893
200757,4668
1614089,1331823
1865687,189661
2094798,6579
439155,900197
1307536,1135338
1461807,338913
848930,628629
1583151,169959
2010693,532224
2216021,180128
2270084,718046
572285,1260282
1560759,515839
2352826,117017
2402849,1447230
1396319,1508341
438461,356833
438526,1598984
206757,358268
2467112,1220051
1357823,948691
1717278,1432294
1235560,675818
2301748,752227
515728,954629
683034,72422
2605390,1097530
2352871,1057697
2467121,204788
2352660,191779
1158937,1285817
439480,956538
1396367,1280234
2195872,508839
1767999,152832
1574328,794577
136931,1285833
16950,1398661
1460829,338118
1544149,877991
1166018,599201
848911,304780
1165990,1220393
439373,15262
832730,59093
2469195,973329
905041,180485
2095176,143668
2467104,68831
893139,1824640
82343,1719520
2287945,1757241
683275,560865
621275,397092
1357835,1174336
1188007,426456
762354,1650254
1767363,356496
2097583,629948
2270531,1806453
1035977,737529
1051955,383904
539667,1669416
1461415,792609
1515446,145689
2095123,1261648
1817210,561006
2605456,343090
832549,385895
1843298,15532
2216049,364349
684454,1128330
137249,1720746
1716938,169289
1865623,1204132
1767502,249315
2241592,1330225
1630761,496881
2519024,697601
1865882,198226
1221579,1186780
974935,1499197
1767430,606931
1574271,157966
2094667,1194784
880008,92195
2467294,154883
1025574,248839
572587,473783
940957,625760
1089134,1349134
1646619,967080
1461132,625450
438440,1005279
1051721,165219
1307176,1799841
439594,1582948
1072906,629075
1796158,479065
762207,690239
200894,49371
1544163,677449
763500,1581122
789271,352171
82081,169944
2600629,513148
1865965,260191
1590621,359095
1461234,809981
206798,726332
975003,1327956
1357893,1173485
1461665,110424
2507572,1819227
2094532,1246495
400825,1480189
926179,784761
2095355,129018
438885,715389
1238126,988343
806971,1573236
1130187,1263462
596696,1245898
1307085,1432509
539258,49221
2467488,842178
1897889,1557090
1222046,142135
1461106,1832385
385738,1734359
2320573,1279817
550275,1448308
2173931,173794
1072670,1080944
938926,1261242
1188035,1274097
1614090,427850
515124,1726563
2543477,613665
2467489,779124
605366,492286
2507530,519751
1460505,65182
217465,1352052
1158946,962135
2270654,1674284
832480,1080549
597123,1419605
1767987,293473
1108197,1325646
1221653,597864
2605356,1776384
1025557,1108418
550360,1299270
439122,1457641
1681324,1261489
1051715,1279255
1113138,1117354
2270401,741567
1531190,402061
683407,500154
316296,1396622
81983,1311367
385321,571986
393562,1133700
291463,1129281
2173928,131741
1187964,1281566
683307,776915
1022405,199904
761813,988754
2270259,841013
1279581,1312120
2216055,597944
2095212,1510074
515270,532419
1865609,1576430
1150462,179147
2543519,1592749
2352966,650193
2466824,285489
1051770,570753
1307646,692093
1072955,1792288
1614780,411409
1307438,316212
1108132,1285631
515651,601224
991953,1539137
974990,1057414
682890,1518786
182632,369831
171635,1013701
1767304,486410
1717533,432050
1357772,1715241
550633,19575
438815,677157
1614086,603739
848760,1272337
1150355,1261377
2605537,978287
1397218,937517
1766769,892697
1560805,911414
905076,1596062
762015,135195
217700,625346
984344,458618
913825,1013947
1560998,382836
630911,526017
1768049,14907
2352948,1572983
137139,370319
1646640,394634
943673,1627259
1307597,404463
206804,1646474
353242,291961
984317,1583794
1613807,212949
2320486,238882
2353063,745441
850818,612426
269824,1367592
137704,713841
1089344,342890
2402771,953090
596680,1539138
2388777,1146450
273434,1724094
493696,807411
1383322,1251512
282635,505435
2057790,1668065
2446053,365949
900665,86527
339037,636372
1734666,1646651
590505,823023
1347490,1342932
1382930,1060927
1704972,1624590
493803,1212175
1995296,1165389
1586371,515143
1747790,507475
1747864,923138
1539213,1842020
1934176,665881
2499897,1262661
113517,1596775
867839,9527
1501670,363629
2444111,129275
336653,1842834
165183,1389661
273518,625877
1176989,434630
2295060,545097
823108,1636513
71177,1815293
2499825,1261313
1887979,1052901
1345808,1318855
1042369,201336
839607,641868
2391024,955396
950507,804252
950023,297278
1042110,636259
649672,874812
1164328,575693
494974,1660611
1178401,134974
839565,1669873
1347507,638575
1975090,600580
736887,1672114
622651,1818661
823413,1455061
1016476,1539723
2258197,1832588
649644,244116
1501681,1366068
1888294,679321
2159311,1804186
1877218,1583571
1435960,415332
164922,188646
1799317,1053271
964617,1267340
2259962,662649
165187,1690472
776874,1255643
1417699,207238
839312,931894
113529,1070093
1687299,117559
2444260,801981
494074,1261476
493733,545609
1654278,881616
2444165,1444921
1687205,1539098
376283,513561
1747820,589447
1417680,1202274
1080197,1646277
2147711,1183407
1571042,1150723
900803,1316278
1934069,549416
1734660,829276
1042166,1365467
151266,827292
1346737,1135147
419828,1538330
41514,927206
494950,1058937
2390243,1642300
1654346,1072400
1436181,1501075
665158,51790
839614,1260947
419864,1497979
1347536,772252
610313,972616
590764,1438317
