"lowInc_0_autos_noAV","lowInc_autos_lt_workers_noAV","lowInc_autos_lt_workers_AV","lowInc_autos_ge_workers_noAV","lowInc_autos_ge_workers_AV","medInc_0_autos_noAV","medInc_autos_lt_workers_noAV","medInc_autos_lt_workers_AV","medInc_autos_ge_workers_noAV","medInc_autos_ge_workers_AV","highInc_0_autos_noAV","highInc_autos_lt_workers_noAV","highInc_autos_lt_workers_AV","highInc_autos_ge_workers_noAV","highInc_autos_ge_workers_AV","veryHighInc_0_autos_noAV","veryHighInc_autos_lt_workers_noAV","veryHighInc_autos_lt_workers_AV","veryHighInc_autos_ge_workers_noAV","veryHighInc_autos_ge_workers_AV","destChoiceAlt","taz","subzone"
12.43727,13.103376,13.081111,12.73673,12.704128,12.708918,13.184607,13.178365,12.785654,12.771134,12.863589,13.239142,13.229779,12.805202,12.796929,13.022242,13.283802,13.28059,12.822967,12.818497,0,1,0
12.43556,13.103264,13.080968,12.73669,12.704139,12.704974,13.186384,13.176751,12.785861,12.771148,12.864396,13.236685,13.22968,12.805853,12.796544,13.006956,13.285387,13.282321,12.823325,12.818592,1,1,1
12.435381,13.104012,13.081174,12.736737,12.704081,12.710326,13.185849,13.176779,12.785245,12.771244,12.864898,13.238262,13.231305,12.805543,12.796871,13.006408,13.286437,13.283561,12.823737,12.818026,2,1,2
12.485371,13.14725,13.125722,12.778667,12.747977,12.742837,13.228782,13.218721,12.825207,12.811528,12.90645,13.27743,13.268625,12.844463,12.836308,13.04283,13.323558,13.318106,12.861665,12.856623,3,2,0
12.483171,13.147492,13.125668,12.778822,12.748048,12.744197,13.227216,13.217801,12.825388,12.812045,12.892053,13.277293,13.269375,12.84401,12.83598,13.038385,13.322695,13.322275,12.860862,12.856788,4,2,1
12.48411,13.147242,13.125857,12.778657,12.748024,12.74698,13.227996,13.218465,12.82528,12.811501,12.90886,13.277148,13.271348,12.843766,12.835551,13.031826,13.324541,13.319997,12.860754,12.857035,5,2,2
12.468929,13.134047,13.112208,12.766613,12.735417,12.739263,13.217003,13.206327,12.813826,12.800105,12.895228,13.263129,13.256306,12.833125,12.824984,13.033949,13.312142,13.310863,12.849338,12.845215,6,3,0
12.472497,13.134288,13.112591,12.766698,12.735341,12.741432,13.216529,13.206783,12.813804,12.800002,12.880954,13.265564,13.258581,12.832524,12.8247,13.031966,13.313957,13.314249,12.849417,12.84534,7,3,1
12.469831,13.135006,13.112597,12.766608,12.735272,12.734081,13.214366,13.207561,12.81406,12.799918,12.900676,13.265715,13.261343,12.832702,12.824944,13.043887,13.309378,13.309339,12.849977,12.845198,8,3,2
12.546372,13.203828,13.183103,12.833153,12.804375,12.80786,13.281188,13.271989,12.877451,12.865307,12.961069,13.32895,13.321508,12.89563,12.888717,13.081228,13.37344,13.370468,12.912235,12.907982,9,4,0
12.547197,13.203878,13.183439,12.833196,12.804318,12.799747,13.279879,13.272119,12.877752,12.864889,12.947073,13.327402,13.323874,12.89589,12.888309,13.08925,13.372745,13.372651,12.912347,12.908836,10,4,1
12.544337,13.203585,13.183278,12.833179,12.80432,12.804267,13.282293,13.272094,12.877649,12.865359,12.951415,13.327874,13.321778,12.895626,12.888177,13.082982,13.375365,13.37016,12.912245,12.90808,11,4,2
12.528153,13.187018,13.165625,12.818047,12.787733,12.791828,13.267985,13.257795,12.864094,12.85059,12.951333,13.314613,13.307652,12.882388,12.875046,13.075872,13.360698,13.362107,12.899351,12.894942,12,5,0
12.526654,13.187041,13.165833,12.817979,12.787747,12.801437,13.265705,13.25689,12.863856,12.850857,12.948072,13.313715,13.313253,12.882773,12.87492,13.085352,13.364005,13.360825,12.89897,12.895401,13,5,1
12.526679,13.187077,13.165528,12.817977,12.787698,12.786467,13.266741,13.257677,12.864098,12.850764,12.95013,13.314689,13.310529,12.883042,12.874381,13.084169,13.363442,13.358282,12.898825,12.895164,14,5,2
12.454385,13.120251,13.096868,12.756662,12.723387,12.742991,13.205608,13.198741,12.805747,12.791759,12.905084,13.256923,13.253412,12.826133,12.818223,13.054324,13.309807,13.308668,12.843521,12.839407,15,6,0
12.450574,13.120309,13.096331,12.756605,12.723386,12.738978,13.206684,13.197284,12.806008,12.791728,12.917713,13.26063,13.252392,12.826661,12.817677,13.047137,13.310105,13.309187,12.844725,12.839626,16,6,1
12.451937,13.120035,13.096724,12.756644,12.723392,12.743308,13.206906,13.198368,12.806429,12.792233,12.911435,13.262817,13.25393,12.826253,12.817771,13.059622,13.308623,13.311617,12.844476,12.839082,17,6,2
12.481976,13.149442,13.126671,12.784201,12.751999,12.767546,13.234989,13.224979,12.832624,12.818686,12.931803,13.28695,13.280173,12.853098,12.84419,13.074762,13.334887,13.335905,12.869963,12.865566,18,7,0
12.483251,13.149494,13.126719,12.784191,12.751998,12.765392,13.234746,13.225344,12.832768,12.818826,12.928414,13.28696,13.27916,12.852767,12.84384,13.062956,13.338541,13.335374,12.870058,12.864323,19,7,1
12.486366,13.149474,13.126746,12.784198,12.752033,12.764477,13.234701,13.224207,12.832953,12.818821,12.934047,13.287519,13.281679,12.852052,12.843532,13.078856,13.331871,13.336402,12.870871,12.865786,20,7,2
12.476878,13.144692,13.12174,12.780417,12.747783,12.770244,13.230723,13.222281,12.829571,12.815555,12.930152,13.286735,13.279884,12.849994,12.84058,13.0813,13.33725,13.335073,12.867599,12.86319,21,8,0
12.479264,13.144898,13.12132,12.780405,12.747795,12.764021,13.232035,13.221413,12.829109,12.815516,12.935165,13.283676,13.281489,12.849075,12.841371,13.072162,13.336036,13.333469,12.86743,12.862033,22,8,1
12.48082,13.144892,13.121876,12.780514,12.747795,12.770131,13.232364,13.220104,12.829451,12.815626,12.92302,13.282747,13.277197,12.849674,12.841717,13.069135,13.335722,13.336406,12.86818,12.862723,23,8,2
12.429739,13.102098,13.075704,12.743055,12.70533,12.740438,13.196753,13.184227,12.79714,12.781418,12.91102,13.252735,13.249406,12.819811,12.809716,13.072993,13.309666,13.307155,12.837159,12.834703,24,9,0
12.429315,13.102198,13.075371,12.743,12.705312,12.744897,13.197022,13.18397,12.797126,12.781125,12.910038,13.251725,13.244702,12.819515,12.809577,13.063678,13.309073,13.307852,12.839448,12.833891,25,9,1
12.430318,13.102037,13.075682,12.743078,12.70533,12.733903,13.195486,13.185137,12.797338,12.781077,12.911028,13.253921,13.24919,12.818932,12.80912,13.06562,13.310527,13.306863,12.838569,12.833387,26,9,2
12.427421,13.101766,13.074034,12.742975,12.704206,12.728032,13.193925,13.184329,12.798107,12.78184,12.906578,13.253696,13.247169,12.820357,12.810777,13.055542,13.310508,13.305634,12.839211,12.834207,27,10,0
12.427608,13.101351,13.073899,12.742929,12.70429,12.726786,13.194882,13.183783,12.797817,12.781958,12.914195,13.250822,13.245621,12.820584,12.8112,13.075751,13.312346,13.308082,12.840154,12.834467,28,10,1
12.427028,13.101146,13.074157,12.742974,12.704156,12.730428,13.193814,13.184224,12.797959,12.781947,12.91715,13.251623,13.245229,12.820746,12.811061,13.05644,13.309402,13.309092,12.840375,12.83476,29,10,2
12.5126,13.173286,13.1508,12.807302,12.775423,12.793247,13.259775,13.24847,12.855615,12.841643,12.954927,13.309774,13.303139,12.875306,12.867348,13.091948,13.358405,13.361943,12.893012,12.888451,30,11,0
12.512173,13.173287,13.150617,12.807346,12.775392,12.803185,13.259058,13.249314,12.85548,12.841675,12.941701,13.310275,13.301925,12.875346,12.867162,13.092327,13.362352,13.356049,12.893075,12.887684,31,11,1
12.512413,13.172992,13.150755,12.807303,12.775449,12.791516,13.259486,13.246742,12.855808,12.841897,12.954548,13.310312,13.305891,12.875756,12.867266,13.102519,13.358976,13.356482,12.892914,12.8883,32,11,2
12.530542,13.190068,13.169153,12.820814,12.790627,12.792856,13.268165,13.260311,12.86686,12.853208,12.944063,13.31424,13.313195,12.885291,12.876603,13.075593,13.360691,13.36109,12.901632,12.897051,33,12,0
12.530169,13.190206,13.169049,12.820645,12.790547,12.793604,13.269502,13.258842,12.866251,12.853148,12.943061,13.315099,13.310482,12.885202,12.876474,13.077518,13.365794,13.360953,12.901546,12.897149,34,12,1
12.528418,13.190177,13.168969,12.820752,12.790659,12.78824,13.26949,13.259254,12.866717,12.853411,12.944499,13.313783,13.310393,12.885137,12.877389,13.082508,13.36247,13.359298,12.902219,12.897545,35,12,2
12.502286,13.16607,13.14421,12.796237,12.765264,12.764022,13.245012,13.23573,12.842955,12.829559,12.91849,13.289906,13.287407,12.861817,12.853214,13.053111,13.340811,13.341152,12.879133,12.874191,36,13,0
12.502816,13.166031,13.144433,12.796181,12.765262,12.76995,13.245364,13.23073,12.84348,12.829579,12.90929,13.292965,13.289206,12.862027,12.853526,13.04771,13.340071,13.337923,12.878839,12.874823,37,13,1
12.504109,13.165938,13.144029,12.796214,12.765313,12.76629,13.244226,13.234661,12.843314,12.829408,12.911211,13.292397,13.287638,12.862344,12.853699,13.044855,13.337584,13.342032,12.878727,12.87431,38,13,2
12.446105,13.11307,13.089458,12.745609,12.712409,12.708782,13.195165,13.185213,12.795426,12.780705,12.862647,13.246775,13.241415,12.815389,12.806453,13.00787,13.293818,13.290019,12.832852,12.828473,39,14,0
12.443023,13.112933,13.089868,12.745476,12.712333,12.713458,13.19569,13.184464,12.795404,12.780552,12.863003,13.247162,13.23891,12.815049,12.806343,13.020379,13.296401,13.293083,12.833527,12.828669,40,14,1
12.445657,13.113035,13.089534,12.74552,12.71235,12.712711,13.194008,13.183919,12.795519,12.780125,12.864522,13.246697,13.239392,12.815435,12.80653,13.020343,13.295317,13.288043,12.83344,12.827875,41,14,2
12.342741,13.01894,12.992311,12.656631,12.619491,12.623815,13.107405,13.098079,12.711467,12.694586,12.796941,13.165295,13.159201,12.733262,12.722479,12.939653,13.215583,13.215208,12.752389,12.746972,42,15,0
12.343095,13.018765,12.992305,12.656579,12.619462,12.631418,13.108883,13.097639,12.711206,12.694991,12.803072,13.163583,13.158233,12.732834,12.724094,12.955784,13.219498,13.213545,12.752633,12.747695,43,15,1
12.341796,13.018943,12.9926,12.656544,12.61951,12.642274,13.10878,13.09606,12.711441,12.694843,12.796359,13.162485,13.158506,12.733365,12.723445,12.950845,13.217964,13.214741,12.752654,12.748097,44,15,2
12.358378,13.039142,13.011973,12.679036,12.641278,12.631888,13.129058,13.11582,12.734718,12.718034,12.812521,13.18294,13.176825,12.756787,12.746831,12.967848,13.236141,13.2349,12.775999,12.770764,45,16,0
12.358913,13.038921,13.011654,12.678998,12.641268,12.648468,13.129268,13.117326,12.734483,12.717625,12.817342,13.18474,13.178403,12.75591,12.746632,12.976521,13.239313,13.235733,12.775566,12.770614,46,16,1
12.359764,13.038883,13.012385,12.679044,12.641369,12.64061,13.128114,13.114264,12.734542,12.717984,12.809861,13.18477,13.177363,12.756842,12.746493,12.977736,13.238099,13.233169,12.775018,12.770685,47,16,2
12.24155,12.941303,12.908507,12.592133,12.546682,12.569105,13.041614,13.029641,12.656373,12.637245,12.759698,13.103385,13.097278,12.68195,12.669643,12.914343,13.163944,13.154537,12.70373,12.697931,48,17,0
12.243475,12.94134,12.908138,12.592182,12.546732,12.561456,13.040283,13.029215,12.656478,12.636926,12.74566,13.107253,13.095765,12.681356,12.669733,12.923679,13.167658,13.160777,12.70435,12.698709,49,17,1
12.241842,12.941041,12.908578,12.592197,12.546619,12.558424,13.042284,13.031011,12.656872,12.636462,12.753388,13.105677,13.095181,12.681806,12.669896,12.914616,13.166982,13.158868,12.703573,12.698462,50,17,2
12.295519,12.987237,12.955993,12.637219,12.593305,12.613192,13.08863,13.075329,12.699258,12.68075,12.80614,13.149609,13.14444,12.723759,12.712578,12.977016,13.205083,13.205579,12.74624,12.740269,51,18,0
12.295396,12.987492,12.956017,12.637164,12.593383,12.620412,13.088185,13.073006,12.699389,12.680649,12.791466,13.152971,13.144208,12.724272,12.712139,12.975665,13.2103,13.206017,12.74546,12.739673,52,18,1
