"lowInc_0_autos_noAV","lowInc_autos_lt_workers_noAV","lowInc_autos_lt_workers_AV","lowInc_autos_ge_workers_noAV","lowInc_autos_ge_workers_AV","medInc_0_autos_noAV","medInc_autos_lt_workers_noAV","medInc_autos_lt_workers_AV","medInc_autos_ge_workers_noAV","medInc_autos_ge_workers_AV","highInc_0_autos_noAV","highInc_autos_lt_workers_noAV","highInc_autos_lt_workers_AV","highInc_autos_ge_workers_noAV","highInc_autos_ge_workers_AV","veryHighInc_0_autos_noAV","veryHighInc_autos_lt_workers_noAV","veryHighInc_autos_lt_workers_AV","veryHighInc_autos_ge_workers_noAV","veryHighInc_autos_ge_workers_AV","destChoiceAlt","taz","subzone"
11.547259,10.753865,10.747022,10.32315,10.326396,12.130968,11.32873,11.332307,11.07212,11.028696,12.61512,11.953482,11.931024,11.679176,11.731548,12.959925,12.268373,12.302181,12.030799,12.052511,0,1,0
11.877468,10.823672,10.839267,10.432965,10.393579,12.501124,11.475305,11.488967,11.073385,11.109429,13.121095,12.048939,12.101812,11.752076,11.736189,13.437175,12.381108,12.403113,12.111383,12.080004,1,1,1
11.795919,10.716393,10.827742,10.348389,10.351809,12.402849,11.436698,11.398146,11.05042,11.083905,12.991876,12.003293,12.007146,11.705378,11.714611,13.292144,12.356623,12.361906,12.065332,12.087614,2,1,2
11.609975,10.758613,10.740856,10.315566,10.410417,12.119933,11.336669,11.362978,11.029803,11.057747,12.67551,11.919104,11.941765,11.687921,11.700751,12.94823,12.271256,12.32175,12.058163,12.045335,3,2,0
11.90806,10.847754,10.874997,10.423763,10.465994,12.550268,11.469208,11.475342,11.091878,11.130054,13.148633,12.075851,12.088458,11.751449,11.732002,13.45418,12.388416,12.386836,12.097165,12.098413,4,2,1
11.763186,10.834151,10.77593,10.464859,10.385166,12.420401,11.382528,11.423065,11.074137,11.070106,12.993164,12.03223,12.030171,11.747226,11.703298,13.277534,12.340773,12.338652,12.057634,12.094175,5,2,2
11.426905,10.682332,10.724783,10.354812,10.343754,12.056574,11.265981,11.3006,10.97496,10.977806,12.618549,11.935472,11.929594,11.633262,11.704314,12.869612,12.222951,12.245646,12.000152,12.010195,6,3,0
11.850888,10.749496,10.807542,10.368779,10.437991,12.465465,11.428847,11.407003,11.137975,11.081915,13.1107,12.054286,12.051613,11.716847,11.752602,13.386242,12.366671,12.356208,12.07103,12.069115,7,3,1
11.770894,10.723971,10.798192,10.363044,10.379492,12.4016,11.376793,11.35946,11.017057,11.045316,12.952765,11.960141,11.957276,11.706867,11.686528,13.261914,12.260456,12.300608,12.03306,12.041189,8,3,2
11.634548,10.777061,10.762628,10.42116,10.398268,12.24131,11.438848,11.45837,11.08881,11.068404,12.678269,12.011362,12.012856,11.727091,11.738311,12.966723,12.313919,12.326756,12.05707,12.062951,9,4,0
