"taz","walk_subzone","walk_subzone_label","incQ","incQ_label","autoSuff","autoSuff_label","hasAV","num_persons","num_workers","num_workers_students"
1,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,66,22,24
1,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,22,2,2
1,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,8,4,4
1,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,4,0,0
1,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,4,4,4
1,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,4,4,4
1,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,10,8,8
1,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,4,2,2
1,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,8,8,8
1,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,26,20,20
2,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,346,62,168
2,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,4,0,2
2,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,94,12,32
2,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,78,22,34
2,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,6,4,4
2,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,68,18,54
2,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,94,62,76
2,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,12,8,12
2,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,52,28,28
2,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,94,40,58
2,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,28,20,24
2,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,6,2,4
2,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,156,80,94
3,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,234,46,66
3,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,28,4,4
3,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,122,56,80
3,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,10,4,4
3,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,84,56,66
3,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,14,10,12
3,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,52,40,44
3,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,64,56,56
3,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,56,26,32
4,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,122,16,28
4,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,4,2,2
4,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,32,2,4
4,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,32,14,22
4,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,20,4,10
4,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,32,24,24
4,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,8,8,8
4,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,2,2,2
4,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,42,24,26
4,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,58,48,50
4,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,44,44,44
4,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,70,44,48
5,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,676,196,290
5,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,4,4,4
5,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,2,2,2
5,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,98,18,28
5,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,202,102,108
5,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,38,20,22
5,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,6,4,4
5,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,58,26,26
5,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,82,62,66
5,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,22,14,18
5,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,44,38,38
5,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,64,42,46
5,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,134,112,122
5,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,58,44,48
6,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,2188,620,1592
6,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,24,6,12
6,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,24,6,14
6,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,176,52,114
6,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,978,708,772
6,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,10,6,6
6,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,168,100,132
6,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,18,6,6
6,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,210,120,126
6,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,538,484,524
6,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,4,4,4
6,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,314,246,264
6,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,74,32,48
6,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,338,312,326
6,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,8,8,8
6,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,322,296,310
6,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,30,22,22
7,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,3758,774,1338
7,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,14,10,14
7,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,24,6,10
7,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,324,64,90
7,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,1336,830,892
7,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,10,2,10
7,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,158,108,112
7,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,8,4,4
7,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,162,78,84
7,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,608,492,524
7,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,112,78,102
7,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,116,90,92
7,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,412,338,354
7,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,4,4,4
7,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,498,432,458
7,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,144,102,110
8,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,7336,1066,1600
8,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,8,4,4
8,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,36,2,6
8,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,566,70,108
8,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,1214,542,724
8,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,120,106,114
8,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,6,0,0
8,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,132,40,48
