zone_id,AGREMPN,OTHEMPN,MWTEMPN,FPSEMPN,RETEMPN,HEREMPN
525,0.005,0.095,0.095,0.095,0.095,0.095
526,0.005,0.095,0.095,0.095,0.095,0.095
527,0.005,0.095,0.095,0.095,0.095,0.095
528,0.005,0.095,0.095,0.095,0.095,0.095
529,0.005,0.095,0.095,0.095,0.095,0.095
530,0.005,0.095,0.095,0.095,0.095,0.095
531,0.005,0.095,0.095,0.095,0.095,0.095
532,0.005,0.095,0.095,0.095,0.095,0.095
533,0.005,0.095,0.095,0.095,0.095,0.095
534,0.005,0.095,0.095,0.095,0.095,0.095
535,0.005,0.095,0.095,0.095,0.095,0.095
536,0.005,0.095,0.095,0.095,0.095,0.095
537,0.005,0.095,0.095,0.095,0.095,0.095
538,0.005,0.095,0.095,0.095,0.095,0.095
539,0.005,0.095,0.095,0.095,0.095,0.095
540,0.005,0.095,0.095,0.095,0.095,0.095
541,0.005,0.095,0.095,0.095,0.095,0.095
542,0.005,0.095,0.095,0.095,0.095,0.095
543,0.005,0.095,0.095,0.095,0.095,0.095
544,0.005,0.095,0.095,0.095,0.095,0.095
545,0.005,0.095,0.095,0.095,0.095,0.095
546,0.005,0.095,0.095,0.095,0.095,0.095
547,0.005,0.095,0.095,0.095,0.095,0.095
548,0.005,0.095,0.095,0.095,0.095,0.095
549,0.005,0.095,0.095,0.095,0.095,0.095
550,0.005,0.095,0.095,0.095,0.095,0.095
551,0.005,0.095,0.095,0.095,0.095,0.095
552,0.005,0.095,0.095,0.095,0.095,0.095
553,0.005,0.095,0.095,0.095,0.095,0.095
554,0.005,0.095,0.095,0.095,0.095,0.095
555,0.005,0.095,0.095,0.095,0.095,0.095
556,0.005,0.095,0.095,0.095,0.095,0.095
557,0.005,0.095,0.095,0.095,0.095,0.095
558,0.005,0.095,0.095,0.095,0.095,0.095
559,0.005,0.095,0.095,0.095,0.095,0.095
560,0.005,0.095,0.095,0.095,0.095,0.095
561,0.005,0.095,0.095,0.095,0.095,0.095
562,0.005,0.095,0.095,0.095,0.095,0.095
563,0.005,0.095,0.095,0.095,0.095,0.095
564,0.005,0.095,0.095,0.095,0.095,0.095
565,0.005,0.095,0.095,0.095,0.095,0.095
566,0.005,0.095,0.095,0.095,0.095,0.095
567,0.005,0.095,0.095,0.095,0.095,0.095
568,0.005,0.095,0.095,0.095,0.095,0.095
569,0.005,0.095,0.095,0.095,0.095,0.095
570,0.005,0.095,0.095,0.095,0.095,0.095
571,0.005,0.095,0.095,0.095,0.095,0.095
572,0.005,0.095,0.095,0.095,0.095,0.095
573,0.005,0.095,0.095,0.095,0.095,0.095
574,0.005,0.095,0.095,0.095,0.095,0.095
575,0.005,0.095,0.095,0.095,0.095,0.095
576,0.005,0.095,0.095,0.095,0.095,0.095
577,0.005,0.095,0.095,0.095,0.095,0.095
578,0.005,0.095,0.095,0.095,0.095,0.095
579,0.005,0.095,0.095,0.095,0.095,0.095
580,0.005,0.095,0.095,0.095,0.095,0.095
581,0.005,0.095,0.095,0.095,0.095,0.095
582,0.005,0.095,0.095,0.095,0.095,0.095
583,0.005,0.095,0.095,0.095,0.095,0.095
584,0.005,0.095,0.095,0.095,0.095,0.095
585,0.005,0.095,0.095,0.095,0.095,0.095
586,0.005,0.095,0.095,0.095,0.095,0.095
587,0.005,0.095,0.095,0.095,0.095,0.095
588,0.005,0.095,0.095,0.095,0.095,0.095
589,0.005,0.095,0.095,0.095,0.095,0.095
590,0.005,0.095,0.095,0.095,0.095,0.095
591,0.005,0.095,0.095,0.095,0.095,0.095
592,0.005,0.095,0.095,0.095,0.095,0.095
593,0.005,0.095,0.095,0.095,0.095,0.095
594,0.005,0.095,0.095,0.095,0.095,0.095
595,0.005,0.095,0.095,0.095,0.095,0.095
596,0.005,0.095,0.095,0.095,0.095,0.095
597,0.005,0.095,0.095,0.095,0.095,0.095
598,0.005,0.095,0.095,0.095,0.095,0.095
599,0.005,0.095,0.095,0.095,0.095,0.095
600,0.005,0.095,0.095,0.095,0.095,0.095
601,0.005,0.095,0.095,0.095,0.095,0.095
602,0.005,0.095,0.095,0.095,0.095,0.095
603,0.005,0.095,0.095,0.095,0.095,0.095
604,0.005,0.095,0.095,0.095,0.095,0.095
605,0.005,0.095,0.095,0.095,0.095,0.095
606,0.005,0.095,0.095,0.095,0.095,0.095
607,0.005,0.095,0.095,0.095,0.095,0.095
608,0.005,0.095,0.095,0.095,0.095,0.095
609,0.005,0.095,0.095,0.095,0.095,0.095
610,0.005,0.095,0.095,0.095,0.095,0.095
611,0.005,0.095,0.095,0.095,0.095,0.095
612,0.005,0.095,0.095,0.095,0.095,0.095
613,0.005,0.095,0.095,0.095,0.095,0.095
614,0.005,0.095,0.095,0.095,0.095,0.095
615,0.005,0.095,0.095,0.095,0.095,0.095
616,0.005,0.095,0.095,0.095,0.095,0.095
617,0.005,0.095,0.095,0.095,0.095,0.095
618,0.005,0.095,0.095,0.095,0.095,0.095
619,0.005,0.095,0.095,0.095,0.095,0.095
620,0.005,0.095,0.095,0.095,0.095,0.095
621,0.005,0.095,0.095,0.095,0.095,0.095
622,0.005,0.095,0.095,0.095,0.095,0.095
623,0.005,0.095,0.095,0.095,0.095,0.095
624,0.005,0.095,0.095,0.095,0.095,0.095
625,0.005,0.095,0.095,0.095,0.095,0.095
626,0.005,0.095,0.095,0.095,0.095,0.095
627,0.005,0.095,0.095,0.095,0.095,0.095
628,0.005,0.095,0.095,0.095,0.095,0.095
629,0.005,0.095,0.095,0.095,0.095,0.095
630,0.005,0.095,0.095,0.095,0.095,0.095
631,0.005,0.095,0.095,0.095,0.095,0.095
632,0.005,0.095,0.095,0.095,0.095,0.095
633,0.005,0.095,0.095,0.095,0.095,0.095
634,0.005,0.095,0.095,0.095,0.095,0.095
635,0.005,0.095,0.095,0.095,0.095,0.095
636,0.005,0.095,0.095,0.095,0.095,0.095
637,0.005,0.095,0.095,0.095,0.095,0.095
638,0.005,0.095,0.095,0.095,0.095,0.095
639,0.005,0.095,0.095,0.095,0.095,0.095
640,0.005,0.095,0.095,0.095,0.095,0.095
641,0.005,0.095,0.095,0.095,0.095,0.095
642,0.005,0.095,0.095,0.095,0.095,0.095
643,0.005,0.095,0.095,0.095,0.095,0.095
644,0.005,0.095,0.095,0.095,0.095,0.095
645,0.005,0.095,0.095,0.095,0.095,0.095
646,0.005,0.095,0.095,0.095,0.095,0.095
647,0.005,0.095,0.095,0.095,0.095,0.095
648,0.005,0.095,0.095,0.095,0.095,0.095
649,0.005,0.095,0.095,0.095,0.095,0.095
650,0.005,0.095,0.095,0.095,0.095,0.095
651,0.005,0.095,0.095,0.095,0.095,0.095
652,0.005,0.095,0.095,0.095,0.095,0.095
653,0.005,0.095,0.095,0.095,0.095,0.095
654,0.005,0.095,0.095,0.095,0.095,0.095
655,0.005,0.095,0.095,0.095,0.095,0.095
656,0.005,0.095,0.095,0.095,0.095,0.095
657,0.005,0.095,0.095,0.095,0.095,0.095
658,0.005,0.095,0.095,0.095,0.095,0.095
659,0.005,0.095,0.095,0.095,0.095,0.095
660,0.005,0.095,0.095,0.095,0.095,0.095
661,0.005,0.095,0.095,0.095,0.095,0.095
662,0.005,0.095,0.095,0.095,0.095,0.095
663,0.005,0.095,0.095,0.095,0.095,0.095
664,0.005,0.095,0.095,0.095,0.095,0.095
665,0.005,0.095,0.095,0.095,0.095,0.095
666,0.005,0.095,0.095,0.095,0.095,0.095
667,0.005,0.095,0.095,0.095,0.095,0.095
668,0.005,0.095,0.095,0.095,0.095,0.095
669,0.005,0.095,0.095,0.095,0.095,0.095
670,0.005,0.095,0.095,0.095,0.095,0.095
671,0.005,0.095,0.095,0.095,0.095,0.095
672,0.005,0.095,0.095,0.095,0.095,0.095
673,0.005,0.095,0.095,0.095,0.095,0.095
674,0.005,0.095,0.095,0.095,0.095,0.095
675,0.005,0.095,0.095,0.095,0.095,0.095
676,0.005,0.095,0.095,0.095,0.095,0.095
677,0.005,0.095,0.095,0.095,0.095,0.095
678,0.005,0.095,0.095,0.095,0.095,0.095
679,0.005,0.095,0.095,0.095,0.095,0.095
680,0.005,0.095,0.095,0.095,0.095,0.095
681,0.005,0.095,0.095,0.095,0.095,0.095
682,0.005,0.095,0.095,0.095,0.095,0.095
683,0.005,0.095,0.095,0.095,0.095,0.095
684,0.005,0.095,0.095,0.095,0.095,0.095
685,0.005,0.095,0.095,0.095,0.095,0.095
686,0.005,0.095,0.095,0.095,0.095,0.095
687,0.005,0.095,0.095,0.095,0.095,0.095
688,0.005,0.095,0.095,0.095,0.095,0.095
689,0.005,0.095,0.095,0.095,0.095,0.095
690,0.005,0.095,0.095,0.095,0.095,0.095
691,0.005,0.095,0.095,0.095,0.095,0.095
692,0.005,0.095,0.095,0.095,0.095,0.095
693,0.005,0.095,0.095,0.095,0.095,0.095
694,0.005,0.095,0.095,0.095,0.095,0.095
695,0.005,0.095,0.095,0.095,0.095,0.095
696,0.005,0.095,0.095,0.095,0.095,0.095
697,0.005,0.095,0.095,0.095,0.095,0.095
698,0.005,0.095,0.095,0.095,0.095,0.095
699,0.005,0.095,0.095,0.095,0.095,0.095
700,0.005,0.095,0.095,0.095,0.095,0.095
701,0.005,0.095,0.095,0.095,0.095,0.095
702,0.005,0.095,0.095,0.095,0.095,0.095
703,0.005,0.095,0.095,0.095,0.095,0.095
704,0.005,0.095,0.095,0.095,0.095,0.095
705,0.005,0.095,0.095,0.095,0.095,0.095
706,0.005,0.095,0.095,0.095,0.095,0.095
707,0.005,0.095,0.095,0.095,0.095,0.095
708,0.005,0.095,0.095,0.095,0.095,0.095
709,0.005,0.095,0.095,0.095,0.095,0.095
710,0.005,0.095,0.095,0.095,0.095,0.095
711,0.005,0.095,0.095,0.095,0.095,0.095
712,0.005,0.095,0.095,0.095,0.095,0.095
713,0.005,0.095,0.095,0.095,0.095,0.095
714,0.005,0.095,0.095,0.095,0.095,0.095
715,0.005,0.095,0.095,0.095,0.095,0.095
716,0.005,0.095,0.095,0.095,0.095,0.095
717,0.005,0.095,0.095,0.095,0.095,0.095
718,0.005,0.095,0.095,0.095,0.095,0.095
719,0.005,0.095,0.095,0.095,0.095,0.095
720,0.005,0.095,0.095,0.095,0.095,0.095
721,0.005,0.095,0.095,0.095,0.095,0.095
722,0.005,0.095,0.095,0.095,0.095,0.095
723,0.005,0.095,0.095,0.095,0.095,0.095
724,0.005,0.095,0.095,0.095,0.095,0.095
725,0.005,0.095,0.095,0.095,0.095,0.095
726,0.005,0.095,0.095,0.095,0.095,0.095
727,0.005,0.095,0.095,0.095,0.095,0.095
728,0.005,0.095,0.095,0.095,0.095,0.095
729,0.005,0.095,0.095,0.095,0.095,0.095
730,0.005,0.095,0.095,0.095,0.095,0.095
731,0.005,0.095,0.095,0.095,0.095,0.095
732,0.005,0.095,0.095,0.095,0.095,0.095
733,0.005,0.095,0.095,0.095,0.095,0.095
734,0.005,0.095,0.095,0.095,0.095,0.095
735,0.005,0.095,0.095,0.095,0.095,0.095
736,0.005,0.095,0.095,0.095,0.095,0.095
737,0.005,0.095,0.095,0.095,0.095,0.095
738,0.005,0.095,0.095,0.095,0.095,0.095
739,0.005,0.095,0.095,0.095,0.095,0.095
740,0.005,0.095,0.095,0.095,0.095,0.095
741,0.005,0.095,0.095,0.095,0.095,0.095
742,0.005,0.095,0.095,0.095,0.095,0.095
743,0.005,0.095,0.095,0.095,0.095,0.095
744,0.005,0.095,0.095,0.095,0.095,0.095
745,0.005,0.095,0.095,0.095,0.095,0.095
746,0.005,0.095,0.095,0.095,0.095,0.095
747,0.005,0.095,0.095,0.095,0.095,0.095
748,0.005,0.095,0.095,0.095,0.095,0.095
749,0.005,0.095,0.095,0.095,0.095,0.095
750,0.005,0.095,0.095,0.095,0.095,0.095
751,0.005,0.095,0.095,0.095,0.095,0.095
752,0.005,0.095,0.095,0.095,0.095,0.095
753,0.005,0.095,0.095,0.095,0.095,0.095
754,0.005,0.095,0.095,0.095,0.095,0.095
755,0.005,0.095,0.095,0.095,0.095,0.095
756,0.005,0.095,0.095,0.095,0.095,0.095
757,0.005,0.095,0.095,0.095,0.095,0.095
758,0.005,0.095,0.095,0.095,0.095,0.095
759,0.005,0.095,0.095,0.095,0.095,0.095
760,0.005,0.095,0.095,0.095,0.095,0.095
761,0.005,0.095,0.095,0.095,0.095,0.095
762,0.005,0.095,0.095,0.095,0.095,0.095
763,0.005,0.095,0.095,0.095,0.095,0.095
764,0.005,0.095,0.095,0.095,0.095,0.095
765,0.005,0.095,0.095,0.095,0.095,0.095
766,0.005,0.095,0.095,0.095,0.095,0.095
767,0.005,0.095,0.095,0.095,0.095,0.095
768,0.005,0.095,0.095,0.095,0.095,0.095
769,0.005,0.095,0.095,0.095,0.095,0.095
770,0.005,0.095,0.095,0.095,0.095,0.095
771,0.005,0.095,0.095,0.095,0.095,0.095
772,0.005,0.095,0.095,0.095,0.095,0.095
773,0.005,0.095,0.095,0.095,0.095,0.095
774,0.005,0.095,0.095,0.095,0.095,0.095
775,0.005,0.095,0.095,0.095,0.095,0.095
776,0.005,0.095,0.095,0.095,0.095,0.095
777,0.005,0.095,0.095,0.095,0.095,0.095
778,0.005,0.095,0.095,0.095,0.095,0.095
779,0.005,0.095,0.095,0.095,0.095,0.095
780,0.005,0.095,0.095,0.095,0.095,0.095
781,0.005,0.095,0.095,0.095,0.095,0.095
782,0.005,0.095,0.095,0.095,0.095,0.095
783,0.005,0.095,0.095,0.095,0.095,0.095
784,0.005,0.095,0.095,0.095,0.095,0.095
785,0.005,0.095,0.095,0.095,0.095,0.095
786,0.005,0.095,0.095,0.095,0.095,0.095
787,0.005,0.095,0.095,0.095,0.095,0.095
788,0.005,0.095,0.095,0.095,0.095,0.095
789,0.005,0.095,0.095,0.095,0.095,0.095
790,0.005,0.095,0.095,0.095,0.095,0.095
791,0.005,0.095,0.095,0.095,0.095,0.095
792,0.005,0.095,0.095,0.095,0.095,0.095
793,0.005,0.095,0.095,0.095,0.095,0.095
794,0.005,0.095,0.095,0.095,0.095,0.095
795,0.005,0.095,0.095,0.095,0.095,0.095
796,0.005,0.095,0.095,0.095,0.095,0.095
797,0.005,0.095,0.095,0.095,0.095,0.095
798,0.005,0.095,0.095,0.095,0.095,0.095
799,0.005,0.095,0.095,0.095,0.095,0.095
800,0.005,0.095,0.095,0.095,0.095,0.095
801,0.005,0.095,0.095,0.095,0.095,0.095
802,0.005,0.095,0.095,0.095,0.095,0.095
803,0.005,0.095,0.095,0.095,0.095,0.095
804,0.005,0.095,0.095,0.095,0.095,0.095
805,0.005,0.095,0.095,0.095,0.095,0.095
806,0.005,0.095,0.095,0.095,0.095,0.095
807,0.005,0.095,0.095,0.095,0.095,0.095
808,0.005,0.095,0.095,0.095,0.095,0.095
809,0.005,0.095,0.095,0.095,0.095,0.095
810,0.005,0.095,0.095,0.095,0.095,0.095
811,0.005,0.095,0.095,0.095,0.095,0.095
812,0.005,0.095,0.095,0.095,0.095,0.095
813,0.005,0.095,0.095,0.095,0.095,0.095
814,0.005,0.095,0.095,0.095,0.095,0.095
815,0.005,0.095,0.095,0.095,0.095,0.095
816,0.005,0.095,0.095,0.095,0.095,0.095
817,0.005,0.095,0.095,0.095,0.095,0.095
818,0.005,0.095,0.095,0.095,0.095,0.095
819,0.005,0.095,0.095,0.095,0.095,0.095
820,0.005,0.095,0.095,0.095,0.095,0.095
821,0.005,0.095,0.095,0.095,0.095,0.095
822,0.005,0.095,0.095,0.095,0.095,0.095
823,0.005,0.095,0.095,0.095,0.095,0.095
824,0.005,0.095,0.095,0.095,0.095,0.095
825,0.005,0.095,0.095,0.095,0.095,0.095
826,0.005,0.095,0.095,0.095,0.095,0.095
827,0.005,0.095,0.095,0.095,0.095,0.095
828,0.005,0.095,0.095,0.095,0.095,0.095
829,0.005,0.095,0.095,0.095,0.095,0.095
830,0.005,0.095,0.095,0.095,0.095,0.095
831,0.005,0.095,0.095,0.095,0.095,0.095
832,0.005,0.095,0.095,0.095,0.095,0.095
833,0.005,0.095,0.095,0.095,0.095,0.095
834,0.005,0.095,0.095,0.095,0.095,0.095
835,0.005,0.095,0.095,0.095,0.095,0.095
836,0.005,0.095,0.095,0.095,0.095,0.095
837,0.005,0.095,0.095,0.095,0.095,0.095
838,0.005,0.095,0.095,0.095,0.095,0.095
839,0.005,0.095,0.095,0.095,0.095,0.095
840,0.005,0.095,0.095,0.095,0.095,0.095
841,0.005,0.095,0.095,0.095,0.095,0.095
842,0.005,0.095,0.095,0.095,0.095,0.095
843,0.005,0.095,0.095,0.095,0.095,0.095
844,0.005,0.095,0.095,0.095,0.095,0.095
845,0.005,0.095,0.095,0.095,0.095,0.095
846,0.005,0.095,0.095,0.095,0.095,0.095
847,0.005,0.095,0.095,0.095,0.095,0.095
848,0.005,0.095,0.095,0.095,0.095,0.095
849,0.005,0.095,0.095,0.095,0.095,0.095
850,0.005,0.095,0.095,0.095,0.095,0.095
851,0.005,0.095,0.095,0.095,0.095,0.095
852,0.005,0.095,0.095,0.095,0.095,0.095
853,0.005,0.095,0.095,0.095,0.095,0.095
854,0.005,0.095,0.095,0.095,0.095,0.095
855,0.005,0.095,0.095,0.095,0.095,0.095
856,0.005,0.095,0.095,0.095,0.095,0.095
857,0.005,0.095,0.095,0.095,0.095,0.095
858,0.005,0.095,0.095,0.095,0.095,0.095
859,0.005,0.095,0.095,0.095,0.095,0.095
860,0.005,0.095,0.095,0.095,0.095,0.095
861,0.005,0.095,0.095,0.095,0.095,0.095
862,0.005,0.095,0.095,0.095,0.095,0.095
863,0.005,0.095,0.095,0.095,0.095,0.095
864,0.005,0.095,0.095,0.095,0.095,0.095
865,0.005,0.095,0.095,0.095,0.095,0.095
866,0.005,0.095,0.095,0.095,0.095,0.095
867,0.005,0.095,0.095,0.095,0.095,0.095
868,0.005,0.095,0.095,0.095,0.095,0.095
869,0.005,0.095,0.095,0.095,0.095,0.095
870,0.005,0.095,0.095,0.095,0.095,0.095
871,0.005,0.095,0.095,0.095,0.095,0.095
872,0.005,0.095,0.095,0.095,0.095,0.095
873,0.005,0.095,0.095,0.095,0.095,0.095
874,0.005,0.095,0.095,0.095,0.095,0.095
875,0.005,0.095,0.095,0.095,0.095,0.095
876,0.005,0.095,0.095,0.095,0.095,0.095
877,0.005,0.095,0.095,0.095,0.095,0.095
878,0.005,0.095,0.095,0.095,0.095,0.095
879,0.005,0.095,0.095,0.095,0.095,0.095
880,0.005,0.095,0.095,0.095,0.095,0.095
881,0.005,0.095,0.095,0.095,0.095,0.095
882,0.005,0.095,0.095,0.095,0.095,0.095
883,0.005,0.095,0.095,0.095,0.095,0.095
884,0.005,0.095,0.095,0.095,0.095,0.095
885,0.005,0.095,0.095,0.095,0.095,0.095
886,0.005,0.095,0.095,0.095,0.095,0.095
887,0.005,0.095,0.095,0.095,0.095,0.095
888,0.005,0.095,0.095,0.095,0.095,0.095
889,0.005,0.095,0.095,0.095,0.095,0.095
890,0.005,0.095,0.095,0.095,0.095,0.095
891,0.005,0.095,0.095,0.095,0.095,0.095
892,0.005,0.095,0.095,0.095,0.095,0.095
893,0.005,0.095,0.095,0.095,0.095,0.095
894,0.005,0.095,0.095,0.095,0.095,0.095
895,0.005,0.095,0.095,0.095,0.095,0.095
896,0.005,0.095,0.095,0.095,0.095,0.095
897,0.005,0.095,0.095,0.095,0.095,0.095
898,0.005,0.095,0.095,0.095,0.095,0.095
899,0.005,0.095,0.095,0.095,0.095,0.095
900,0.005,0.095,0.095,0.095,0.095,0.095
901,0.005,0.095,0.095,0.095,0.095,0.095
902,0.005,0.095,0.095,0.095,0.095,0.095
903,0.005,0.095,0.095,0.095,0.095,0.095
904,0.005,0.095,0.095,0.095,0.095,0.095
905,0.005,0.095,0.095,0.095,0.095,0.095
906,0.005,0.095,0.095,0.095,0.095,0.095
907,0.005,0.095,0.095,0.095,0.095,0.095
908,0.005,0.095,0.095,0.095,0.095,0.095
909,0.005,0.095,0.095,0.095,0.095,0.095
910,0.005,0.095,0.095,0.095,0.095,0.095
911,0.005,0.095,0.095,0.095,0.095,0.095
912,0.005,0.095,0.095,0.095,0.095,0.095
913,0.005,0.095,0.095,0.095,0.095,0.095
914,0.005,0.095,0.095,0.095,0.095,0.095
915,0.005,0.095,0.095,0.095,0.095,0.095
916,0.005,0.095,0.095,0.095,0.095,0.095
917,0.005,0.095,0.095,0.095,0.095,0.095
918,0.005,0.095,0.095,0.095,0.095,0.095
919,0.005,0.095,0.095,0.095,0.095,0.095
920,0.005,0.095,0.095,0.095,0.095,0.095
921,0.005,0.095,0.095,0.095,0.095,0.095
922,0.005,0.095,0.095,0.095,0.095,0.095
923,0.005,0.095,0.095,0.095,0.095,0.095
924,0.005,0.095,0.095,0.095,0.095,0.095
925,0.005,0.095,0.095,0.095,0.095,0.095
926,0.005,0.095,0.095,0.095,0.095,0.095
927,0.005,0.095,0.095,0.095,0.095,0.095
928,0.005,0.095,0.095,0.095,0.095,0.095
929,0.005,0.095,0.095,0.095,0.095,0.095
930,0.005,0.095,0.095,0.095,0.095,0.095
931,0.005,0.095,0.095,0.095,0.095,0.095
932,0.005,0.095,0.095,0.095,0.095,0.095
933,0.005,0.095,0.095,0.095,0.095,0.095
934,0.005,0.095,0.095,0.095,0.095,0.095
935,0.005,0.095,0.095,0.095,0.095,0.095
936,0.005,0.095,0.095,0.095,0.095,0.095
937,0.005,0.095,0.095,0.095,0.095,0.095
938,0.005,0.095,0.095,0.095,0.095,0.095
939,0.005,0.095,0.095,0.095,0.095,0.095
940,0.005,0.095,0.095,0.095,0.095,0.095
941,0.005,0.095,0.095,0.095,0.095,0.095
942,0.005,0.095,0.095,0.095,0.095,0.095
943,0.005,0.095,0.095,0.095,0.095,0.095
944,0.005,0.095,0.095,0.095,0.095,0.095
945,0.005,0.095,0.095,0.095,0.095,0.095
946,0.005,0.095,0.095,0.095,0.095,0.095
947,0.005,0.095,0.095,0.095,0.095,0.095
948,0.005,0.095,0.095,0.095,0.095,0.095
949,0.005,0.095,0.095,0.095,0.095,0.095
950,0.005,0.095,0.095,0.095,0.095,0.095
951,0.005,0.095,0.095,0.095,0.095,0.095
952,0.005,0.095,0.095,0.095,0.095,0.095
953,0.005,0.095,0.095,0.095,0.095,0.095
954,0.005,0.095,0.095,0.095,0.095,0.095
955,0.005,0.095,0.095,0.095,0.095,0.095
956,0.005,0.095,0.095,0.095,0.095,0.095
957,0.005,0.095,0.095,0.095,0.095,0.095
958,0.005,0.095,0.095,0.095,0.095,0.095
959,0.005,0.095,0.095,0.095,0.095,0.095
960,0.005,0.095,0.095,0.095,0.095,0.095
961,0.005,0.095,0.095,0.095,0.095,0.095
962,0.005,0.095,0.095,0.095,0.095,0.095
963,0.005,0.095,0.095,0.095,0.095,0.095
964,0.005,0.095,0.095,0.095,0.095,0.095
965,0.005,0.095,0.095,0.095,0.095,0.095
966,0.005,0.095,0.095,0.095,0.095,0.095
967,0.005,0.095,0.095,0.095,0.095,0.095
968,0.005,0.095,0.095,0.095,0.095,0.095
969,0.005,0.095,0.095,0.095,0.095,0.095
970,0.005,0.095,0.095,0.095,0.095,0.095
971,0.005,0.095,0.095,0.095,0.095,0.095
972,0.005,0.095,0.095,0.095,0.095,0.095
973,0.005,0.095,0.095,0.095,0.095,0.095
974,0.005,0.095,0.095,0.095,0.095,0.095
975,0.005,0.095,0.095,0.095,0.095,0.095
976,0.005,0.095,0.095,0.095,0.095,0.095
977,0.005,0.095,0.095,0.095,0.095,0.095
978,0.005,0.095,0.095,0.095,0.095,0.095
979,0.005,0.095,0.095,0.095,0.095,0.095
980,0.005,0.095,0.095,0.095,0.095,0.095
981,0.005,0.095,0.095,0.095,0.095,0.095
982,0.005,0.095,0.095,0.095,0.095,0.095
983,0.005,0.095,0.095,0.095,0.095,0.095
984,0.005,0.095,0.095,0.095,0.095,0.095
985,0.005,0.095,0.095,0.095,0.095,0.095
986,0.005,0.095,0.095,0.095,0.095,0.095
987,0.005,0.095,0.095,0.095,0.095,0.095
988,0.005,0.095,0.095,0.095,0.095,0.095
989,0.005,0.095,0.095,0.095,0.095,0.095
990,0.005,0.095,0.095,0.095,0.095,0.095
991,0.005,0.095,0.095,0.095,0.095,0.095
992,0.005,0.095,0.095,0.095,0.095,0.095
993,0.005,0.095,0.095,0.095,0.095,0.095
994,0.005,0.095,0.095,0.095,0.095,0.095
995,0.005,0.095,0.095,0.095,0.095,0.095
996,0.005,0.095,0.095,0.095,0.095,0.095
997,0.005,0.095,0.095,0.095,0.095,0.095
998,0.005,0.095,0.095,0.095,0.095,0.095
999,0.005,0.095,0.095,0.095,0.095,0.095
1000,0.005,0.095,0.095,0.095,0.095,0.095
1001,0.005,0.095,0.095,0.095,0.095,0.095
1002,0.005,0.095,0.095,0.095,0.095,0.095
1003,0.005,0.095,0.095,0.095,0.095,0.095
1004,0.005,0.095,0.095,0.095,0.095,0.095
1005,0.005,0.095,0.095,0.095,0.095,0.095
1006,0.005,0.095,0.095,0.095,0.095,0.095
1007,0.005,0.095,0.095,0.095,0.095,0.095
1008,0.005,0.095,0.095,0.095,0.095,0.095
1009,0.005,0.095,0.095,0.095,0.095,0.095
1010,0.005,0.095,0.095,0.095,0.095,0.095
1011,0.005,0.095,0.095,0.095,0.095,0.095
1012,0.005,0.095,0.095,0.095,0.095,0.095
1013,0.005,0.095,0.095,0.095,0.095,0.095
1014,0.005,0.095,0.095,0.095,0.095,0.095
1015,0.005,0.095,0.095,0.095,0.095,0.095
1016,0.005,0.095,0.095,0.095,0.095,0.095
1017,0.005,0.095,0.095,0.095,0.095,0.095
1018,0.005,0.095,0.095,0.095,0.095,0.095
1019,0.005,0.095,0.095,0.095,0.095,0.095
1020,0.005,0.095,0.095,0.095,0.095,0.095
1021,0.005,0.095,0.095,0.095,0.095,0.095
1022,0.005,0.095,0.095,0.095,0.095,0.095
1023,0.005,0.095,0.095,0.095,0.095,0.095
1024,0.005,0.095,0.095,0.095,0.095,0.095
1025,0.005,0.095,0.095,0.095,0.095,0.095
1026,0.005,0.095,0.095,0.095,0.095,0.095
1027,0.005,0.095,0.095,0.095,0.095,0.095
1028,0.005,0.095,0.095,0.095,0.095,0.095
1029,0.005,0.095,0.095,0.095,0.095,0.095
1030,0.005,0.095,0.095,0.095,0.095,0.095
1031,0.005,0.095,0.095,0.095,0.095,0.095
1032,0.005,0.095,0.095,0.095,0.095,0.095
1033,0.005,0.095,0.095,0.095,0.095,0.095
1034,0.005,0.095,0.095,0.095,0.095,0.095
1035,0.005,0.095,0.095,0.095,0.095,0.095
1036,0.005,0.095,0.095,0.095,0.095,0.095
1037,0.005,0.095,0.095,0.095,0.095,0.095
1038,0.005,0.095,0.095,0.095,0.095,0.095
1039,0.005,0.095,0.095,0.095,0.095,0.095
1040,0.005,0.095,0.095,0.095,0.095,0.095
1041,0.005,0.095,0.095,0.095,0.095,0.095
1042,0.005,0.095,0.095,0.095,0.095,0.095
1043,0.005,0.095,0.095,0.095,0.095,0.095
1044,0.005,0.095,0.095,0.095,0.095,0.095
1045,0.005,0.095,0.095,0.095,0.095,0.095
1046,0.005,0.095,0.095,0.095,0.095,0.095
1047,0.005,0.095,0.095,0.095,0.095,0.095
1048,0.005,0.095,0.095,0.095,0.095,0.095
1049,0.005,0.095,0.095,0.095,0.095,0.095
1050,0.005,0.095,0.095,0.095,0.095,0.095
1051,0.005,0.095,0.095,0.095,0.095,0.095
1052,0.005,0.095,0.095,0.095,0.095,0.095
1053,0.005,0.095,0.095,0.095,0.095,0.095
1054,0.005,0.095,0.095,0.095,0.095,0.095
1055,0.005,0.095,0.095,0.095,0.095,0.095
1056,0.005,0.095,0.095,0.095,0.095,0.095
1057,0.005,0.095,0.095,0.095,0.095,0.095
1058,0.005,0.095,0.095,0.095,0.095,0.095
